tau,C1,C1_err,C2raw,C2raw_err,C2conn,C2conn_err,C3,C3_err
13.75,-0.012217,0.057652,2.21507,0.037093,-0.00139756,0.00585838,-0.0166431,0.176031
13.8,-0.0110187,0.0576788,2.21544,0.0370682,-0.00103587,0.00587891,-0.0133587,0.175909
13.85,-0.00987243,0.0577009,2.21577,0.0370377,-0.000700397,0.00590184,-0.0101866,0.17577
13.9,-0.00877796,0.0577174,2.21608,0.0370009,-0.000392762,0.00592394,-0.00714165,0.175609
13.95,-0.0077348,0.0577278,2.21636,0.0369574,-0.000114214,0.00594184,-0.0042319,0.175428
14,-0.00674318,0.0577313,2.21661,0.0369065,0.000139974,0.00595309,-0.00146127,0.175224
14.05,-0.00580366,0.0577274,2.21684,0.0368477,0.000371479,0.00595485,0.0011636,0.175002
14.1,-0.00491711,0.0577156,2.21705,0.0367799,0.000580871,0.00594557,0.0036366,0.174762
14.15,-0.00408425,0.0576955,2.21724,0.0367033,0.0007694,0.0059244,0.00596017,0.174512
14.2,-0.00330678,0.0576671,2.21741,0.0366184,0.000933884,0.00589129,0.0081267,0.174255
14.25,-0.00258586,0.0576302,2.21754,0.0365257,0.00106789,0.00584688,0.0101404,0.173997
14.3,-0.0019235,0.0575851,2.21763,0.0364266,0.00116116,0.00579201,0.0119928,0.173737
14.35,-0.00132135,0.057532,2.21768,0.0363227,0.00120443,0.00572836,0.0136774,0.17348
14.4,-0.000782037,0.0574713,2.21766,0.0362159,0.00118521,0.00565706,0.0151666,0.173227
14.45,-0.000306724,0.0574037,2.21756,0.0361079,0.00109001,0.00558012,0.0164545,0.17298
14.5,0.000102452,0.05733,2.21738,0.0360006,0.000907266,0.00549874,0.0175188,0.172741
14.55,0.000443809,0.0572511,2.2171,0.0358954,0.000629625,0.00541453,0.0183474,0.172511
14.6,0.000716251,0.057168,2.21672,0.0357936,0.000249534,0.00532925,0.0189402,0.172292
14.65,0.000918225,0.0570818,2.21624,0.0356957,-0.00023027,0.00524432,0.0192971,0.172084
14.7,0.00104776,0.0569937,2.21567,0.0356017,-0.000805497,0.00516219,0.0194148,0.171889
14.75,0.00110356,0.0569047,2.21501,0.0355121,-0.00146579,0.00508558,0.0192978,0.171708
14.8,0.00108483,0.0568161,2.21428,0.0354267,-0.00219649,0.00501795,0.0189722,0.171542
14.85,0.000989963,0.0567291,2.21349,0.0353461,-0.00297936,0.00496319,0.0184422,0.171391
14.9,0.000818095,0.0566445,2.21268,0.035271,-0.00379367,0.00492516,0.0177229,0.171256
14.95,0.000568401,0.0565634,2.21186,0.0352027,-0.00461385,0.00490686,0.0168271,0.171139
15,0.000239663,0.0564869,2.21106,0.0351412,-0.00541349,0.00490997,0.0157607,0.171041
15.05,-0.00016856,0.0564156,2.21031,0.0350874,-0.00616413,0.00493464,0.0145352,0.170963
15.1,-0.000657337,0.0563504,2.20963,0.0350425,-0.00684125,0.00497977,0.0131408,0.170905
15.15,-0.0012266,0.0562919,2.20905,0.0350068,-0.00742551,0.00504417,0.0115827,0.170867
15.2,-0.00187702,0.0562407,2.20858,0.0349807,-0.00789466,0.00512625,0.00983123,0.17085
15.25,-0.00260847,0.0561971,2.20824,0.0349647,-0.00823574,0.00522525,0.00787316,0.170852
15.3,-0.0034208,0.0561612,2.20803,0.0349587,-0.00843926,0.00534058,0.00568625,0.170869
15.35,-0.00431399,0.0561333,2.20797,0.0349629,-0.00850166,0.00547226,0.0032457,0.170903
15.4,-0.00528777,0.0561129,2.20804,0.0349772,-0.0084281,0.00562014,0.000533703,0.17095
15.45,-0.00634126,0.0560997,2.20824,0.0350011,-0.00822768,0.00578275,-0.00246443,0.171009
15.5,-0.00747407,0.0560932,2.20856,0.0350341,-0.00791589,0.00595767,-0.00576154,0.171077
15.55,-0.00868533,0.0560923,2.20896,0.0350753,-0.00751146,0.00614141,-0.00937048,0.171152
15.6,-0.0099735,0.056096,2.20944,0.0351232,-0.00703671,0.00632994,-0.0132976,0.17123
15.65,-0.0113375,0.0561031,2.20995,0.0351761,-0.00651975,0.00651761,-0.0175536,0.171309
15.7,-0.0127746,0.0561121,2.21048,0.035232,-0.00598831,0.0066993,-0.0221301,0.171385
15.75,-0.0142815,0.0561217,2.21101,0.0352888,-0.00546254,0.00686984,-0.0270168,0.171455
15.8,-0.0158545,0.0561304,2.21151,0.035345,-0.00495993,0.00702517,-0.0321958,0.171516
15.85,-0.0174889,0.0561366,2.21198,0.0353991,-0.00449193,0.00716202,-0.0376402,0.171567
15.9,-0.0191791,0.056139,2.21241,0.0354497,-0.0040628,0.00727882,-0.0433189,0.171605
15.95,-0.0209188,0.0561362,2.2128,0.035495,-0.00367046,0.00737401,-0.0491981,0.171628
16,-0.0227007,0.056127,2.21316,0.035533,-0.00330823,0.00744658,-0.0552492,0.171633
16.05,-0.024517,0.0561102,2.21351,0.0355616,-0.00296097,0.00749533,-0.0614328,0.171616
16.1,-0.0263596,0.0560851,2.21386,0.0355784,-0.00261649,0.00751859,-0.0677205,0.171577
16.15,-0.0282206,0.056051,2.21421,0.0355812,-0.00225796,0.00751446,-0.0740852,0.171516
16.2,-0.0300921,0.0560073,2.21459,0.0355677,-0.00187933,0.00748034,-0.0804962,0.17143
16.25,-0.0319667,0.0559537,2.215,0.0355359,-0.00147023,0.00741411,-0.0869343,0.17132
16.3,-0.0338377,0.0558901,2.21544,0.0354853,-0.00103026,0.00731457,-0.0933713,0.171189
16.35,-0.0357004,0.0558168,2.21591,0.0354156,-0.000564062,0.00718139,-0.0997994,0.171039
16.4,-0.0375511,0.0557338,2.21639,0.0353286,-8.21492e-05,0.00701588,-0.106215,0.170872
16.45,-0.0393874,0.0556417,2.21687,0.035227,0.000395326,0.00682114,-0.112608,0.170691
16.5,-0.0412082,0.0555411,2.21732,0.0351146,0.0008468,0.00660141,-0.118976,0.170499
16.55,-0.0430141,0.0554328,2.21772,0.0349963,0.00124633,0.00636236,-0.125317,0.170299
16.6,-0.0448072,0.0553178,2.21804,0.0348772,0.0015668,0.00610991,-0.131635,0.170094
16.65,-0.0465903,0.0551975,2.21826,0.0347629,0.00178536,0.00585078,-0.137921,0.169888
16.7,-0.0483678,0.0550733,2.21835,0.0346586,0.00188269,0.00559186,-0.144181,0.169682
16.75,-0.0501447,0.0549467,2.21832,0.0345684,0.00184474,0.00533936,-0.150407,0.169479
16.8,-0.0519267,0.0548197,2.21814,0.0344954,0.00166306,0.0050996,-0.156595,0.16928
16.85,-0.0537188,0.0546944,2.21782,0.034441,0.00134395,0.00487873,-0.162738,0.169089
16.9,-0.0555269,0.0545731,2.21737,0.0344057,0.000897348,0.00468286,-0.168834,0.168909
16.95,-0.0573561,0.0544584,2.21682,0.0343881,0.000342836,0.0045176,-0.174885,0.168743
17,-0.0592113,0.0543531,2.21618,0.034386,-0.000293471,0.00438809,-0.180887,0.1686
17.05,-0.0610958,0.0542599,2.21549,0.0343961,-0.000982512,0.00429734,-0.186834,0.168482
17.1,-0.0630123,0.054182,2.21478,0.0344146,-0.00169556,0.00424655,-0.192726,0.168397
17.15,-0.0649626,0.0541222,2.21407,0.0344374,-0.00240087,0.00423269,-0.198568,0.168353
17.2,-0.0669471,0.0540835,2.2134,0.03446,-0.00307135,0.00424981,-0.204363,0.168354
17.25,-0.0689655,0.0540687,2.21279,0.0344787,-0.00368481,0.00428882,-0.21012,0.168409
17.3,-0.0710158,0.0540802,2.21225,0.0344903,-0.00421937,0.00433981,-0.215846,0.168521
17.35,-0.073095,0.0541201,2.21181,0.034493,-0.0046631,0.00439232,-0.221544,0.168695
17.4,-0.0751998,0.0541902,2.21146,0.0344859,-0.00500896,0.0044382,-0.22723,0.168933
17.45,-0.0773253,0.0542915,2.21122,0.0344693,-0.00524825,0.00447224,-0.232897,0.169237
17.5,-0.0794666,0.0544246,2.21109,0.0344445,-0.00538369,0.00449321,-0.238546,0.169607
17.55,-0.0816177,0.0545895,2.21106,0.0344141,-0.00541664,0.0045031,-0.244174,0.170045
17.6,-0.0837731,0.0547855,2.21112,0.0343815,-0.0053553,0.00450811,-0.249771,0.170547
17.65,-0.0859267,0.0550113,2.21126,0.03435,-0.00520884,0.00451747,-0.255338,0.171113
17.7,-0.0880717,0.0552651,2.21149,0.0343228,-0.00498398,0.00454084,-0.260865,0.171741
17.75,-0.0902016,0.0555446,2.21178,0.0343023,-0.00469148,0.00458715,-0.266339,0.172428
17.8,-0.0923086,0.0558469,2.21213,0.0342912,-0.00433857,0.00466313,-0.271737,0.173172
17.85,-0.0943871,0.056169,2.21253,0.0342905,-0.0039376,0.00477064,-0.277056,0.173968
17.9,-0.0964294,0.0565075,2.21298,0.0343,-0.00349522,0.0049066,-0.282279,0.174813
17.95,-0.0984287,0.0568591,2.21345,0.0343196,-0.00301916,0.00506315,-0.287382,0.175704
18,-0.100377,0.0572204,2.21395,0.0343484,-0.00252374,0.00522989,-0.292336,0.176635
18.05,-0.102269,0.0575881,2.21445,0.0343844,-0.00201846,0.00539519,-0.297132,0.177602
18.1,-0.104096,0.0579591,2.21496,0.0344256,-0.00151492,0.00554747,-0.301748,0.178601
18.15,-0.105854,0.0583306,2.21545,0.0344698,-0.00102631,0.0056769,-0.306163,0.179629
18.2,-0.107536,0.0587001,2.2159,0.0345156,-0.000569837,0.00577589,-0.310374,0.18068
18.25,-0.109137,0.0590653,2.21631,0.034562,-0.000159916,0.00583922,-0.314375,0.181751
18.3,-0.110651,0.0594245,2.21666,0.0346078,0.00018335,0.00586462,-0.31816,0.182837
18.35,-0.112075,0.0597762,2.21691,0.0346524,0.000441085,0.00585216,-0.321746,0.183935
18.4,-0.113405,0.0601193,2.21707,0.0346955,0.000596206,0.00580398,-0.325143,0.185042
18.45,-0.114638,0.0604528,2.21711,0.034737,0.000633512,0.0057242,-0.328347,0.186154
18.5,-0.11577,0.0607764,2.21702,0.0347767,0.00054319,0.00561937,-0.331358,0.18727
18.55,-0.116799,0.0610898,2.21679,0.0348143,0.000318437,0.00549757,-0.334177,0.188389
18.6,-0.117724,0.061393,2.21643,0.0348493,-4.30122e-05,0.00536784,-0.336797,0.189509
18.65,-0.118543,0.0616862,2.21593,0.0348814,-0.000539925,0.00524016,-0.339205,0.190629
18.7,-0.119256,0.0619696,2.2153,0.0349103,-0.00116736,0.00512434,-0.341384,0.191749
18.75,-0.119862,0.0622439,2.21455,0.0349357,-0.00191761,0.00502993,-0.343315,0.192867
18.8,-0.12036,0.0625096,2.21369,0.0349567,-0.00278124,0.00496454,-0.344976,0.193983
18.85,-0.120753,0.0627673,2.21272,0.0349728,-0.00374743,0.00493309,-0.346365,0.195092
18.9,-0.121042,0.0630176,2.21167,0.0349838,-0.0048045,0.00493851,-0.347472,0.196193
18.95,-0.121229,0.0632612,2.21054,0.034989,-0.00593669,0.00498029,-0.348302,0.197282
19,-0.121319,0.0634986,2.20935,0.0349891,-0.00712526,0.00505563,-0.34887,0.198356
19.05,-0.121316,0.0637303,2.20812,0.0349852,-0.00834994,0.00516122,-0.349197,0.199411
19.1,-0.121228,0.0639566,2.20689,0.0349788,-0.00958632,0.00529275,-0.349313,0.200446
19.15,-0.12106,0.0641777,2.20567,0.0349721,-0.0108057,0.00544625,-0.349244,0.201457
19.2,-0.120821,0.0643939,2.20449,0.0349682,-0.0119847,0.00561893,-0.349008,0.202444
19.25,-0.12052,0.064605,2.20337,0.0349696,-0.0130975,0.00580891,-0.348634,0.203404
19.3,-0.120168,0.0648107,2.20235,0.0349793,-0.0141222,0.00601409,-0.34814,0.204333
19.35,-0.119775,0.0650106,2.20143,0.0349999,-0.0150414,0.0062334,-0.347533,0.20523
19.4,-0.119351,0.0652039,2.20063,0.0350332,-0.0158458,0.00646539,-0.346827,0.206089
19.45,-0.118909,0.0653897,2.19994,0.0350803,-0.0165273,0.00670868,-0.34603,0.206908
19.5,-0.118459,0.0655668,2.19938,0.0351413,-0.0170879,0.00696151,-0.345153,0.207682
19.55,-0.118012,0.065734,2.19894,0.0352159,-0.0175347,0.00722058,-0.344214,0.208407
19.6,-0.11758,0.0658898,2.1986,0.0353021,-0.0178768,0.00748194,-0.343237,0.209077
19.65,-0.117173,0.0660325,2.19834,0.0353967,-0.0181293,0.00774036,-0.342257,0.209684
19.7,-0.116801,0.0661606,2.19817,0.0354949,-0.0183057,0.00798904,-0.341305,0.210224
19.75,-0.116472,0.0662724,2.19805,0.0355919,-0.0184221,0.0082203,-0.340428,0.210692
19.8,-0.116193,0.0663663,2.19798,0.0356819,-0.0184926,0.00842571,-0.339651,0.211081
19.85,-0.115971,0.066441,2.19794,0.0357594,-0.0185319,0.00859673,-0.339004,0.211388
19.9,-0.115808,0.0664951,2.19792,0.0358188,-0.0185503,0.00872537,-0.338514,0.211609
19.95,-0.11571,0.066528,2.19791,0.0358563,-0.0185594,0.00880556,-0.338208,0.211743
20,-0.115677,0.066539,2.19791,0.0358692,-0.0185606,0.00883288,-0.338108,0.211787
20.05,-0.11571,0.066528,2.19791,0.0358563,-0.0185594,0.00880556,-0.338208,0.211743
20.1,-0.115808,0.0664951,2.19792,0.0358188,-0.0185503,0.00872537,-0.338514,0.211609
20.15,-0.115971,0.066441,2.19794,0.0357594,-0.0185319,0.00859673,-0.339004,0.211388
20.2,-0.116193,0.0663663,2.19798,0.0356819,-0.0184926,0.00842571,-0.339651,0.211081
20.25,-0.116472,0.0662724,2.19805,0.0355919,-0.0184221,0.0082203,-0.340428,0.210692
20.3,-0.116801,0.0661606,2.19817,0.0354949,-0.0183057,0.00798904,-0.341305,0.210224
20.35,-0.117173,0.0660325,2.19834,0.0353967,-0.0181293,0.00774036,-0.342257,0.209684
20.4,-0.11758,0.0658898,2.1986,0.0353021,-0.0178768,0.00748194,-0.343237,0.209077
20.45,-0.118012,0.065734,2.19894,0.0352159,-0.0175347,0.00722058,-0.344214,0.208407
20.5,-0.118459,0.0655668,2.19938,0.0351413,-0.0170879,0.00696151,-0.345153,0.207682
20.55,-0.118909,0.0653897,2.19994,0.0350803,-0.0165273,0.00670868,-0.34603,0.206908
20.6,-0.119351,0.0652039,2.20063,0.0350332,-0.0158458,0.00646539,-0.346827,0.206089
20.65,-0.119775,0.0650106,2.20143,0.0349999,-0.0150414,0.0062334,-0.347533,0.20523
20.7,-0.120168,0.0648107,2.20235,0.0349793,-0.0141222,0.00601409,-0.34814,0.204333
20.75,-0.12052,0.064605,2.20337,0.0349696,-0.0130975,0.00580891,-0.348634,0.203404
20.8,-0.120821,0.0643939,2.20449,0.0349682,-0.0119847,0.00561893,-0.349008,0.202444
20.85,-0.12106,0.0641777,2.20567,0.0349721,-0.0108057,0.00544625,-0.349244,0.201457
20.9,-0.121228,0.0639566,2.20689,0.0349788,-0.00958632,0.00529275,-0.349313,0.200446
20.95,-0.121316,0.0637303,2.20812,0.0349852,-0.00834994,0.00516122,-0.349197,0.199411
21,-0.121319,0.0634986,2.20935,0.0349891,-0.00712526,0.00505563,-0.34887,0.198356
21.05,-0.121229,0.0632612,2.21054,0.034989,-0.00593669,0.00498029,-0.348302,0.197282
21.1,-0.121042,0.0630176,2.21167,0.0349838,-0.0048045,0.00493851,-0.347472,0.196193
21.15,-0.120753,0.0627673,2.21272,0.0349728,-0.00374743,0.00493309,-0.346365,0.195092
21.2,-0.12036,0.0625096,2.21369,0.0349567,-0.00278124,0.00496454,-0.344976,0.193983
21.25,-0.119862,0.0622439,2.21455,0.0349357,-0.00191761,0.00502993,-0.343315,0.192867
21.3,-0.119256,0.0619696,2.2153,0.0349103,-0.00116736,0.00512434,-0.341384,0.191749
21.35,-0.118543,0.0616862,2.21593,0.0348814,-0.000539925,0.00524016,-0.339205,0.190629
21.4,-0.117724,0.061393,2.21643,0.0348493,-4.30122e-05,0.00536784,-0.336797,0.189509
21.45,-0.116799,0.0610898,2.21679,0.0348143,0.000318437,0.00549757,-0.334177,0.188389
21.5,-0.11577,0.0607764,2.21702,0.0347767,0.00054319,0.00561937,-0.331358,0.18727
21.55,-0.114638,0.0604528,2.21711,0.034737,0.000633512,0.0057242,-0.328347,0.186154
21.6,-0.113405,0.0601193,2.21707,0.0346955,0.000596206,0.00580398,-0.325143,0.185042
21.65,-0.112075,0.0597762,2.21691,0.0346524,0.000441085,0.00585216,-0.321746,0.183935
21.7,-0.110651,0.0594245,2.21666,0.0346078,0.00018335,0.00586462,-0.31816,0.182837
21.75,-0.109137,0.0590653,2.21631,0.034562,-0.000159916,0.00583922,-0.314375,0.181751
21.8,-0.107536,0.0587001,2.2159,0.0345156,-0.000569837,0.00577589,-0.310374,0.18068
21.85,-0.105854,0.0583306,2.21545,0.0344698,-0.00102631,0.0056769,-0.306163,0.179629
21.9,-0.104096,0.0579591,2.21496,0.0344256,-0.00151492,0.00554747,-0.301748,0.178601
21.95,-0.102269,0.0575881,2.21445,0.0343844,-0.00201846,0.00539519,-0.297132,0.177602
22,-0.100377,0.0572204,2.21395,0.0343484,-0.00252374,0.00522989,-0.292336,0.176635
22.05,-0.0984287,0.0568591,2.21345,0.0343196,-0.00301916,0.00506315,-0.287382,0.175704
22.1,-0.0964294,0.0565075,2.21298,0.0343,-0.00349522,0.0049066,-0.282279,0.174813
22.15,-0.0943871,0.056169,2.21253,0.0342905,-0.0039376,0.00477064,-0.277056,0.173968
22.2,-0.0923086,0.0558469,2.21213,0.0342912,-0.00433857,0.00466313,-0.271737,0.173172
22.25,-0.0902016,0.0555446,2.21178,0.0343023,-0.00469148,0.00458715,-0.266339,0.172428
22.3,-0.0880717,0.0552651,2.21149,0.0343228,-0.00498398,0.00454084,-0.260865,0.171741
22.35,-0.0859267,0.0550113,2.21126,0.03435,-0.00520884,0.00451747,-0.255338,0.171113
22.4,-0.0837731,0.0547855,2.21112,0.0343815,-0.0053553,0.00450811,-0.249771,0.170547
22.45,-0.0816177,0.0545895,2.21106,0.0344141,-0.00541664,0.0045031,-0.244174,0.170045
22.5,-0.0794666,0.0544246,2.21109,0.0344445,-0.00538369,0.00449321,-0.238546,0.169607
22.55,-0.0773253,0.0542915,2.21122,0.0344693,-0.00524825,0.00447224,-0.232897,0.169237
22.6,-0.0751998,0.0541902,2.21146,0.0344859,-0.00500896,0.0044382,-0.22723,0.168933
22.65,-0.073095,0.0541201,2.21181,0.034493,-0.0046631,0.00439232,-0.221544,0.168695
22.7,-0.0710158,0.0540802,2.21225,0.0344903,-0.00421937,0.00433981,-0.215846,0.168521
22.75,-0.0689655,0.0540687,2.21279,0.0344787,-0.00368481,0.00428882,-0.21012,0.168409
22.8,-0.0669471,0.0540835,2.2134,0.03446,-0.00307135,0.00424981,-0.204363,0.168354
22.85,-0.0649626,0.0541222,2.21407,0.0344374,-0.00240087,0.00423269,-0.198568,0.168353
22.9,-0.0630123,0.054182,2.21478,0.0344146,-0.00169556,0.00424655,-0.192726,0.168397
22.95,-0.0610958,0.0542599,2.21549,0.0343961,-0.000982512,0.00429734,-0.186834,0.168482
23,-0.0592113,0.0543531,2.21618,0.034386,-0.000293471,0.00438809,-0.180887,0.1686
23.05,-0.0573561,0.0544584,2.21682,0.0343881,0.000342836,0.0045176,-0.174885,0.168743
23.1,-0.0555269,0.0545731,2.21737,0.0344057,0.000897348,0.00468286,-0.168834,0.168909
23.15,-0.0537188,0.0546944,2.21782,0.034441,0.00134395,0.00487873,-0.162738,0.169089
23.2,-0.0519267,0.0548197,2.21814,0.0344954,0.00166306,0.0050996,-0.156595,0.16928
23.25,-0.0501447,0.0549467,2.21832,0.0345684,0.00184474,0.00533936,-0.150407,0.169479
23.3,-0.0483678,0.0550733,2.21835,0.0346586,0.00188269,0.00559186,-0.144181,0.169682
23.35,-0.0465903,0.0551975,2.21826,0.0347629,0.00178536,0.00585078,-0.137921,0.169888
23.4,-0.0448072,0.0553178,2.21804,0.0348772,0.0015668,0.00610991,-0.131635,0.170094
23.45,-0.0430141,0.0554328,2.21772,0.0349963,0.00124633,0.00636236,-0.125317,0.170299
23.5,-0.0412082,0.0555411,2.21732,0.0351146,0.0008468,0.00660141,-0.118976,0.170499
23.55,-0.0393874,0.0556417,2.21687,0.035227,0.000395326,0.00682114,-0.112608,0.170691
23.6,-0.0375511,0.0557338,2.21639,0.0353286,-8.21492e-05,0.00701588,-0.106215,0.170872
23.65,-0.0357004,0.0558168,2.21591,0.0354156,-0.000564062,0.00718139,-0.0997994,0.171039
23.7,-0.0338377,0.0558901,2.21544,0.0354853,-0.00103026,0.00731457,-0.0933713,0.171189
23.75,-0.0319667,0.0559537,2.215,0.0355359,-0.00147023,0.00741411,-0.0869343,0.17132
23.8,-0.0300921,0.0560073,2.21459,0.0355677,-0.00187933,0.00748034,-0.0804962,0.17143
23.85,-0.0282206,0.056051,2.21421,0.0355812,-0.00225796,0.00751446,-0.0740852,0.171516
23.9,-0.0263596,0.0560851,2.21386,0.0355784,-0.00261649,0.00751859,-0.0677205,0.171577
23.95,-0.024517,0.0561102,2.21351,0.0355616,-0.00296097,0.00749533,-0.0614328,0.171616
24,-0.0227007,0.056127,2.21316,0.035533,-0.00330823,0.00744658,-0.0552492,0.171633
24.05,-0.0209188,0.0561362,2.2128,0.035495,-0.00367046,0.00737401,-0.0491981,0.171628
24.1,-0.0191791,0.056139,2.21241,0.0354497,-0.0040628,0.00727882,-0.0433189,0.171605
24.15,-0.0174889,0.0561366,2.21198,0.0353991,-0.00449193,0.00716202,-0.0376402,0.171567
24.2,-0.0158545,0.0561304,2.21151,0.035345,-0.00495993,0.00702517,-0.0321958,0.171516
24.25,-0.0142815,0.0561217,2.21101,0.0352888,-0.00546254,0.00686984,-0.0270168,0.171455
24.3,-0.0127746,0.0561121,2.21048,0.035232,-0.00598831,0.0066993,-0.0221301,0.171385
24.35,-0.0113375,0.0561031,2.20995,0.0351761,-0.00651975,0.00651761,-0.0175536,0.171309
24.4,-0.0099735,0.056096,2.20944,0.0351232,-0.00703671,0.00632994,-0.0132976,0.17123
24.45,-0.00868533,0.0560923,2.20896,0.0350753,-0.00751146,0.00614141,-0.00937048,0.171152
24.5,-0.00747407,0.0560932,2.20856,0.0350341,-0.00791589,0.00595767,-0.00576154,0.171077
24.55,-0.00634126,0.0560997,2.20824,0.0350011,-0.00822768,0.00578275,-0.00246443,0.171009
24.6,-0.00528777,0.0561129,2.20804,0.0349772,-0.0084281,0.00562014,0.000533703,0.17095
24.65,-0.00431399,0.0561333,2.20797,0.0349629,-0.00850166,0.00547226,0.0032457,0.170903
24.7,-0.0034208,0.0561612,2.20803,0.0349587,-0.00843926,0.00534058,0.00568625,0.170869
24.75,-0.00260847,0.0561971,2.20824,0.0349647,-0.00823574,0.00522525,0.00787316,0.170852
24.8,-0.00187702,0.0562407,2.20858,0.0349807,-0.00789466,0.00512625,0.00983123,0.17085
24.85,-0.0012266,0.0562919,2.20905,0.0350068,-0.00742551,0.00504417,0.0115827,0.170867
24.9,-0.000657337,0.0563504,2.20963,0.0350425,-0.00684125,0.00497977,0.0131408,0.170905
24.95,-0.00016856,0.0564156,2.21031,0.0350874,-0.00616413,0.00493464,0.0145352,0.170963
25,0.000239663,0.0564869,2.21106,0.0351412,-0.00541349,0.00490997,0.0157607,0.171041
25.05,0.000568401,0.0565634,2.21186,0.0352027,-0.00461385,0.00490686,0.0168271,0.171139
25.1,0.000818095,0.0566445,2.21268,0.035271,-0.00379367,0.00492516,0.0177229,0.171256
25.15,0.000989963,0.0567291,2.21349,0.0353461,-0.00297936,0.00496319,0.0184422,0.171391
25.2,0.00108483,0.0568161,2.21428,0.0354267,-0.00219649,0.00501795,0.0189722,0.171542
25.25,0.00110356,0.0569047,2.21501,0.0355121,-0.00146579,0.00508558,0.0192978,0.171708
25.3,0.00104776,0.0569937,2.21567,0.0356017,-0.000805497,0.00516219,0.0194148,0.171889
25.35,0.000918225,0.0570818,2.21624,0.0356957,-0.00023027,0.00524432,0.0192971,0.172084
25.4,0.000716251,0.057168,2.21672,0.0357936,0.000249534,0.00532925,0.0189402,0.172292
25.45,0.000443809,0.0572511,2.2171,0.0358954,0.000629625,0.00541453,0.0183474,0.172511
25.5,0.000102452,0.05733,2.21738,0.0360006,0.000907266,0.00549874,0.0175188,0.172741
25.55,-0.000306724,0.0574037,2.21756,0.0361079,0.00109001,0.00558012,0.0164545,0.17298
25.6,-0.000782037,0.0574713,2.21766,0.0362159,0.00118521,0.00565706,0.0151666,0.173227
25.65,-0.00132135,0.057532,2.21768,0.0363227,0.00120443,0.00572836,0.0136774,0.17348
25.7,-0.0019235,0.0575851,2.21763,0.0364266,0.00116116,0.00579201,0.0119928,0.173737
25.75,-0.00258586,0.0576302,2.21754,0.0365257,0.00106789,0.00584688,0.0101404,0.173997
25.8,-0.00330678,0.0576671,2.21741,0.0366184,0.000933884,0.00589129,0.0081267,0.174255
25.85,-0.00408425,0.0576955,2.21724,0.0367033,0.0007694,0.0059244,0.00596017,0.174512
25.9,-0.00491711,0.0577156,2.21705,0.0367799,0.000580871,0.00594557,0.0036366,0.174762
25.95,-0.00580366,0.0577274,2.21684,0.0368477,0.000371479,0.00595485,0.0011636,0.175002
26,-0.00674318,0.0577313,2.21661,0.0369065,0.000139974,0.00595309,-0.00146127,0.175224
26.05,-0.0077348,0.0577278,2.21636,0.0369574,-0.000114214,0.00594184,-0.0042319,0.175428
26.1,-0.00877796,0.0577174,2.21608,0.0370009,-0.000392762,0.00592394,-0.00714165,0.175609
26.15,-0.00987243,0.0577009,2.21577,0.0370377,-0.000700397,0.00590184,-0.0101866,0.17577
26.2,-0.0110187,0.0576788,2.21544,0.0370682,-0.00103587,0.00587891,-0.0133587,0.175909
26.25,-0.012217,0.057652,2.21507,0.037093,-0.00139756,0.00585838,-0.0166431,0.176031
26.3,-0.0134674,0.057621,2.21469,0.0371124,-0.00177928,0.00584336,-0.0200362,0.176136
26.35,-0.0147698,0.0575865,2.21429,0.0371265,-0.00217769,0.0058362,-0.0235329,0.176229
26.4,-0.0161227,0.0575488,2.21389,0.0371358,-0.0025866,0.00583878,-0.0271266,0.17631
26.45,-0.0175238,0.0575086,2.21347,0.0371405,-0.00299762,0.00585214,-0.0308232,0.17638
26.5,-0.0189693,0.0574662,2.21307,0.0371403,-0.00340553,0.00587605,-0.034613,0.176438
26.55,-0.0204545,0.0574215,2.21267,0.0371349,-0.00379876,0.00590915,-0.0384956,0.17648
26.6,-0.0219722,0.0573747,2.21231,0.0371235,-0.00416636,0.00594887,-0.0424576,0.176503
26.65,-0.023514,0.0573256,2.21197,0.0371064,-0.00450407,0.00599318,-0.0464794,0.176503
26.7,-0.0250703,0.0572739,2.21166,0.0370825,-0.0048086,0.00603873,-0.0505387,0.176477
26.75,-0.0266298,0.0572194,2.2114,0.0370515,-0.00507307,0.006083,-0.0546068,0.176424
26.8,-0.0281801,0.0571614,2.21118,0.0370132,-0.00529681,0.0061231,-0.0586515,0.176341
26.85,-0.0297083,0.0570996,2.21099,0.0369667,-0.00547943,0.00615617,-0.0626478,0.176231
26.9,-0.0312004,0.0570334,2.21085,0.0369118,-0.00562358,0.00618003,-0.0665666,0.176092
26.95,-0.0326425,0.0569622,2.21074,0.0368484,-0.00573718,0.00619253,-0.0703858,0.175923
27,-0.0340202,0.0568852,2.21065,0.0367759,-0.00582677,0.0061925,-0.0740708,0.175726
27.05,-0.0353196,0.056802,2.21057,0.0366945,-0.00590408,0.00617946,-0.0775937,0.1755
27.1,-0.0365274,0.056712,2.21049,0.0366045,-0.00598034,0.00615471,-0.0809347,0.175242
27.15,-0.0376322,0.0566145,2.2104,0.0365071,-0.00607047,0.00612061,-0.0840832,0.174951
27.2,-0.0386229,0.0565089,2.21029,0.0364034,-0.0061843,0.00608045,-0.0870181,0.174625
27.25,-0.0394908,0.0563946,2.21014,0.0362946,-0.00632982,0.00603926,-0.0897366,0.174263
27.3,-0.0402281,0.0562714,2.20996,0.0361823,-0.00651342,0.00600271,-0.092221,0.173864
