tau,C1,C1_err,C2raw,C2raw_err,C2conn,C2conn_err,C3,C3_err
0,1.82014,6.47852e-05,3.47648,0.000334437,0.163585,9.96829e-05,6.70741,0.00107634
0.05,1.80068,0.000344275,3.47507,0.000338801,0.162168,0.000104051,6.63561,0.00198139
0.1,1.77946,0.000693766,3.47089,0.000351979,0.157996,0.00011725,6.5587,0.00359191
0.15,1.75655,0.00106613,3.4642,0.000374217,0.151298,0.000139542,6.47708,0.00532182
0.2,1.73206,0.00146889,3.45533,0.000405878,0.14243,0.000171309,6.39131,0.00710869
0.25,1.70611,0.0019093,3.44474,0.000447382,0.131837,0.000212986,6.30196,0.00894068
0.3,1.67885,0.00239303,3.43291,0.000499117,0.120014,0.000264982,6.20959,0.0108143
0.35,1.65042,0.00292397,3.42036,0.000561352,0.107464,0.000327587,6.11466,0.01273
0.4,1.62096,0.00350416,3.40756,0.000634136,0.0946605,0.000400878,6.01748,0.0146925
0.45,1.59062,0.00413398,3.39492,0.000717212,0.0820214,0.000484637,5.91826,0.0167122
0.5,1.55955,0.00481236,3.38279,0.000809949,0.0698902,0.000578277,5.81714,0.0188042
0.55,1.52788,0.00553708,3.37143,0.0009113,0.0585283,0.000680811,5.71415,0.0209853
0.6,1.49574,0.0063051,3.36101,0.00101981,0.0481156,0.00079085,5.60934,0.0232721
0.65,1.46324,0.00711289,3.35166,0.00113365,0.0387576,0.000906656,5.50275,0.0256791
0.7,1.4305,0.00795669,3.34339,0.00125073,0.030496,0.00102624,5.39446,0.0282185
0.75,1.3976,0.00883273,3.33622,0.00136886,0.0233214,0.00114749,5.28461,0.0309009
0.8,1.36465,0.00973738,3.33009,0.00148583,0.0171865,0.00126833,5.17338,0.0337348
0.85,1.33172,0.0106673,3.32492,0.00159967,0.0120177,0.00138688,5.06096,0.0367256
0.9,1.29888,0.0116195,3.32062,0.00170868,0.00772538,0.00150154,4.94758,0.0398758
0.95,1.2664,0.0125877,3.31711,0.00181155,0.0042123,0.00161107,4.83422,0.0431792
1,1.23413,0.013577,3.31428,0.00190732,0.00137974,0.00171452,4.72033,0.046645
1.05,1.20213,0.0145855,3.31203,0.00199532,-0.000867814,0.0018112,4.60611,0.0502636
1.1,1.17064,0.0156151,3.31028,0.00207506,-0.00261965,0.00190053,4.49252,0.0540869
1.15,1.13949,0.0166682,3.30894,0.0021461,-0.0039569,0.00198195,4.37901,0.0580575
1.2,1.10871,0.0177448,3.30795,0.00220799,-0.00495147,0.00205486,4.26582,0.0621601
1.25,1.07853,0.0188336,3.30723,0.00226035,-0.00566565,0.00211869,4.15391,0.066345
1.3,1.04875,0.0199485,3.30675,0.0023029,-0.00615207,0.00217301,4.04279,0.0706514
1.35,1.0194,0.0210898,3.30644,0.00233572,-0.00645398,0.00221776,3.93269,0.0750776
1.4,0.990868,0.0222401,3.30629,0.0023594,-0.00660577,0.00225344,3.82529,0.0795934
1.45,0.962709,0.0234023,3.30626,0.00237529,-0.0066336,0.00228133,3.71922,0.0842432
1.5,0.934962,0.0245893,3.30634,0.00238559,-0.00655634,0.00230358,3.61453,0.0890209
1.55,0.907633,0.0258024,3.30651,0.00239332,-0.0063866,0.00232321,3.51122,0.0939145
1.6,0.880922,0.0270244,3.30677,0.00240224,-0.00613199,0.00234391,3.41003,0.0988384
1.65,0.855011,0.0282905,3.3071,0.00241646,-0.00579661,0.0023697,3.31152,0.103893
1.7,0.829518,0.0295891,3.30752,0.00243995,-0.00538252,0.00240445,3.21429,0.10901
1.75,0.80444,0.0309203,3.30801,0.00247604,-0.00489145,0.00245128,3.11834,0.114173
1.8,0.779967,0.0322935,3.30857,0.00252681,-0.00432627,0.0025121,3.02443,0.119414
1.85,0.755894,0.0336991,3.30921,0.00259283,-0.00369243,0.00258727,2.93185,0.124691
1.9,0.732212,0.0351337,3.3099,0.00267303,-0.00299899,0.00267559,2.84064,0.13
1.95,0.708819,0.0365678,3.31064,0.0027649,-0.00225932,0.00277447,2.75076,0.13532
2,0.685779,0.0380168,3.31141,0.00286478,-0.00149124,0.00288025,2.66229,0.140662
2.05,0.66309,0.0394761,3.31218,0.00296825,-0.000716594,0.00298856,2.57526,0.146025
2.1,0.640944,0.0409138,3.31294,0.00307046,3.96536e-05,0.00309461,2.49049,0.151306
2.15,0.619218,0.0423712,3.31365,0.00316642,0.000750915,0.00319351,2.4073,0.15662
2.2,0.598017,0.043824,3.31429,0.00325132,0.00139075,0.00328052,2.32642,0.161966
2.25,0.577346,0.0452361,3.31483,0.00332084,0.00193485,0.00335144,2.24788,0.167213
2.3,0.557214,0.0466711,3.31526,0.00337152,0.00236291,0.00340286,2.17166,0.172584
2.35,0.53822,0.0479808,3.31556,0.0034011,0.00266027,0.00343259,2.09995,0.177518
2.4,0.519796,0.0492689,3.31572,0.00340876,0.00281899,0.00343987,2.03045,0.182406
2.45,0.502142,0.050542,3.31574,0.00339521,0.00283834,0.00342544,1.96367,0.187258
2.5,0.48506,0.0518359,3.31562,0.00336255,0.00272462,0.00339145,1.89859,0.192192
2.55,0.468721,0.0530996,3.31539,0.00331398,0.00249032,0.00334114,1.83557,0.197
2.6,0.452954,0.0543071,3.31505,0.00325327,0.00215286,0.00327834,1.77403,0.201607
2.65,0.437745,0.0554586,3.31463,0.00318424,0.00173302,0.00320696,1.71393,0.20603
2.7,0.423076,0.0565665,3.31415,0.00311028,0.00125341,0.0031305,1.65529,0.210323
2.75,0.408726,0.0576562,3.31364,0.00303408,0.000736861,0.00305176,1.59741,0.214576
2.8,0.394744,0.0587175,3.3131,0.0029576,0.000205298,0.00297281,1.54093,0.218792
2.85,0.381002,0.0597615,3.31258,0.00288224,-0.000321278,0.0028952,1.48526,0.22295
2.9,0.367471,0.0607902,3.31207,0.00280921,-0.000825409,0.00282022,1.43047,0.227044
2.95,0.354319,0.0616746,3.31161,0.00273987,-0.00129258,0.0027493,1.37736,0.230578
3,0.341324,0.0625497,3.31119,0.00267589,-0.0017114,0.00268415,1.32519,0.234057
3.05,0.328275,0.0633922,3.31082,0.00261931,-0.00207371,0.00262678,1.2733,0.237403
3.1,0.315147,0.0642037,3.31052,0.00257227,-0.00237447,0.00257928,1.22158,0.240618
3.15,0.302125,0.065011,3.31029,0.00253669,-0.00261166,0.00254347,1.1708,0.243812
3.2,0.289202,0.0658151,3.31011,0.00251391,-0.00278601,0.00252058,1.12093,0.24699
3.25,0.276769,0.0665575,3.31,0.00250451,-0.00290069,0.00251107,1.07346,0.249934
3.3,0.264439,0.0673002,3.30994,0.00250832,-0.00296088,0.00251465,1.02685,0.25287
3.35,0.252218,0.0680437,3.30993,0.0025246,-0.0029733,0.00253051,0.981075,0.255788
3.4,0.239963,0.0687714,3.30995,0.00255228,-0.00294564,0.00255752,0.935699,0.258637
3.45,0.227835,0.0694827,3.31001,0.00259018,-0.00288618,0.00259449,0.890984,0.261381
3.5,0.215657,0.0701523,3.3101,0.00263698,-0.0028032,0.00264014,0.846143,0.263908
3.55,0.203644,0.0708181,3.31019,0.00269114,-0.00270468,0.00269298,0.801895,0.266358
3.6,0.191816,0.0714784,3.3103,0.00275066,-0.00259785,0.00275111,0.758219,0.268727
3.65,0.18019,0.0721305,3.31041,0.00281291,-0.00248891,0.00281198,0.715109,0.271016
3.7,0.169561,0.0727232,3.31052,0.00287457,-0.00238273,0.00287239,0.67557,0.273055
3.75,0.15916,0.0733041,3.31062,0.00293183,-0.00228249,0.00292859,0.636644,0.27503
3.8,0.148996,0.07387,3.31071,0.00298066,-0.00218952,0.00297663,0.598378,0.276947
3.85,0.139073,0.0744177,3.3108,0.00301733,-0.00210305,0.00301284,0.560821,0.27881
3.9,0.129591,0.0749146,3.31088,0.00303896,-0.00202026,0.00303434,0.524773,0.280512
3.95,0.120746,0.0753548,3.31096,0.00304392,-0.00193639,0.00303955,0.491004,0.282055
4,0.112162,0.0757685,3.31105,0.0030322,-0.00184517,0.00302845,0.458196,0.283596
4.05,0.104216,0.0761783,3.31116,0.00300546,-0.00173939,0.00300268,0.427719,0.285231
4.1,0.0965132,0.0765649,3.31129,0.00296684,-0.00161172,0.00296534,0.398049,0.28687
4.15,0.0892459,0.0769217,3.31144,0.00292053,-0.00145553,0.00292057,0.369913,0.288492
4.2,0.0822122,0.0772597,3.31163,0.00287123,-0.00126569,0.00287298,0.34253,0.290111
4.25,0.0754054,0.0775821,3.31186,0.00282358,-0.00103923,0.00282709,0.315873,0.291711
4.3,0.0688175,0.0778926,3.31212,0.00278166,-0.000775735,0.00278689,0.289907,0.29327
4.35,0.0627315,0.0782027,3.31242,0.0027488,-0.000477472,0.00275559,0.265425,0.294784
4.4,0.0568226,0.0785081,3.31275,0.00272757,-0.000149253,0.00273566,0.241466,0.296225
4.45,0.0508805,0.0787675,3.3131,0.00271982,0.000201891,0.00272888,0.217214,0.297422
4.5,0.0451953,0.0790155,3.31347,0.00272682,0.000567165,0.0027365,0.194041,0.298571
4.55,0.0396197,0.0792596,3.31384,0.00274919,0.000936508,0.00275917,0.171147,0.299636
4.6,0.0343364,0.0794375,3.3142,0.00278677,0.0012991,0.00279679,0.149252,0.300394
4.65,0.0293273,0.0796141,3.31454,0.00283842,0.00164383,0.00284831,0.128314,0.301083
4.7,0.0243801,0.0797936,3.31486,0.00290198,0.00195982,0.00291169,0.107589,0.301725
4.75,0.0194783,0.0799759,3.31514,0.00297446,0.00223682,0.00298406,0.0871007,0.302324
4.8,0.0146061,0.0801601,3.31536,0.00305241,0.00246573,0.00306206,0.0668894,0.302888
4.85,0.0103368,0.0803059,3.31554,0.00313233,0.00263894,0.00314225,0.049263,0.303277
4.9,0.00604339,0.0804107,3.31565,0.00321107,0.00275069,0.00322152,0.0320191,0.303503
4.95,0.00196774,0.0805179,3.3157,0.00328593,0.00279724,0.00329717,0.0159764,0.303718
5,-0.00169824,0.080549,3.31568,0.00335461,0.00277693,0.00336687,0.00194635,0.303632
5.05,-0.00554251,0.0805718,3.31559,0.00341495,0.00269002,0.00342844,-0.0122735,0.30351
5.1,-0.0093641,0.0805871,3.31544,0.00346473,0.00253852,0.00347958,-0.0258902,0.303365
5.15,-0.0129568,0.080516,3.31522,0.00350144,0.00232593,0.00351774,-0.0381409,0.302901
5.2,-0.0163051,0.0803521,3.31496,0.00352236,0.00205698,0.00354014,-0.0490534,0.302096
5.25,-0.0197741,0.080168,3.31464,0.00352478,0.0017375,0.003544,-0.0601182,0.30123
5.3,-0.0229575,0.0799691,3.31427,0.00350633,0.00137431,0.00352693,-0.0700196,0.30032
5.35,-0.0260266,0.0797563,3.31387,0.00346546,0.000975248,0.00348734,-0.0796129,0.29937
5.4,-0.0289571,0.0795289,3.31345,0.00340189,0.000549189,0.00342492,-0.0890006,0.29838
5.45,-0.0319234,0.0791584,3.313,0.00331689,0.000105972,0.00334092,-0.0990179,0.29687
5.5,-0.0345172,0.078767,3.31255,0.00321354,-0.000343738,0.0032384,-0.108217,0.295307
5.55,-0.0365891,0.0782859,3.31211,0.00309674,-0.000788784,0.00312224,-0.116343,0.293431
5.6,-0.0382916,0.077785,3.31168,0.00297304,-0.00121803,0.00299893,-0.123738,0.291512
5.65,-0.039628,0.0772629,3.31128,0.00285019,-0.001621,0.0028762,-0.1303,0.289543
5.7,-0.040806,0.0767288,3.31091,0.00273648,-0.00198858,0.0027623,-0.136675,0.287561
5.75,-0.0418416,0.0761841,3.31058,0.00263983,-0.00231371,0.0026651,-0.142754,0.285568
5.8,-0.042558,0.0756179,3.31031,0.00256671,-0.00259188,0.00259107,-0.147688,0.283516
5.85,-0.0431711,0.0750434,3.31008,0.00252113,-0.00282144,0.00254426,-0.152165,0.281454
5.9,-0.0435047,0.0744587,3.30989,0.00250406,-0.00300362,0.00252574,-0.155406,0.279368
5.95,-0.0435769,0.073833,3.30976,0.00251343,-0.00314226,0.00253357,-0.157411,0.277142
6,-0.0434032,0.0731851,3.30966,0.00254482,-0.0032433,0.00256346,-0.158205,0.274834
6.05,-0.0431925,0.0725393,3.30958,0.00259246,-0.00331416,0.00260976,-0.158577,0.272534
6.1,-0.0429541,0.0718985,3.30954,0.0026503,-0.00336298,0.00266651,-0.158574,0.270248
6.15,-0.0430576,0.0712757,3.3095,0.00271276,-0.00339793,0.00272815,-0.159477,0.268017
6.2,-0.0433462,0.0706713,3.30947,0.00277516,-0.00342665,0.00279003,-0.160946,0.265853
6.25,-0.0438201,0.0700717,3.30944,0.00283389,-0.0034558,0.00284853,-0.163041,0.263708
6.3,-0.044086,0.069446,3.30941,0.00288635,-0.00349089,0.00290103,-0.164312,0.261461
6.35,-0.0443385,0.0688426,3.30936,0.00293079,-0.00353615,0.00294575,-0.165549,0.259299
6.4,-0.0441846,0.0681724,3.3093,0.00296608,-0.00359468,0.00298153,-0.165264,0.256881
6.45,-0.0440155,0.0675373,3.30923,0.00299149,-0.00366858,0.00300761,-0.164968,0.2546
6.5,-0.0438317,0.0669416,3.30914,0.00300645,-0.00375908,0.00302342,-0.164655,0.252468
6.55,-0.0434385,0.0663269,3.30903,0.00301046,-0.00386675,0.00302839,-0.163565,0.250271
6.6,-0.0430335,0.0657605,3.30891,0.00300291,-0.00399148,0.00302193,-0.162436,0.248249
6.65,-0.0426188,0.0652472,3.30877,0.00298323,-0.00413252,0.00300343,-0.161252,0.246417
6.7,-0.0421969,0.0647917,3.30861,0.00295093,-0.00428837,0.00297239,-0.16,0.244789
6.75,-0.0416836,0.0643768,3.30844,0.00290585,-0.00445669,0.00292865,-0.158611,0.243219
6.8,-0.0411462,0.064038,3.30826,0.00284846,-0.00463417,0.00287266,-0.157104,0.24192
6.85,-0.0405888,0.063778,3.30808,0.00278004,-0.0048165,0.00280571,-0.155495,0.24091
6.9,-0.0404072,0.0636164,3.3079,0.00270291,-0.00499842,0.0027301,-0.155331,0.240279
6.95,-0.040213,0.0635351,3.30772,0.00262046,-0.00517387,0.00264922,-0.155156,0.239953
7,-0.0398142,0.0635473,3.30756,0.00253707,-0.00533632,0.00256741,-0.154261,0.239984
7.05,-0.0396062,0.0636461,3.30742,0.00245777,-0.00547918,0.00248966,-0.154167,0.240337
7.1,-0.0392022,0.0637865,3.3073,0.00238766,-0.00559628,0.00242101,-0.153375,0.24084
7.15,-0.038999,0.0640211,3.30722,0.00233126,-0.00568233,0.00236592,-0.153363,0.241672
7.2,-0.0388064,0.0643289,3.30717,0.00229169,-0.00573334,0.00232744,-0.153353,0.242754
7.25,-0.038629,0.064707,3.30715,0.00227016,-0.0057469,0.00230674,-0.153317,0.244081
7.3,-0.0384712,0.0651519,3.30718,0.00226587,-0.0057223,0.00230303,-0.153248,0.245653
7.35,-0.038336,0.0656601,3.30724,0.00227647,-0.00566052,0.00231398,-0.153159,0.247476
7.4,-0.0384212,0.0662586,3.30733,0.00229881,-0.00556409,0.00233649,-0.153835,0.249681
7.45,-0.038338,0.0668648,3.30746,0.0023298,-0.00543697,0.0023675,-0.153834,0.251972
7.5,-0.0382849,0.0674971,3.30761,0.00236694,-0.00528439,0.00240456,-0.153961,0.254417
7.55,-0.0380688,0.0681661,3.30779,0.00240853,-0.00511276,0.00244595,-0.153504,0.25706
7.6,-0.0378897,0.0688891,3.30797,0.00245338,-0.00492969,0.00249051,-0.153235,0.259951
7.65,-0.0379479,0.0696761,3.30815,0.00250047,-0.00474397,0.00253717,-0.153897,0.263106
7.7,-0.0380531,0.0705177,3.30833,0.00254841,-0.0045654,0.00258453,-0.154718,0.26646
7.75,-0.0382107,0.0714136,3.30849,0.00259517,-0.00440465,0.00263056,-0.155673,0.269983
7.8,-0.0384256,0.0723632,3.30863,0.00263801,-0.00427271,0.00267253,-0.156741,0.273656
7.85,-0.0388974,0.0733817,3.30872,0.00267377,-0.00418022,0.00270726,-0.158673,0.277529
7.9,-0.0393896,0.074351,3.30876,0.00269922,-0.00413669,0.00273154,-0.160347,0.281213
7.95,-0.040347,0.075359,3.30875,0.00271161,-0.00414953,0.0027426,-0.163765,0.284984
8,-0.0413764,0.0764129,3.30868,0.00270909,-0.00422329,0.00273857,-0.167478,0.288881
8.05,-0.0428662,0.0774986,3.30854,0.00269105,-0.00435908,0.00271885,-0.173009,0.292874
8.1,-0.0444247,0.0785974,3.30834,0.00265835,-0.00455431,0.00268425,-0.178891,0.296912
8.15,-0.0458557,0.0797253,3.3081,0.00261326,-0.00480284,0.002637,-0.184357,0.30107
8.2,-0.0473557,0.0808832,3.3078,0.00255927,-0.00509552,0.00258056,-0.190106,0.305358
8.25,-0.0489252,0.082022,3.30748,0.00250065,-0.00542097,0.00251915,-0.196044,0.309594
8.3,-0.0505649,0.0831839,3.30713,0.00244189,-0.00576658,0.00245723,-0.202073,0.313933
8.35,-0.0522734,0.0843659,3.30678,0.00238698,-0.0061195,0.00239877,-0.208093,0.31836
8.4,-0.0540465,0.0855651,3.30643,0.00233885,-0.00646746,0.00234671,-0.214024,0.322856
8.45,-0.0558765,0.0867785,3.3061,0.00229902,-0.00679945,0.00230258,-0.219816,0.327405
8.5,-0.0579482,0.0879988,3.30579,0.00226758,-0.00710597,0.00226651,-0.226197,0.33198
8.55,-0.0602467,0.0891903,3.30552,0.00224361,-0.00737921,0.0022376,-0.233161,0.336441
8.6,-0.0625581,0.0903859,3.30529,0.00222577,-0.00761289,0.00221455,-0.239954,0.340918
8.65,-0.0644703,0.0915147,3.3051,0.00221303,-0.00780206,0.00219637,-0.245068,0.345149
8.7,-0.0663535,0.0926426,3.30496,0.00220513,-0.00794297,0.00218287,-0.250005,0.349385
8.75,-0.0681856,0.093767,3.30487,0.00220282,-0.00803292,0.0021749,-0.254763,0.353619
8.8,-0.0697488,0.0949109,3.30483,0.00220772,-0.00807034,0.00217424,-0.258586,0.357944
8.85,-0.0712185,0.0960477,3.30484,0.00222193,-0.00805491,0.00218318,-0.262232,0.362248
8.9,-0.0723801,0.0971504,3.30491,0.00224741,-0.00798781,0.00220395,-0.264959,0.366417
8.95,-0.0734138,0.0982425,3.30503,0.00228546,-0.00787191,0.00223808,-0.267533,0.370534
9,-0.0743073,0.099322,3.30519,0.00233626,-0.00771197,0.00228594,-0.269968,0.374583
9.05,-0.075052,0.100387,3.30538,0.00239875,-0.00751462,0.00234655,-0.272275,0.378555
9.1,-0.0758396,0.101419,3.30561,0.00247068,-0.00728823,0.00241765,-0.275214,0.382385
9.15,-0.0764742,0.102432,3.30586,0.00254885,-0.00704252,0.00249595,-0.278027,0.386126
9.2,-0.0771175,0.10345,3.30611,0.00262945,-0.00678809,0.00257746,-0.281084,0.389847
9.25,-0.0778254,0.104405,3.30636,0.00270829,-0.00653573,0.00265778,-0.284774,0.393341
9.3,-0.078412,0.105333,3.3066,0.00278107,-0.00629571,0.00273236,-0.288267,0.39675
9.35,-0.0787529,0.106237,3.30682,0.0028436,-0.00607698,0.00279678,-0.291203,0.400077
9.4,-0.0788187,0.107081,3.30701,0.00289215,-0.00588651,0.0028471,-0.293059,0.403201
9.45,-0.0788224,0.10789,3.30717,0.00292382,-0.00572862,0.00288022,-0.294487,0.40621
9.5,-0.078583,0.108636,3.30729,0.00293697,-0.00560466,0.00289438,-0.294659,0.408991
9.55,-0.0783088,0.109281,3.30739,0.00293169,-0.00551291,0.00288956,-0.294296,0.411408
9.6,-0.0782034,0.109845,3.30745,0.00291008,-0.00544877,0.00286783,-0.294165,0.413522
9.65,-0.0784664,0.110259,3.30749,0.00287634,-0.00540537,0.00283341,-0.295089,0.41507
9.7,-0.0789016,0.110609,3.30752,0.00283652,-0.00537447,0.00279246,-0.29643,0.416384
9.75,-0.0793103,0.110911,3.30755,0.00279774,-0.00534755,0.00275228,-0.297568,0.417527
9.8,-0.0796888,0.111166,3.30758,0.00276712,-0.00531695,0.00272026,-0.298631,0.418501
9.85,-0.0798374,0.111361,3.30762,0.00275034,-0.00527688,0.00270233,-0.298963,0.419264
9.9,-0.0799504,0.111508,3.30767,0.00275038,-0.00522424,0.00270177,-0.299367,0.419853
9.95,-0.0800283,0.111606,3.30774,0.00276689,-0.00515887,0.00271839,-0.299853,0.420259
10,-0.080074,0.111656,3.30781,0.00279638,-0.00508354,0.00274876,-0.300407,0.420469
10.05,-0.080093,0.111659,3.3079,0.00283324,-0.00500332,0.00278728,-0.301004,0.420467
10.1,-0.0802886,0.11161,3.30797,0.00287116,-0.00492483,0.00282755,-0.302381,0.420239
10.15,-0.0802316,0.111463,3.30804,0.00290442,-0.0048552,0.00286374,-0.302601,0.41964
10.2,-0.0799884,0.111214,3.3081,0.0029288,-0.00480114,0.00289153,-0.302138,0.418604
10.25,-0.0797631,0.110914,3.30813,0.00294191,-0.00476815,0.00290843,-0.301707,0.417339
10.3,-0.0792147,0.110554,3.30814,0.00294313,-0.00476008,0.00291372,-0.300147,0.415788
10.35,-0.0786895,0.110143,3.30812,0.00293319,-0.0047789,0.00290805,-0.298447,0.41408
10.4,-0.0785285,0.109645,3.30807,0.00291363,-0.00482482,0.00289288,-0.297607,0.412109
10.45,-0.0783852,0.109097,3.308,0.00288633,-0.00489663,0.00286997,-0.296551,0.410038
10.5,-0.0782568,0.108502,3.30791,0.0028531,-0.00499205,0.00284107,-0.295353,0.407878
10.55,-0.0783333,0.107803,3.30779,0.00281565,-0.00510817,0.00280778,-0.294869,0.405411
10.6,-0.0784113,0.107062,3.30766,0.00277554,-0.00524184,0.00277163,-0.294452,0.402851
10.65,-0.0784832,0.106234,3.30751,0.0027344,-0.00538988,0.00273417,-0.294167,0.400001
10.7,-0.0785422,0.105374,3.30735,0.00269405,-0.00554929,0.00269719,-0.294019,0.397043
10.75,-0.078583,0.104486,3.30718,0.00265652,-0.00571734,0.0026627,-0.29395,0.393972
10.8,-0.0782096,0.103529,3.30701,0.00262396,-0.00589159,0.00263281,-0.292349,0.39061
10.85,-0.0778102,0.102554,3.30683,0.00259835,-0.00606989,0.00260951,-0.290604,0.387143
10.9,-0.0769887,0.101504,3.30665,0.00258119,-0.00625037,0.00259427,-0.287114,0.383346
10.95,-0.0761319,0.100445,3.30647,0.00257316,-0.00643139,0.00258776,-0.283332,0.379466
11,-0.0752327,0.0993784,3.30629,0.00257385,-0.0066115,0.00258957,-0.279261,0.375517
11.05,-0.0740884,0.0983114,3.30611,0.00258171,-0.00678937,0.00259816,-0.274209,0.371524
11.1,-0.0726919,0.0972238,3.30593,0.00259423,-0.00696372,0.00261103,-0.268273,0.367415
11.15,-0.0712303,0.0961372,3.30577,0.0026083,-0.0071332,0.00262509,-0.262281,0.363274
11.2,-0.0695027,0.0950297,3.3056,0.00262063,-0.00729626,0.00263708,-0.255574,0.359023
11.25,-0.067546,0.0938909,3.30545,0.00262831,-0.00745116,0.00264408,-0.248587,0.354677
11.3,-0.0657059,0.0927132,3.3053,0.00262915,-0.00759585,0.00264393,-0.242429,0.350168
11.35,-0.0637941,0.0915374,3.30517,0.00262205,-0.00772802,0.0026355,-0.236365,0.345661
11.4,-0.0616258,0.0903608,3.30505,0.00260704,-0.00784519,0.00261883,-0.229627,0.34116
11.45,-0.0596075,0.0891516,3.30495,0.00258526,-0.00794484,0.00259502,-0.223682,0.336551
11.5,-0.0575591,0.0879504,3.30487,0.00255869,-0.00802456,0.00256605,-0.217731,0.331988
11.55,-0.0554977,0.0867591,3.30482,0.00252982,-0.00808225,0.00253439,-0.211741,0.327476
11.6,-0.05344,0.0855799,3.30478,0.00250123,-0.0081163,0.00250265,-0.20571,0.323013
11.65,-0.0515978,0.0843921,3.30477,0.00247527,-0.00812574,0.00247317,-0.200428,0.318514
11.7,-0.049986,0.083208,3.30479,0.00245375,-0.00811032,0.00244782,-0.19596,0.314019
11.75,-0.0484227,0.0820418,3.30483,0.00243783,-0.00807063,0.00242783,-0.191629,0.309577
11.8,-0.0471171,0.0808772,3.30489,0.00242808,-0.00800818,0.00241381,-0.188252,0.30513
11.85,-0.045887,0.0797334,3.30497,0.00242456,-0.00792538,0.0024059,-0.185118,0.30075
11.9,-0.0447457,0.0786122,3.30507,0.00242701,-0.00782562,0.00240392,-0.182227,0.296451
11.95,-0.0433145,0.0774588,3.30519,0.00243504,-0.00771332,0.00240754,-0.178051,0.292033
12,-0.0419965,0.0763325,3.3053,0.00244819,-0.00759391,0.00241634,-0.174035,0.287723
12.05,-0.0409967,0.0752454,3.30542,0.00246591,-0.00747387,0.00242986,-0.170881,0.28358
12.1,-0.0401251,0.0741899,3.30554,0.00248749,-0.00736062,0.00244743,-0.167807,0.279575
12.15,-0.039384,0.0731689,3.30564,0.00251187,-0.00726241,0.00246806,-0.164809,0.27572
12.2,-0.0385754,0.0722031,3.30571,0.00253751,-0.00718802,0.00249024,-0.161159,0.2721
12.25,-0.0382812,0.0713165,3.30575,0.00256225,-0.00714632,0.00251187,-0.159152,0.268804
12.3,-0.0381006,0.0704702,3.30575,0.00258339,-0.00714578,0.00253028,-0.157332,0.265664
12.35,-0.0380222,0.0696674,3.3057,0.00259782,-0.00719369,0.00254233,-0.155743,0.262684
12.4,-0.0380328,0.0689107,3.3056,0.00260231,-0.00729549,0.0025448,-0.154428,0.25987
12.45,-0.0379228,0.06821,3.30544,0.00259394,-0.007454,0.00253472,-0.152668,0.257265
12.5,-0.038071,0.0675623,3.30523,0.00257058,-0.00766883,0.00250988,-0.151999,0.254862
12.55,-0.0381195,0.0669137,3.30496,0.0025312,-0.00793606,0.00246922,-0.151354,0.252395
12.6,-0.0380016,0.0662705,3.30465,0.00247625,-0.00824817,0.00241309,-0.150244,0.249979
12.65,-0.0381034,0.0656865,3.3043,0.00240769,-0.00859435,0.00234337,-0.150167,0.247812
12.7,-0.038225,0.0651643,3.30394,0.00232897,-0.00896124,0.00226344,-0.150345,0.245908
12.75,-0.0383643,0.0647069,3.30356,0.00224477,-0.00933377,0.00217792,-0.150737,0.244277
12.8,-0.0387166,0.0643313,3.3032,0.00216058,-0.00969632,0.00209226,-0.152051,0.24298
12.85,-0.0390863,0.0640306,3.30286,0.00208224,-0.0100338,0.00201231,-0.153489,0.241976
12.9,-0.0394741,0.0638077,3.30257,0.00201528,-0.0103327,0.00194364,-0.155008,0.241267
12.95,-0.0398808,0.0636653,3.30232,0.00196432,-0.0105817,0.00189099,-0.156567,0.240847
13,-0.0403068,0.0636053,3.30213,0.00193245,-0.0107728,0.00185761,-0.158122,0.24071
13.05,-0.0405561,0.0636055,3.302,0.00192084,-0.0109007,0.00184484,-0.158883,0.240752
13.1,-0.0408222,0.0636867,3.30193,0.00192861,-0.0109638,0.00185193,-0.159548,0.241044
13.15,-0.0411017,0.0638478,3.30194,0.00195306,-0.0109632,0.00187629,-0.16008,0.241573
13.2,-0.0413894,0.0640869,3.302,0.00199015,-0.0109026,0.00191395,-0.160456,0.242329
13.25,-0.041678,0.0644004,3.30211,0.00203521,-0.0107875,0.00196026,-0.160676,0.243301
13.3,-0.0421548,0.064756,3.30227,0.00208357,-0.0106247,0.00201059,-0.161514,0.244379
13.35,-0.042614,0.0651775,3.30248,0.00213117,-0.0104217,0.00206088,-0.162258,0.245667
13.4,-0.0430459,0.0656587,3.30271,0.00217497,-0.0101853,0.00210812,-0.162953,0.247161
13.45,-0.0432451,0.0662321,3.30298,0.00221332,-0.00992188,0.00215068,-0.162893,0.249015
13.5,-0.0434891,0.0668199,3.30326,0.00224603,-0.00963664,0.00218838,-0.162938,0.251035
13.55,-0.043704,0.0674382,3.30357,0.00227429,-0.00933341,0.00222239,-0.163099,0.253217
13.6,-0.0438812,0.068055,3.30388,0.0023004,-0.00901482,0.00225496,-0.163346,0.255453
13.65,-0.0440199,0.0686905,3.30422,0.0023272,-0.0086826,0.00228878,-0.163666,0.257815
13.7,-0.0441195,0.0693408,3.30456,0.00235737,-0.00833795,0.00232639,-0.16397,0.260289
13.75,-0.0439857,0.0699793,3.30492,0.00239286,-0.00798203,0.00236948,-0.163382,0.262765
