tau,x
24.25,-1.05307
24.3,-1.3776
24.35,-1.32744
24.4,-1.29078
24.45,-1.05153
24.5,-0.962144
24.55,-0.911718
24.6,-0.634254
24.65,-0.930888
24.7,-0.840302
24.75,-0.957213
24.8,-1.40052
24.85,-1.14339
24.9,-1.40333
24.95,-1.47463
25,-0.694376
25.05,-1.45371
25.1,-1.51736
25.15,-1.67166
25.2,-1.20456
25.25,-1.52377
25.3,-1.59669
25.35,-1.50221
25.4,-1.58467
25.45,-1.84385
25.5,-1.95332
25.55,-1.98006
25.6,-1.72066
25.65,-1.41362
25.7,-1.35931
25.75,-1.08841
25.8,-1.09139
25.85,-1.15265
25.9,-1.29507
25.95,-1.17652
26,-1.03718
26.05,-1.43413
26.1,-1.31785
26.15,-1.41949
26.2,-1.01496
26.25,-1.10892
26.3,-1.27779
26.35,-1.22437
26.4,-1.53067
26.45,-1.27801
26.5,-1.72444
26.55,-1.33072
26.6,-1.51419
26.65,-1.04321
26.7,-1.03219
26.75,-1.60979
26.8,-2.28783
26.85,-1.76496
26.9,-2.11308
26.95,-2.16248
27,-1.3868
27.05,-1.41648
27.1,-1.47487
27.15,-1.22244
27.2,-0.668032
27.25,-0.246556
27.3,0.280629
27.35,0.367672
27.4,0.72475
27.45,-0.0503609
27.5,-0.607425
27.55,-0.535462
27.6,-0.888751
27.65,-1.17213
27.7,-0.66769
27.75,-1.12528
27.8,-0.906515
27.85,-0.74914
27.9,-0.795208
27.95,-0.931767
28,-0.612813
28.05,-0.555603
28.1,-0.958054
28.15,-0.836679
28.2,-0.830141
28.25,-0.752037
28.3,-0.503364
28.35,-0.695283
28.4,-0.3999
28.45,-0.414511
28.5,-0.60079
28.55,-1.1011
28.6,-0.776565
28.65,-1.14637
28.7,-1.54323
28.75,-0.999868
28.8,-1.40147
28.85,-1.21796
28.9,-1.05216
28.95,-1.18458
29,-1.01884
29.05,-1.12906
29.1,-1.40856
29.15,-1.40208
29.2,-1.49373
29.25,-1.11775
29.3,-1.54959
29.35,-1.72848
29.4,-1.72986
29.45,-1.58418
29.5,-1.60697
29.55,-1.47936
29.6,-1.16343
29.65,-1.17415
29.7,-0.734867
29.75,-0.48779
29.8,-0.338276
29.85,0.0937033
29.9,-0.368507
29.95,-0.247488
30,0.0526158
30.05,-0.191027
30.1,-0.0634531
30.15,-0.336669
30.2,-0.316912
30.25,-0.342732
30.3,0.059388
30.35,0.254984
30.4,0.324395
30.45,0.177726
30.5,-0.630289
30.55,-0.639346
30.6,-0.944311
30.65,-0.804779
30.7,-0.471149
30.75,-0.305194
30.8,-0.316139
30.85,-0.89012
30.9,-0.638079
30.95,-1.00487
31,-1.59324
31.05,-1.32435
31.1,-1.17371
31.15,-1.68655
31.2,-1.32201
31.25,-0.736606
31.3,-0.990993
31.35,-1.08889
31.4,-0.784665
31.45,-0.447049
31.5,-0.610913
31.55,-0.623099
31.6,-0.78426
31.65,-0.7439
31.7,-0.931121
31.75,-1.37976
31.8,-1.35952
31.85,-1.60552
31.9,-1.5385
31.95,-1.84251
32,-1.38707
32.05,-1.72793
32.1,-1.66413
32.15,-1.46845
32.2,-1.13051
32.25,-0.932607
32.3,-0.72994
32.35,-0.596257
32.4,-0.319945
32.45,-1.24417
32.5,-1.71929
32.55,-1.78026
32.6,-1.86378
32.65,-1.755
32.7,-2.05406
32.75,-2.17358
32.8,-1.75414
32.85,-1.39719
32.9,-1.53598
32.95,-1.28569
33,-1.48477
33.05,-1.8349
33.1,-1.8845
33.15,-1.7008
33.2,-1.43976
33.25,-1.40795
33.3,-1.20339
33.35,-1.28751
33.4,-1.5179
33.45,-1.63696
33.5,-1.67304
33.55,-1.43148
33.6,-1.42645
33.65,-1.16956
33.7,-1.33582
33.75,-1.42963
33.8,-1.26325
33.85,-1.32892
33.9,-1.36017
33.95,-1.05596
34,-0.829886
34.05,-0.600238
34.1,-0.904001
34.15,-0.399365
34.2,-0.137679
34.25,-0.0368047
34.3,0.0427293
34.35,0.00917261
34.4,-0.0329339
34.45,-0.302064
34.5,-0.230327
34.55,0.106257
34.6,-0.0891472
34.65,0.0090902
34.7,-0.0767614
34.75,-0.140922
34.8,-0.0793642
34.85,0.177213
34.9,0.182299
34.95,-0.097391
35,-0.707777
35.05,-1.12614
35.1,-0.987828
35.15,-1.48082
35.2,-1.61041
35.25,-1.61667
35.3,-1.38412
35.35,-1.58749
35.4,-1.84649
35.45,-1.84684
35.5,-2.03155
35.55,-2.25703
35.6,-2.22393
35.65,-1.94675
35.7,-1.69126
35.75,-1.85058
35.8,-1.65103
35.85,-1.7307
35.9,-2.0538
35.95,-1.79045
36,-1.53229
36.05,-2.24539
36.1,-1.84147
36.15,-1.75925
36.2,-1.48648
36.25,-1.17784
36.3,-1.05631
36.35,-1.01928
36.4,-1.74947
36.45,-1.88883
36.5,-2.3443
36.55,-1.90686
36.6,-2.31035
36.65,-2.02614
36.7,-1.98536
36.75,-1.76204
36.8,-1.86007
36.85,-1.54225
36.9,-1.41004
36.95,-1.52106
37,-1.07078
37.05,-0.942244
37.1,-0.904366
37.15,-1.06289
37.2,-0.947592
37.25,-1.54673
37.3,-1.25278
37.35,-1.3434
37.4,-1.37311
37.45,-0.723797
37.5,-0.60055
37.55,-0.466291
37.6,-0.248149
37.65,-0.204941
37.7,-0.300655
37.75,0.239176
37.8,0.198403
37.85,0.0367527
37.9,0.137391
37.95,0.0571889
38,-0.774564
38.05,-0.542269
38.1,-0.401115
38.15,-0.281824
38.2,-0.530313
38.25,-0.823207
38.3,-0.896735
38.35,-1.4913
38.4,-1.29853
38.45,-1.31162
38.5,-1.38712
38.55,-0.679414
38.6,-0.870297
38.65,-1.00943
38.7,-1.13644
38.75,-1.532
38.8,-1.36968
38.85,-1.70715
38.9,-1.14762
38.95,-0.783732
39,-1.5855
39.05,-1.30678
39.1,-1.63856
39.15,-1.59055
39.2,-1.38535
39.25,-1.07061
39.3,-1.50341
39.35,-1.12604
39.4,-1.49599
39.45,-1.47343
39.5,-1.32661
39.55,-1.51824
39.6,-1.59543
39.65,-1.8346
39.7,-1.72566
39.75,-1.27234
39.8,-1.02589
39.85,-0.562292
39.9,-1.0271
39.95,-1.20797
