tau,x
15.2,-1.3142
15.25,-1.31256
15.3,-1.31219
15.35,-1.31238
15.4,-1.30176
15.45,-1.29192
15.5,-1.30074
15.55,-1.29941
15.6,-1.30034
15.65,-1.30192
15.7,-1.30718
15.75,-1.30359
15.8,-1.29558
15.85,-1.30575
15.9,-1.2983
15.95,-1.29468
16,-1.29045
16.05,-1.28812
16.1,-1.27913
16.15,-1.27684
16.2,-1.26996
16.25,-1.26688
16.3,-1.27199
16.35,-1.27886
16.4,-1.27765
16.45,-1.28471
16.5,-1.28514
16.55,-1.27783
16.6,-1.29382
16.65,-1.29112
16.7,-1.29874
16.75,-1.30115
16.8,-1.30223
16.85,-1.30493
16.9,-1.31636
16.95,-1.31944
17,-1.32893
17.05,-1.33529
17.1,-1.33878
17.15,-1.34347
17.2,-1.34932
17.25,-1.35363
17.3,-1.35423
17.35,-1.35603
17.4,-1.36237
17.45,-1.36182
17.5,-1.36361
17.55,-1.36347
17.6,-1.35899
17.65,-1.35324
17.7,-1.34459
17.75,-1.33202
17.8,-1.3268
17.85,-1.32509
17.9,-1.3136
17.95,-1.31118
18,-1.30322
18.05,-1.30074
18.1,-1.28868
18.15,-1.27107
18.2,-1.25791
18.25,-1.25914
18.3,-1.25728
18.35,-1.26018
18.4,-1.25575
18.45,-1.23916
18.5,-1.25449
18.55,-1.25816
18.6,-1.23611
18.65,-1.22378
18.7,-1.21363
18.75,-1.19419
18.8,-1.17384
18.85,-1.16531
18.9,-1.166
18.95,-1.15694
19,-1.1678
19.05,-1.12888
19.1,-1.12974
19.15,-1.1157
19.2,-1.13092
19.25,-1.16683
19.3,-1.16813
19.35,-1.18496
19.4,-1.20843
19.45,-1.19293
19.5,-1.22368
19.55,-1.25929
19.6,-1.25364
19.65,-1.24739
19.7,-1.25558
19.75,-1.28167
19.8,-1.29947
19.85,-1.31752
19.9,-1.34191
19.95,-1.36223
20,-1.38
20.05,-1.39145
20.1,-1.39827
20.15,-1.41049
20.2,-1.42242
20.25,-1.42876
20.3,-1.42755
20.35,-1.42864
20.4,-1.43202
20.45,-1.43777
20.5,-1.43407
20.55,-1.43309
20.6,-1.42979
20.65,-1.42197
20.7,-1.40631
20.75,-1.3915
20.8,-1.37258
20.85,-1.35301
20.9,-1.3299
20.95,-1.2964
21,-1.25882
21.05,-1.21873
21.1,-1.16312
21.15,-1.11482
21.2,-1.04374
21.25,-0.956757
21.3,-0.872221
21.35,-0.76778
21.4,-0.637011
21.45,-0.505821
21.5,-0.349033
21.55,-0.176584
21.6,0.00156937
21.65,0.179161
21.7,0.366964
21.75,0.538471
21.8,0.696933
21.85,0.838845
21.9,0.959363
21.95,1.06052
22,1.14182
22.05,1.20744
22.1,1.25825
22.15,1.29118
22.2,1.31149
22.25,1.32243
22.3,1.32715
22.35,1.32617
22.4,1.32487
22.45,1.32173
22.5,1.31567
22.55,1.30134
22.6,1.29665
22.65,1.28806
22.7,1.28609
22.75,1.27484
22.8,1.25741
22.85,1.25258
22.9,1.2517
22.95,1.26671
23,1.27015
23.05,1.2601
23.1,1.26373
23.15,1.25587
23.2,1.26917
23.25,1.27043
23.3,1.26433
23.35,1.25354
23.4,1.251
23.45,1.26693
23.5,1.27969
23.55,1.29372
23.6,1.28181
23.65,1.27332
23.7,1.27841
23.75,1.27823
23.8,1.27942
23.85,1.2802
23.9,1.28123
23.95,1.28525
24,1.27857
24.05,1.26972
24.1,1.26798
24.15,1.26413
24.2,1.26216
24.25,1.26691
24.3,1.28777
24.35,1.27085
24.4,1.27896
24.45,1.27971
24.5,1.28015
24.55,1.28703
24.6,1.28195
24.65,1.27886
24.7,1.29379
24.75,1.30189
24.8,1.31068
24.85,1.32747
24.9,1.3485
24.95,1.35773
25,1.36935
25.05,1.37717
25.1,1.37103
25.15,1.3783
25.2,1.37342
25.25,1.35958
25.3,1.32646
25.35,1.28353
25.4,1.23035
25.45,1.16672
25.5,1.06522
25.55,0.936391
25.6,0.790935
25.65,0.618233
25.7,0.410186
25.75,0.188982
25.8,-0.0348731
25.85,-0.260152
25.9,-0.463112
25.95,-0.649297
26,-0.803576
26.05,-0.928585
26.1,-1.03218
26.15,-1.1207
26.2,-1.17948
26.25,-1.22336
26.3,-1.2551
26.35,-1.27779
26.4,-1.29611
26.45,-1.31518
26.5,-1.32488
26.55,-1.33752
26.6,-1.34629
26.65,-1.35127
26.7,-1.35871
26.75,-1.36525
26.8,-1.36709
26.85,-1.37381
26.9,-1.37687
26.95,-1.37813
27,-1.37817
27.05,-1.37262
27.1,-1.36679
27.15,-1.36103
27.2,-1.35291
27.25,-1.33926
27.3,-1.32341
27.35,-1.31975
27.4,-1.3171
27.45,-1.30623
27.5,-1.3019
27.55,-1.30835
27.6,-1.31838
27.65,-1.31892
27.7,-1.31359
27.75,-1.32092
27.8,-1.33018
27.85,-1.32805
27.9,-1.32953
27.95,-1.33113
28,-1.33232
28.05,-1.32476
28.1,-1.32662
28.15,-1.3212
28.2,-1.31952
28.25,-1.31063
28.3,-1.30245
28.35,-1.2876
28.4,-1.27025
28.45,-1.24623
28.5,-1.21081
28.55,-1.15603
28.6,-1.0794
28.65,-0.985084
28.7,-0.859044
28.75,-0.720624
28.8,-0.555921
28.85,-0.364791
28.9,-0.149433
28.95,0.0778229
29,0.300235
29.05,0.505542
29.1,0.687465
29.15,0.842398
29.2,0.96615
29.25,1.07261
29.3,1.16234
29.35,1.22154
29.4,1.26396
29.45,1.29014
29.5,1.30811
29.55,1.31937
29.6,1.32518
29.65,1.32708
29.7,1.32874
29.75,1.32782
29.8,1.32266
29.85,1.32441
29.9,1.32777
29.95,1.3398
30,1.33427
30.05,1.33911
30.1,1.35584
30.15,1.36382
30.2,1.37952
30.25,1.38908
30.3,1.39661
30.35,1.40404
30.4,1.41197
30.45,1.41107
30.5,1.41062
30.55,1.40584
30.6,1.40205
30.65,1.39743
30.7,1.39116
30.75,1.38143
30.8,1.37365
30.85,1.3687
30.9,1.3609
30.95,1.3547
31,1.34452
31.05,1.34531
31.1,1.33712
31.15,1.32862
31.2,1.3213
31.25,1.30766
31.3,1.29405
31.35,1.29206
31.4,1.28979
31.45,1.27851
31.5,1.2892
31.55,1.29016
31.6,1.29783
31.65,1.29937
31.7,1.30726
31.75,1.30336
31.8,1.30046
31.85,1.31474
31.9,1.31556
31.95,1.323
32,1.32655
32.05,1.32932
32.1,1.3358
32.15,1.33662
32.2,1.34854
32.25,1.35417
32.3,1.36181
32.35,1.36973
32.4,1.37522
32.45,1.38514
32.5,1.39514
32.55,1.40469
32.6,1.41362
32.65,1.42207
32.7,1.43205
32.75,1.43381
32.8,1.43289
32.85,1.44378
32.9,1.44396
32.95,1.44563
33,1.44866
33.05,1.44464
33.1,1.44307
33.15,1.44553
33.2,1.4396
33.25,1.43701
33.3,1.43513
33.35,1.43667
33.4,1.43622
33.45,1.43916
33.5,1.43731
33.55,1.43914
33.6,1.44468
33.65,1.4525
33.7,1.45452
33.75,1.45534
33.8,1.45799
33.85,1.45956
33.9,1.46462
33.95,1.46474
34,1.45977
34.05,1.45315
34.1,1.44396
34.15,1.43707
34.2,1.42813
34.25,1.41931
34.3,1.40156
34.35,1.39433
34.4,1.37394
34.45,1.34916
34.5,1.31695
34.55,1.27841
34.6,1.23974
34.65,1.19018
34.7,1.13383
34.75,1.06892
34.8,0.986145
34.85,0.886234
34.9,0.76536
34.95,0.636486
35,0.488872
35.05,0.332986
35.1,0.177495
35.15,0.0424026
35.2,-0.0966856
35.25,-0.226305
35.3,-0.360263
35.35,-0.459496
35.4,-0.536897
35.45,-0.596797
35.5,-0.635885
35.55,-0.668753
35.6,-0.686322
35.65,-0.713808
35.7,-0.740725
35.75,-0.749998
35.8,-0.7814
35.85,-0.765525
35.9,-0.773751
35.95,-0.761515
36,-0.786352
36.05,-0.806296
36.1,-0.789405
36.15,-0.774888
36.2,-0.779527
36.25,-0.782316
36.3,-0.755788
36.35,-0.726087
36.4,-0.678519
36.45,-0.623935
36.5,-0.558057
36.55,-0.471494
36.6,-0.394426
36.65,-0.301408
36.7,-0.204882
36.75,-0.0981718
36.8,0.0262387
36.85,0.162107
36.9,0.291315
36.95,0.426261
37,0.536422
37.05,0.653331
37.1,0.760447
37.15,0.849998
37.2,0.923338
37.25,0.999882
37.3,1.06606
37.35,1.1282
37.4,1.17618
37.45,1.22082
37.5,1.25436
37.55,1.29076
37.6,1.32059
37.65,1.34136
37.7,1.36497
37.75,1.38478
37.8,1.40281
37.85,1.4155
37.9,1.41947
37.95,1.42169
38,1.42527
38.05,1.43301
38.1,1.43547
38.15,1.43361
38.2,1.43952
38.25,1.44461
38.3,1.44159
38.35,1.43921
38.4,1.43213
38.45,1.41885
38.5,1.41099
38.55,1.40355
38.6,1.38813
38.65,1.37285
38.7,1.35651
38.75,1.33338
38.8,1.30673
38.85,1.28072
38.9,1.2507
38.95,1.20537
39,1.17488
39.05,1.13607
39.1,1.08308
39.15,1.02037
39.2,0.942295
39.25,0.874348
39.3,0.77752
39.35,0.685274
39.4,0.576703
39.45,0.472006
39.5,0.345958
39.55,0.221821
39.6,0.0942768
39.65,-0.0370105
39.7,-0.172943
39.75,-0.298727
39.8,-0.436787
39.85,-0.567644
39.9,-0.686023
39.95,-0.788768
