tau,x
14.5,1.45805
14.55,1.45492
14.6,1.44927
14.65,1.44683
14.7,1.4356
14.75,1.429
14.8,1.41147
14.85,1.38988
14.9,1.3666
14.95,1.34286
15,1.3144
15.05,1.29512
15.1,1.26255
15.15,1.22477
15.2,1.20244
15.25,1.16282
15.3,1.13973
15.35,1.12
15.4,1.085
15.45,1.05821
15.5,1.01729
15.55,1.01663
15.6,1.00119
15.65,0.994411
15.7,0.99727
15.75,1.00289
15.8,1.0274
15.85,1.01215
15.9,1.05989
15.95,1.09037
16,1.10826
16.05,1.12123
16.1,1.128
16.15,1.16049
16.2,1.18648
16.25,1.21769
16.3,1.2399
16.35,1.26864
16.4,1.28064
16.45,1.30698
16.5,1.32457
16.55,1.34104
16.6,1.34431
16.65,1.34051
16.7,1.3282
16.75,1.30804
16.8,1.28184
16.85,1.25584
16.9,1.22694
16.95,1.18927
17,1.14027
17.05,1.07697
17.1,1.01667
17.15,0.931123
17.2,0.834656
17.25,0.716187
17.3,0.59553
17.35,0.467687
17.4,0.326761
17.45,0.187216
17.5,0.0505252
17.55,-0.0876858
17.6,-0.231126
17.65,-0.365677
17.7,-0.495307
17.75,-0.617937
17.8,-0.715791
17.85,-0.803751
17.9,-0.879166
17.95,-0.957355
18,-1.00927
18.05,-1.04651
18.1,-1.08288
18.15,-1.09535
18.2,-1.13243
18.25,-1.1462
18.3,-1.15907
18.35,-1.1573
18.4,-1.16942
18.45,-1.16941
18.5,-1.16515
18.55,-1.14167
18.6,-1.16128
18.65,-1.15407
18.7,-1.16583
18.75,-1.16901
18.8,-1.16902
18.85,-1.17686
18.9,-1.16826
18.95,-1.1852
19,-1.1815
19.05,-1.16723
19.1,-1.15952
19.15,-1.15144
19.2,-1.12956
19.25,-1.08885
19.3,-1.05031
19.35,-0.996482
19.4,-0.915657
19.45,-0.828924
19.5,-0.720003
19.55,-0.587953
19.6,-0.4381
19.65,-0.269365
19.7,-0.0859014
19.75,0.0967276
19.8,0.270404
19.85,0.434218
19.9,0.588729
19.95,0.722414
20,0.838921
20.05,0.938072
20.1,1.01899
20.15,1.09259
20.2,1.1501
20.25,1.20242
20.3,1.24511
20.35,1.27774
20.4,1.3021
20.45,1.32511
20.5,1.34553
20.55,1.36095
20.6,1.37448
20.65,1.38641
20.7,1.3896
20.75,1.38106
20.8,1.37854
20.85,1.3647
20.9,1.34129
20.95,1.31389
21,1.2786
21.05,1.23783
21.1,1.18516
21.15,1.11974
21.2,1.05804
21.25,0.978622
21.3,0.880209
21.35,0.772161
21.4,0.642399
21.45,0.494824
21.5,0.337981
21.55,0.169412
21.6,-0.00576054
21.65,-0.177763
21.7,-0.351027
21.75,-0.512746
21.8,-0.659201
21.85,-0.797195
21.9,-0.914268
21.95,-1.01204
22,-1.08619
22.05,-1.1448
22.1,-1.19065
22.15,-1.2316
22.2,-1.26266
22.25,-1.28567
22.3,-1.30253
22.35,-1.31655
22.4,-1.33677
22.45,-1.35183
22.5,-1.36261
22.55,-1.37306
22.6,-1.37524
22.65,-1.37176
22.7,-1.36934
22.75,-1.35977
22.8,-1.3513
22.85,-1.33995
22.9,-1.32973
22.95,-1.3209
23,-1.32061
23.05,-1.30879
23.1,-1.2977
23.15,-1.28385
23.2,-1.27936
23.25,-1.26803
23.3,-1.27666
23.35,-1.25277
23.4,-1.24788
23.45,-1.25674
23.5,-1.24907
23.55,-1.2561
23.6,-1.2568
23.65,-1.25965
23.7,-1.26218
23.75,-1.27026
23.8,-1.27348
23.85,-1.27248
23.9,-1.26922
23.95,-1.27481
24,-1.28511
24.05,-1.28614
24.1,-1.28499
24.15,-1.28729
24.2,-1.29407
24.25,-1.29877
24.3,-1.29983
24.35,-1.29954
24.4,-1.30826
24.45,-1.31984
24.5,-1.30729
24.55,-1.3126
24.6,-1.32041
24.65,-1.31953
24.7,-1.33143
24.75,-1.34511
24.8,-1.36668
24.85,-1.37596
24.9,-1.38733
24.95,-1.39937
25,-1.40938
25.05,-1.41817
25.1,-1.42613
25.15,-1.43543
25.2,-1.43319
25.25,-1.44532
25.3,-1.45214
25.35,-1.44885
25.4,-1.44326
25.45,-1.43869
25.5,-1.43834
25.55,-1.41965
25.6,-1.40675
25.65,-1.40301
25.7,-1.37688
25.75,-1.3475
25.8,-1.31234
25.85,-1.26989
25.9,-1.21824
25.95,-1.15696
26,-1.08286
26.05,-0.984028
26.1,-0.863222
26.15,-0.714874
26.2,-0.543022
26.25,-0.340515
26.3,-0.126636
26.35,0.0929549
26.4,0.310831
26.45,0.513455
26.5,0.689557
26.55,0.850348
26.6,0.976356
26.65,1.06366
26.7,1.143
26.75,1.19861
26.8,1.24227
26.85,1.2603
26.9,1.26879
26.95,1.26866
27,1.26808
27.05,1.26724
27.1,1.28012
27.15,1.2569
27.2,1.24573
27.25,1.23298
27.3,1.21388
27.35,1.18626
27.4,1.18068
27.45,1.18796
27.5,1.18582
27.55,1.18431
27.6,1.18347
27.65,1.17027
27.7,1.16399
27.75,1.15702
27.8,1.12023
27.85,1.09437
27.9,1.07092
27.95,1.03122
28,1.01685
28.05,0.977073
28.1,0.940592
28.15,0.875201
28.2,0.809917
28.25,0.729523
28.3,0.643816
28.35,0.539755
28.4,0.42415
28.45,0.295275
28.5,0.151878
28.55,0.00548701
28.6,-0.149493
28.65,-0.304743
28.7,-0.453954
28.75,-0.584697
28.8,-0.698259
28.85,-0.805202
28.9,-0.891312
28.95,-0.975009
29,-1.03155
29.05,-1.08741
29.1,-1.11933
29.15,-1.14935
29.2,-1.19628
29.25,-1.21968
29.3,-1.23144
29.35,-1.2539
29.4,-1.27485
29.45,-1.29152
29.5,-1.29136
29.55,-1.29893
29.6,-1.29946
29.65,-1.30253
29.7,-1.30546
29.75,-1.32464
29.8,-1.3319
29.85,-1.33967
29.9,-1.34477
29.95,-1.35339
30,-1.3663
30.05,-1.38034
30.1,-1.39327
30.15,-1.40611
30.2,-1.41717
30.25,-1.42527
30.3,-1.43671
30.35,-1.44252
30.4,-1.44895
30.45,-1.45315
30.5,-1.44699
30.55,-1.44593
30.6,-1.44054
30.65,-1.43495
30.7,-1.42689
30.75,-1.41874
30.8,-1.41252
30.85,-1.40316
30.9,-1.39135
30.95,-1.38108
31,-1.3749
31.05,-1.37093
31.1,-1.37111
31.15,-1.36672
31.2,-1.36756
31.25,-1.36608
31.3,-1.36359
31.35,-1.35222
31.4,-1.34785
31.45,-1.33641
31.5,-1.31777
31.55,-1.29554
31.6,-1.26504
31.65,-1.22985
31.7,-1.19663
31.75,-1.15768
31.8,-1.11869
31.85,-1.05573
31.9,-0.983171
31.95,-0.92167
32,-0.857732
32.05,-0.799192
32.1,-0.728016
32.15,-0.660464
32.2,-0.603931
32.25,-0.56629
32.3,-0.5647
32.35,-0.540462
32.4,-0.496561
32.45,-0.442634
32.5,-0.44526
32.55,-0.405428
32.6,-0.421168
32.65,-0.424694
32.7,-0.43035
32.75,-0.417683
32.8,-0.390066
32.85,-0.347497
32.9,-0.278255
32.95,-0.182759
33,-0.0854445
33.05,0.0543177
33.1,0.179682
33.15,0.310121
33.2,0.424757
33.25,0.576485
33.3,0.716955
33.35,0.838751
33.4,0.95091
33.45,1.04573
33.5,1.12496
33.55,1.19105
33.6,1.24498
33.65,1.27891
33.7,1.30739
33.75,1.32232
33.8,1.32806
33.85,1.33447
33.9,1.33854
33.95,1.33865
34,1.3352
34.05,1.32531
34.1,1.3092
34.15,1.27719
34.2,1.23772
34.25,1.17991
34.3,1.11098
34.35,1.01724
34.4,0.901082
34.45,0.764487
34.5,0.606004
34.55,0.429624
34.6,0.238112
34.65,0.043754
34.7,-0.14871
34.75,-0.333209
34.8,-0.506561
34.85,-0.662928
34.9,-0.800107
34.95,-0.916474
35,-1.01213
35.05,-1.08957
35.1,-1.14639
35.15,-1.19202
35.2,-1.22217
35.25,-1.24295
35.3,-1.25177
35.35,-1.25169
35.4,-1.25379
35.45,-1.24311
35.5,-1.23479
35.55,-1.21598
35.6,-1.20727
35.65,-1.18693
35.7,-1.15596
35.75,-1.13345
35.8,-1.12064
35.85,-1.10232
35.9,-1.07977
35.95,-1.06936
36,-1.02904
36.05,-0.995777
36.1,-0.983235
36.15,-0.977745
36.2,-0.94369
36.25,-0.898006
36.3,-0.86611
36.35,-0.82073
36.4,-0.755875
36.45,-0.671041
36.5,-0.588398
36.55,-0.488186
36.6,-0.380874
36.65,-0.254621
36.7,-0.0999141
36.75,0.0534828
36.8,0.196766
36.85,0.350874
36.9,0.516121
36.95,0.666834
37,0.79358
37.05,0.906627
37.1,0.999632
37.15,1.07253
37.2,1.13328
37.25,1.17695
37.3,1.21224
37.35,1.23227
37.4,1.25546
37.45,1.26278
37.5,1.26792
37.55,1.26907
37.6,1.27962
37.65,1.28952
37.7,1.29417
37.75,1.2965
37.8,1.29921
37.85,1.30614
37.9,1.31419
37.95,1.31302
38,1.31325
38.05,1.32449
38.1,1.31984
38.15,1.32119
38.2,1.33208
38.25,1.3286
38.3,1.34366
38.35,1.35773
38.4,1.36656
38.45,1.37843
38.5,1.39063
38.55,1.39967
38.6,1.40925
38.65,1.41627
38.7,1.41664
38.75,1.41971
38.8,1.41573
38.85,1.40772
38.9,1.39415
38.95,1.37999
39,1.36011
39.05,1.33623
39.1,1.3122
39.15,1.29763
39.2,1.27257
39.25,1.24667
39.3,1.24714
39.35,1.23465
39.4,1.21837
39.45,1.20476
39.5,1.19588
39.55,1.19778
39.6,1.17422
39.65,1.17643
39.7,1.16179
39.75,1.14399
39.8,1.13304
39.85,1.12603
39.9,1.09696
39.95,1.06463
