tau,x
9.4,-0.450748
9.45,-0.118278
9.5,-0.229364
9.55,-0.487295
9.6,-0.874124
9.65,-1.5477
9.7,-1.47692
9.75,-1.47058
9.8,-1.34033
9.85,-1.63419
9.9,-1.12468
9.95,-0.874736
10,-0.884019
10.05,-0.918782
10.1,-1.45391
10.15,-1.23562
10.2,-1.07726
10.25,-1.59974
10.3,-1.52451
10.35,-1.1205
10.4,-0.903363
10.45,-0.540196
10.5,-0.236405
10.55,0.248972
10.6,0.33618
10.65,-0.101482
10.7,-0.114022
10.75,0.100279
10.8,0.261788
10.85,-0.302026
10.9,-0.178776
10.95,0.468072
11,0.525337
11.05,0.570945
11.1,0.685447
11.15,0.48964
11.2,1.07161
11.25,1.39533
11.3,1.50159
11.35,1.31682
11.4,0.956697
11.45,1.0417
11.5,0.472944
11.55,0.310204
11.6,0.605019
11.65,1.14269
11.7,1.20534
11.75,1.16678
11.8,1.34395
11.85,1.5153
11.9,0.870205
11.95,0.973111
12,1.59264
12.05,0.730247
12.1,0.870137
12.15,0.817586
12.2,1.23657
12.25,0.865716
12.3,0.543598
12.35,0.324315
12.4,0.845276
12.45,0.356098
12.5,0.092319
12.55,0.684457
12.6,1.05094
12.65,1.24741
12.7,1.13549
12.75,0.903989
12.8,1.16813
12.85,1.04738
12.9,0.514553
12.95,0.750536
13,0.575131
13.05,0.244455
13.1,0.325032
13.15,0.358019
13.2,0.569162
13.25,0.580997
13.3,0.436578
13.35,0.381084
13.4,0.477663
13.45,0.632205
13.5,0.874986
13.55,1.14526
13.6,1.60929
13.65,1.96097
13.7,1.53968
13.75,1.6074
13.8,1.44022
13.85,1.96265
13.9,1.58325
13.95,1.44797
14,1.5379
14.05,1.86675
14.1,2.09403
14.15,1.77421
14.2,1.30176
14.25,1.46576
14.3,1.33418
14.35,1.5578
14.4,1.42055
14.45,1.58416
14.5,1.94216
14.55,1.7603
14.6,1.63102
14.65,1.69529
14.7,1.85882
14.75,1.78466
14.8,1.55421
14.85,1.07522
14.9,1.16719
14.95,1.37457
15,1.34069
15.05,1.12211
15.1,1.3209
15.15,1.207
15.2,1.18714
15.25,0.413483
15.3,0.759926
15.35,0.449122
15.4,0.723552
15.45,0.610662
15.5,0.585341
15.55,0.396799
15.6,0.254866
15.65,0.197235
15.7,0.364883
15.75,0.354369
15.8,-0.00695089
15.85,-0.519255
15.9,-0.696316
15.95,-0.471069
16,0.181519
16.05,-0.0875358
16.1,0.164101
16.15,0.474005
16.2,0.504775
16.25,1.39699
16.3,1.50678
16.35,1.98104
16.4,2.06188
16.45,1.80924
16.5,1.07059
16.55,1.43236
16.6,1.38295
16.65,1.19306
16.7,1.84285
16.75,1.84509
16.8,1.84147
16.85,1.25936
16.9,0.833479
16.95,0.324399
17,0.790892
17.05,0.707751
17.1,0.855878
17.15,0.648157
17.2,0.21033
17.25,0.670215
17.3,0.615297
17.35,0.662577
17.4,0.647192
17.45,0.284032
17.5,0.0187945
17.55,-0.311973
17.6,-0.212373
17.65,-0.232735
17.7,-0.424994
17.75,-0.62253
17.8,-0.647757
17.85,-0.637318
17.9,-0.391451
17.95,-0.54613
18,-1.04701
18.05,-1.01068
18.1,-0.880424
18.15,-0.902348
18.2,-0.890548
18.25,-0.917749
18.3,-0.343514
18.35,-0.169767
18.4,-0.474365
18.45,-0.430107
18.5,-0.341419
18.55,-0.131524
18.6,-0.623
18.65,-0.758124
18.7,-0.841918
18.75,-0.790747
18.8,-0.482502
18.85,-0.110575
18.9,-0.162229
18.95,-0.614681
19,-0.530056
19.05,-0.873458
19.1,-1.14195
19.15,-1.0006
19.2,-1.14957
19.25,-0.838318
19.3,-1.13075
19.35,-0.529121
19.4,-0.869519
19.45,-0.99516
19.5,-1.18159
19.55,-0.90387
19.6,-0.442676
19.65,-0.305095
19.7,0.0218141
19.75,0.712463
19.8,0.369725
19.85,0.202125
19.9,0.387438
19.95,0.480504
20,0.590042
20.05,0.85308
20.1,0.730191
20.15,1.04547
20.2,0.85996
20.25,1.45508
20.3,0.777378
20.35,0.606538
20.4,0.994924
20.45,0.704837
20.5,0.884381
20.55,1.52382
20.6,1.67785
20.65,1.96055
20.7,2.06224
20.75,1.80165
20.8,1.60954
20.85,1.49601
20.9,1.56279
20.95,1.48718
21,1.15626
21.05,1.0949
21.1,1.41519
21.15,0.815405
21.2,0.807929
21.25,1.11025
21.3,0.867066
21.35,0.356161
21.4,0.108573
21.45,0.333829
21.5,0.0897838
21.55,0.549795
21.6,0.270911
21.65,0.219825
21.7,-0.415266
21.75,-0.664858
21.8,-0.77852
21.85,-0.931763
21.9,-1.04334
21.95,-1.11349
22,-1.35864
22.05,-1.19045
22.1,-1.23799
22.15,-1.029
22.2,-0.921664
22.25,-0.978835
22.3,-1.03207
22.35,-0.93346
22.4,-0.895137
22.45,-1.22566
22.5,-1.59316
22.55,-1.89079
22.6,-1.63721
22.65,-1.62322
22.7,-1.69935
22.75,-1.89779
22.8,-1.96918
22.85,-1.36999
22.9,-0.850255
22.95,-0.944076
23,-0.99028
23.05,-1.12999
23.1,-1.19887
23.15,-0.743624
23.2,-0.856573
23.25,-0.716748
23.3,-0.791523
23.35,-0.915862
23.4,-1.17853
23.45,-0.792396
23.5,-1.06148
23.55,-0.434216
23.6,-0.453613
23.65,-0.220031
23.7,-0.0490181
23.75,-1.26307
23.8,-1.29394
23.85,-0.839588
23.9,-0.934051
23.95,-0.724125
24,-0.947076
24.05,-1.29065
24.1,-0.865514
24.15,-1.16117
24.2,-0.988958
24.25,-0.79899
24.3,-0.660472
24.35,-0.694731
24.4,-0.792815
24.45,-0.920206
24.5,-1.13734
24.55,-0.734815
24.6,-1.40956
24.65,-1.36664
24.7,-1.21153
24.75,-1.46505
24.8,-1.45909
24.85,-1.38513
24.9,-1.54289
24.95,-1.03933
25,-0.972512
25.05,-0.86137
25.1,-0.950524
25.15,-1.80656
25.2,-1.92919
25.25,-2.18201
25.3,-2.47398
25.35,-1.82847
25.4,-1.80196
25.45,-2.0433
25.5,-1.33584
25.55,-1.27142
25.6,-1.28582
25.65,-1.8362
25.7,-2.10512
25.75,-1.35135
25.8,-0.963916
25.85,-0.79242
25.9,-0.552234
25.95,-0.613643
26,-1.32375
26.05,-1.39591
26.1,-1.30473
26.15,-1.08544
26.2,-1.00396
26.25,-0.15038
26.3,-0.0395236
26.35,0.0109461
26.4,0.216612
26.45,0.369667
26.5,0.522536
26.55,1.00682
26.6,1.41571
26.65,1.13831
26.7,1.19793
26.75,1.26732
26.8,1.46041
26.85,1.59545
26.9,1.46409
26.95,1.32672
27,1.05492
27.05,1.54475
27.1,1.09618
27.15,1.01525
27.2,0.761404
27.25,0.313082
27.3,0.39316
27.35,0.0093736
27.4,0.659109
27.45,0.631028
27.5,0.709891
27.55,0.670964
27.6,0.986824
27.65,1.25677
27.7,0.755535
27.75,0.685764
27.8,0.374433
27.85,0.303738
27.9,0.687005
27.95,0.578743
28,0.262273
28.05,-0.0500152
28.1,0.638663
28.15,0.0885162
28.2,0.171758
28.25,0.599501
28.3,0.2097
28.35,0.168407
28.4,0.505111
28.45,0.850317
28.5,0.658381
28.55,0.330236
28.6,-0.0161091
28.65,-0.506163
28.7,-0.510491
28.75,-0.533237
28.8,-0.857911
28.85,-0.709396
28.9,-0.801274
28.95,-0.775399
29,-0.649114
29.05,-0.628377
29.1,-0.907811
29.15,-1.04331
29.2,-1.34695
29.25,-1.02982
29.3,-0.914984
29.35,-0.604395
29.4,-0.375438
29.45,-1.19394
29.5,-0.780239
29.55,-0.828326
29.6,-0.932946
29.65,-1.2542
29.7,-0.717116
29.75,-0.705817
29.8,-1.03249
29.85,-1.10524
29.9,-1.50647
29.95,-1.29085
30,-1.16419
30.05,-1.32266
30.1,-0.808138
30.15,-1.23775
30.2,-1.43825
30.25,-1.98979
30.3,-2.40972
30.35,-1.82058
30.4,-1.39202
30.45,-1.60323
30.5,-1.76648
30.55,-1.69619
30.6,-2.24513
30.65,-2.20172
30.7,-1.51038
30.75,-1.72434
30.8,-1.74363
30.85,-1.29047
30.9,-0.71725
30.95,-1.37453
31,-1.17709
31.05,-1.22623
31.1,-0.953335
31.15,-0.604516
31.2,-1.08535
31.25,-1.10636
31.3,-1.50937
31.35,-1.72693
31.4,-1.53711
31.45,-1.42061
31.5,-1.56686
31.55,-1.84611
31.6,-1.24641
31.65,-1.36109
31.7,-0.801844
31.75,-1.15631
31.8,-0.876721
31.85,-0.732216
31.9,-0.434239
31.95,-0.368105
32,-0.461269
32.05,-0.595849
32.1,-0.337222
32.15,-0.113871
32.2,-0.0752652
32.25,0.0323985
32.3,0.105268
32.35,0.610546
32.4,0.777207
32.45,0.113633
32.5,-0.0462598
32.55,-0.158338
32.6,-0.186798
32.65,-0.312228
32.7,-0.624021
32.75,-0.264085
32.8,0.0269058
32.85,-0.242933
32.9,-0.279914
32.95,-0.749944
33,-1.16505
33.05,-0.908767
33.1,-0.530818
33.15,-0.088132
33.2,0.389841
33.25,0.489027
33.3,0.624774
33.35,0.47678
33.4,1.01514
33.45,1.31753
33.5,1.59686
33.55,1.68456
33.6,1.83016
33.65,1.83698
33.7,1.43335
33.75,1.49018
33.8,1.51948
33.85,0.919619
33.9,1.27321
33.95,0.923087
34,1.09572
34.05,0.880914
34.1,1.13749
34.15,1.26828
34.2,1.96737
34.25,1.79954
34.3,1.54163
34.35,1.26278
34.4,1.14551
34.45,0.746183
34.5,0.38494
34.55,0.371055
34.6,0.333606
34.65,-0.495897
34.7,-0.108443
34.75,-0.0266467
34.8,-0.399177
34.85,-0.347422
34.9,-0.149909
34.95,-0.927
35,-1.10773
35.05,-0.999225
35.1,-1.06707
35.15,-1.76159
35.2,-1.49474
35.25,-1.06734
35.3,-0.724026
35.35,-1.09476
35.4,-0.940686
35.45,-0.881479
35.5,-1.01201
35.55,-0.654015
35.6,-0.97702
35.65,-1.1524
35.7,-1.27224
35.75,-0.892577
35.8,-0.756897
35.85,-0.195837
35.9,-0.495525
35.95,-0.314402
36,0.117368
36.05,-0.0726684
36.1,-0.037561
36.15,-0.0874585
36.2,-0.260475
36.25,-0.281742
36.3,-0.631687
36.35,-0.572532
36.4,-0.612652
36.45,-0.359419
36.5,-0.272289
36.55,-0.313066
36.6,-0.805491
36.65,-0.559106
36.7,-0.266153
36.75,-0.062675
36.8,-0.108309
36.85,-0.239367
36.9,0.33878
36.95,0.501486
37,0.894756
37.05,0.861522
37.1,1.01446
37.15,1.53614
37.2,1.01552
37.25,0.79977
37.3,1.08849
37.35,1.49742
37.4,1.61734
37.45,1.3597
37.5,0.951909
37.55,0.922049
37.6,0.695532
37.65,0.438385
37.7,0.605692
37.75,0.805306
37.8,0.641614
37.85,1.22793
37.9,1.28222
37.95,1.32412
38,1.12376
38.05,1.0755
38.1,0.736729
38.15,0.736255
38.2,0.802936
38.25,0.731316
38.3,0.928572
38.35,0.728501
38.4,1.16491
38.45,1.06384
38.5,1.53919
38.55,1.96822
38.6,2.13352
38.65,2.18813
38.7,1.89758
38.75,1.86811
38.8,2.24538
38.85,1.75887
38.9,1.75327
38.95,1.58249
39,1.67361
39.05,1.3408
39.1,1.57515
39.15,1.18076
39.2,0.864617
39.25,0.805754
39.3,0.820229
39.35,1.26906
39.4,0.877326
39.45,0.691815
39.5,0.203079
39.55,0.48972
39.6,0.655186
39.65,-0.0469958
39.7,0.423404
39.75,0.204497
39.8,0.449942
39.85,0.437312
39.9,0.562233
39.95,0.66693
