tau,x
17.1,-0.904056
17.15,-0.883332
17.2,-1.21549
17.25,-1.24406
17.3,-1.19556
17.35,-0.818882
17.4,-0.515366
17.45,-0.589744
17.5,-1.27285
17.55,-1.33866
17.6,-1.03682
17.65,-1.09301
17.7,-0.705423
17.75,-0.643887
17.8,-0.116931
17.85,0.228738
17.9,0.522849
17.95,0.450811
18,0.593851
18.05,0.698443
18.1,0.658709
18.15,1.20375
18.2,0.912516
18.25,1.05195
18.3,0.607184
18.35,0.241553
18.4,0.532627
18.45,0.0737211
18.5,0.261145
18.55,0.363003
18.6,0.00586067
18.65,-0.298888
18.7,-0.550378
18.75,-1.17643
18.8,-1.76385
18.85,-1.45567
18.9,-1.51277
18.95,-1.45792
19,-1.62113
19.05,-1.33351
19.1,-1.58938
19.15,-1.8352
19.2,-1.42494
19.25,-1.3668
19.3,-1.52651
19.35,-1.39413
19.4,-1.12547
19.45,-0.706387
19.5,-0.643217
19.55,-0.823732
19.6,-1.03001
19.65,-1.1681
19.7,-1.07805
19.75,-0.888023
19.8,-1.2941
19.85,-1.26931
19.9,-0.999846
19.95,-0.932768
20,-0.575632
20.05,-0.759753
20.1,-0.0486439
20.15,-0.223559
20.2,0.143243
20.25,0.908283
20.3,0.778377
20.35,0.828525
20.4,0.880968
20.45,0.989471
20.5,0.886715
20.55,0.703001
20.6,0.524812
20.65,0.630643
20.7,0.530467
20.75,0.692096
20.8,1.13456
20.85,0.999898
20.9,0.48727
20.95,0.978045
21,0.875077
21.05,0.696665
21.1,1.00754
21.15,1.20149
21.2,1.12217
21.25,1.02809
21.3,0.84322
21.35,0.73435
21.4,0.301264
21.45,0.646975
21.5,0.913593
21.55,1.44107
21.6,1.53652
21.65,1.88311
21.7,1.2638
21.75,1.15811
21.8,1.06098
21.85,1.11451
21.9,1.18769
21.95,0.851281
22,1.48988
22.05,1.26848
22.1,1.41266
22.15,1.31757
22.2,1.39636
22.25,1.78321
22.3,1.62157
22.35,1.6737
22.4,1.89459
22.45,0.923073
22.5,1.62981
22.55,1.74343
22.6,1.25811
22.65,1.67337
22.7,1.51285
22.75,1.52776
22.8,2.03371
22.85,1.85096
22.9,1.76564
22.95,1.69317
23,1.65826
23.05,1.14282
23.1,1.09967
23.15,1.07824
23.2,1.05211
23.25,1.04874
23.3,1.50386
23.35,1.23746
23.4,1.17561
23.45,1.30703
23.5,1.27009
23.55,1.70762
23.6,1.61914
23.65,1.84931
23.7,1.76035
23.75,1.81745
23.8,1.32912
23.85,1.22815
23.9,0.699462
23.95,0.417796
24,0.300821
24.05,0.424077
24.1,0.775724
24.15,0.768842
24.2,0.336101
24.25,0.621579
24.3,1.31368
24.35,1.39705
24.4,1.25248
24.45,0.798365
24.5,1.03363
24.55,1.35693
24.6,1.30327
24.65,0.745677
24.7,0.56488
24.75,0.77973
24.8,0.684098
24.85,0.46976
24.9,0.799384
24.95,0.413847
25,0.361072
25.05,0.107681
25.1,0.0547463
25.15,0.450181
25.2,0.373545
25.25,0.497599
25.3,0.529645
25.35,0.162512
25.4,-0.00968208
25.45,0.159566
25.5,0.0220436
25.55,0.0261552
25.6,0.271612
25.65,0.681769
25.7,1.10826
25.75,0.865948
25.8,0.670076
25.85,1.40348
25.9,1.03025
25.95,0.692664
26,0.592295
26.05,0.7463
26.1,0.616412
26.15,0.409451
26.2,0.506401
26.25,0.212237
26.3,0.800218
26.35,0.861172
26.4,1.15886
26.45,1.15872
26.5,0.934117
26.55,1.79561
26.6,1.95389
26.65,1.57792
26.7,1.62815
26.75,1.70059
26.8,1.68171
26.85,1.26871
26.9,1.66138
26.95,1.70851
27,1.96738
27.05,1.5391
27.1,2.04532
27.15,1.77572
27.2,1.93459
27.25,1.51619
27.3,1.33312
27.35,1.40639
27.4,1.21096
27.45,1.22756
27.5,1.25258
27.55,1.0513
27.6,1.36964
27.65,1.38515
27.7,0.729111
27.75,0.420597
27.8,0.405637
27.85,1.03275
27.9,1.01829
27.95,0.732572
28,1.03118
28.05,1.25506
28.1,1.0659
28.15,0.888401
28.2,1.20818
28.25,1.12137
28.3,1.23712
28.35,1.3422
28.4,1.27687
28.45,1.25504
28.5,1.46441
28.55,1.14615
28.6,1.01101
28.65,1.12884
28.7,0.990236
28.75,1.10458
28.8,0.848765
28.85,0.7339
28.9,1.21787
28.95,1.34399
29,1.22413
29.05,1.48834
29.1,1.60374
29.15,1.54105
29.2,1.31233
29.25,2.0287
29.3,1.57763
29.35,1.64676
29.4,1.28902
29.45,0.932146
29.5,0.663518
29.55,0.607859
29.6,0.231611
29.65,0.361649
29.7,-0.0194667
29.75,-0.0563003
29.8,-0.66927
29.85,-0.334365
29.9,-0.719099
29.95,-0.992473
30,-1.63974
30.05,-1.46066
30.1,-1.21329
30.15,-1.09812
30.2,-1.73108
30.25,-1.82638
30.3,-1.42211
30.35,-1.44448
30.4,-1.86171
30.45,-1.63044
30.5,-1.86899
30.55,-1.59427
30.6,-1.11342
30.65,-1.1716
30.7,-1.4914
30.75,-1.1176
30.8,-1.35116
30.85,-1.56193
30.9,-1.55242
30.95,-1.64742
31,-0.786611
31.05,-0.96383
31.1,-1.01115
31.15,-0.716443
31.2,-0.951175
31.25,-0.91369
31.3,-1.04957
31.35,-0.714356
31.4,-0.642641
31.45,-1.10566
31.5,-1.36229
31.55,-0.952356
31.6,-0.773702
31.65,-1.26396
31.7,-1.62146
31.75,-1.85782
31.8,-1.34644
31.85,-1.25992
31.9,-1.3134
31.95,-0.935723
32,-0.823631
32.05,-0.98051
32.1,-1.17488
32.15,-0.661321
32.2,-0.285389
32.25,-0.389302
32.3,-0.786278
32.35,-0.844305
32.4,-0.786125
32.45,-0.878804
32.5,-0.914887
32.55,-0.594843
32.6,-0.228509
32.65,-0.507896
32.7,-1.16264
32.75,-1.23722
32.8,-1.0906
32.85,-1.06283
32.9,-0.917452
32.95,-0.869252
33,-1.22546
33.05,-1.41961
33.1,-1.70924
33.15,-1.97923
33.2,-1.78631
33.25,-1.43492
33.3,-1.86917
33.35,-1.51587
33.4,-1.05665
33.45,-1.18881
33.5,-1.19083
33.55,-1.25497
33.6,-1.82779
33.65,-1.79285
33.7,-1.65144
33.75,-0.951474
33.8,-1.0686
33.85,-1.00525
33.9,-0.267074
33.95,0.209596
34,-0.0495073
34.05,0.00496159
34.1,0.339288
34.15,0.742838
34.2,0.906155
34.25,0.648161
34.3,1.09528
34.35,0.66127
34.4,1.03138
34.45,1.51084
34.5,1.15129
34.55,0.71414
34.6,-0.0733253
34.65,-0.335655
34.7,-0.196105
34.75,-0.0511871
34.8,-0.10696
34.85,0.169478
34.9,0.367861
34.95,0.959973
35,0.691175
35.05,0.633304
35.1,0.791128
35.15,0.641232
35.2,0.386604
35.25,0.492383
35.3,0.903308
35.35,0.84469
35.4,0.997307
35.45,0.626546
35.5,1.00257
35.55,1.53148
35.6,1.32593
35.65,1.61393
35.7,1.80399
35.75,1.68502
35.8,1.32334
35.85,1.40494
35.9,1.55687
35.95,1.23565
36,1.46844
36.05,1.97347
36.1,1.48445
36.15,1.28138
36.2,1.0476
36.25,0.788909
36.3,0.739773
36.35,0.532313
36.4,0.806769
36.45,0.74922
36.5,0.864547
36.55,0.694192
36.6,0.831174
36.65,0.787247
36.7,0.114535
36.75,0.142511
36.8,0.037872
36.85,0.662717
36.9,0.133859
36.95,-0.0774681
37,-0.136668
37.05,0.102214
37.1,-0.0469173
37.15,0.0509463
37.2,0.90339
37.25,1.42914
37.3,1.8079
37.35,2.1176
37.4,2.07951
37.45,2.01099
37.5,1.85509
37.55,1.65442
37.6,1.63629
37.65,1.40222
37.7,1.05945
37.75,1.20252
37.8,1.34828
37.85,1.84953
37.9,1.89483
37.95,1.76823
38,1.70865
38.05,1.45134
38.1,1.59756
38.15,1.9168
38.2,2.10771
38.25,1.94255
38.3,1.77298
38.35,1.55191
38.4,1.3704
38.45,1.82152
38.5,1.32965
38.55,1.21806
38.6,1.04399
38.65,1.22444
38.7,0.815947
38.75,1.049
38.8,0.824665
38.85,0.84681
38.9,1.54318
38.95,1.12323
39,1.54943
39.05,2.20217
39.1,1.77799
39.15,1.42113
39.2,1.16635
39.25,1.06388
39.3,1.83946
39.35,1.4067
39.4,0.978796
39.45,1.19939
39.5,1.38813
39.55,1.07781
39.6,0.982848
39.65,1.45617
39.7,1.43148
39.75,1.72036
39.8,1.29092
39.85,0.929265
39.9,0.782183
39.95,1.07467
