tau,x
7.95,0.898987
8,1.24634
8.05,1.3775
8.1,1.44822
8.15,1.13891
8.2,1.15517
8.25,1.19522
8.3,1.53754
8.35,2.24105
8.4,1.73099
8.45,1.73848
8.5,1.41422
8.55,1.36206
8.6,1.19729
8.65,1.29007
8.7,1.30639
8.75,1.22239
8.8,1.06125
8.85,1.00801
8.9,0.843779
8.95,0.876197
9,1.35309
9.05,1.83471
9.1,1.56963
9.15,1.80317
9.2,2.17602
9.25,1.63832
9.3,1.17615
9.35,0.804634
9.4,0.522104
9.45,0.287283
9.5,0.347582
9.55,0.301018
9.6,-0.461426
9.65,-0.561031
9.7,-0.540521
9.75,-0.660124
9.8,-0.879048
9.85,-0.577814
9.9,-0.607657
9.95,-0.542656
10,-0.555279
10.05,-0.344994
10.1,-0.263263
10.15,-0.965126
10.2,-1.79544
10.25,-2.36276
10.3,-1.5527
10.35,-1.30354
10.4,-1.42809
10.45,-1.27032
10.5,-1.26047
10.55,-1.18788
10.6,-1.15985
10.65,-0.864617
10.7,-0.636037
10.75,-0.781677
10.8,-0.504722
10.85,-0.735992
10.9,-0.604047
10.95,-0.596697
11,-0.478562
11.05,-0.321641
11.1,-0.591147
11.15,-0.989327
11.2,-1.21681
11.25,-1.19547
11.3,-1.1574
11.35,-0.761321
11.4,-0.870229
11.45,-0.379372
11.5,-0.584702
11.55,-0.80309
11.6,-0.915166
11.65,-1.0273
11.7,-1.93666
11.75,-2.04411
11.8,-2.08136
11.85,-2.36801
11.9,-1.77605
11.95,-1.76646
12,-1.39187
12.05,-0.952822
12.1,-1.34931
12.15,-1.06428
12.2,-1.23613
12.25,-0.627136
12.3,-0.581658
12.35,-0.346768
12.4,-0.540514
12.45,-0.941539
12.5,-1.3982
12.55,-1.37738
12.6,-1.2116
12.65,-1.56961
12.7,-1.72593
12.75,-1.59866
12.8,-2.01445
12.85,-1.47694
12.9,-1.17913
12.95,-0.978475
13,-1.43243
13.05,-1.73613
13.1,-1.34972
13.15,-1.30361
13.2,-0.92086
13.25,-0.855766
13.3,-0.415679
13.35,-0.518928
13.4,-0.733605
13.45,-1.06992
13.5,-0.708417
13.55,-0.917533
13.6,-0.898998
13.65,-0.0756781
13.7,0.269499
13.75,0.624124
13.8,0.316273
13.85,0.424749
13.9,-0.0309083
13.95,-0.0624781
14,0.0170376
14.05,0.154016
14.1,0.416496
14.15,0.522058
14.2,0.738633
14.25,0.929313
14.3,0.781565
14.35,1.18684
14.4,1.48234
14.45,1.63714
14.5,1.74763
14.55,1.45865
14.6,1.68144
14.65,1.8756
14.7,1.96865
14.75,1.36016
14.8,1.71139
14.85,1.48209
14.9,1.39802
14.95,1.56206
15,1.27019
15.05,1.33809
15.1,0.760759
15.15,0.581814
15.2,0.651939
15.25,0.726612
15.3,0.845779
15.35,1.22776
15.4,1.28302
15.45,0.78848
15.5,0.26064
15.55,0.173003
15.6,0.0367409
15.65,0.204696
15.7,0.020598
15.75,0.402744
15.8,0.46318
15.85,0.267176
15.9,0.425614
15.95,0.611915
16,0.580802
16.05,0.569929
16.1,0.802873
16.15,1.08959
16.2,0.827895
16.25,1.17666
16.3,1.3033
16.35,1.0689
16.4,1.06036
16.45,0.705069
16.5,0.415971
16.55,0.426462
16.6,0.425292
16.65,0.365968
16.7,0.540779
16.75,0.950542
16.8,0.472777
16.85,0.578392
16.9,0.481443
16.95,1.21264
17,1.34674
17.05,1.19614
17.1,1.14511
17.15,2.04219
17.2,1.63942
17.25,1.76736
17.3,2.40727
17.35,1.90944
17.4,1.50822
17.45,1.58996
17.5,1.33784
17.55,1.17368
17.6,1.37357
17.65,1.51572
17.7,1.65352
17.75,1.61627
17.8,1.25761
17.85,1.6009
17.9,1.51667
17.95,1.17736
18,1.56804
18.05,1.88033
18.1,1.35851
18.15,1.0607
18.2,0.78424
18.25,-0.259921
18.3,-0.224632
18.35,-0.0463239
18.4,0.14194
18.45,0.357683
18.5,0.376847
18.55,0.835982
18.6,0.890746
18.65,0.153608
18.7,0.104451
18.75,-0.392916
18.8,-0.58536
18.85,-0.672203
18.9,-0.456232
18.95,-0.090219
19,-0.168914
19.05,-0.097283
19.1,-0.262395
19.15,-1.08369
19.2,-1.0756
19.25,-1.45114
19.3,-1.27305
19.35,-1.4523
19.4,-1.67265
19.45,-1.50924
19.5,-1.42291
19.55,-1.21144
19.6,-0.885845
19.65,-1.06315
19.7,-1.03546
19.75,-0.902562
19.8,-0.961787
19.85,-0.972861
19.9,-1.33997
19.95,-1.33259
20,-1.36068
20.05,-1.42693
20.1,-1.66668
20.15,-1.16963
20.2,-0.863228
20.25,-0.868767
20.3,-0.703213
20.35,-0.56706
20.4,-1.25958
20.45,-0.53567
20.5,-0.311793
20.55,0.648194
20.6,1.03525
20.65,1.25026
20.7,1.51706
20.75,1.40976
20.8,1.64683
20.85,1.5895
20.9,1.44498
20.95,1.55988
21,1.78357
21.05,1.4083
21.1,1.41109
21.15,1.02765
21.2,1.30903
21.25,0.984591
21.3,1.21786
21.35,1.47801
21.4,1.42658
21.45,1.50293
21.5,1.01506
21.55,1.07741
21.6,1.41585
21.65,1.44143
21.7,1.20288
21.75,0.592931
21.8,0.0744968
21.85,0.208005
21.9,-0.397089
21.95,-0.450586
22,-0.582041
22.05,-0.615633
22.1,-0.312759
22.15,-0.476373
22.2,0.248308
22.25,-0.375896
22.3,-0.0641439
22.35,0.0268839
22.4,-0.575143
22.45,-0.453801
22.5,0.0572146
22.55,0.0595648
22.6,0.466692
22.65,0.429706
22.7,0.548574
22.75,0.532949
22.8,0.355373
22.85,-0.505545
22.9,-1.02726
22.95,-0.982821
23,-0.63512
23.05,-0.834961
23.1,-0.346253
23.15,-0.724414
23.2,-1.01933
23.25,-0.595118
23.3,-0.606951
23.35,-0.405646
23.4,-0.797295
23.45,-0.640623
23.5,-0.761071
23.55,-0.748282
23.6,-0.623976
23.65,-0.820085
23.7,-0.930075
23.75,-0.724656
23.8,-0.667577
23.85,-0.396771
23.9,-0.439685
23.95,-0.691857
24,-0.810738
24.05,-0.698052
24.1,-0.846119
24.15,-0.799658
24.2,-1.07986
24.25,-0.641859
24.3,-0.699405
24.35,-0.869169
24.4,-1.45558
24.45,-1.49841
24.5,-1.51065
24.55,-1.00099
24.6,-1.29324
24.65,-1.12949
24.7,-0.904767
24.75,-0.351986
24.8,-0.564679
24.85,-1.50489
24.9,-1.04303
24.95,-0.933365
25,-1.10997
25.05,-1.64213
25.1,-1.10455
25.15,-1.1868
25.2,-1.22573
25.25,-0.899126
25.3,-1.07261
25.35,-0.383859
25.4,-0.344701
25.45,-0.345924
25.5,-0.682016
25.55,-0.341224
25.6,-0.457204
25.65,-1.376
25.7,-1.89164
25.75,-1.57135
25.8,-1.08147
25.85,-1.11056
25.9,-0.89606
25.95,-0.86948
26,-0.984551
26.05,-0.963796
26.1,-1.06166
26.15,-1.27321
26.2,-1.13571
26.25,-1.25933
26.3,-1.1876
26.35,-1.26227
26.4,-1.70322
26.45,-2.07295
26.5,-1.97604
26.55,-2.18508
26.6,-1.68776
26.65,-1.87266
26.7,-2.33746
26.75,-1.99434
26.8,-1.63943
26.85,-1.79919
26.9,-2.25988
26.95,-1.86548
27,-1.50358
27.05,-1.30391
27.1,-1.37259
27.15,-1.46292
27.2,-1.20029
27.25,-1.14276
27.3,-1.09058
27.35,-1.5258
27.4,-1.32273
27.45,-1.15143
27.5,-0.844701
27.55,-0.443726
27.6,-0.590858
27.65,-0.969099
27.7,-0.663149
27.75,-0.639196
27.8,-0.742586
27.85,-0.650242
27.9,-0.311498
27.95,-0.560855
28,-0.828307
28.05,-1.434
28.1,-1.21612
28.15,-0.826399
28.2,-0.938677
28.25,-1.23347
28.3,-1.34196
28.35,-0.585847
28.4,-0.223086
28.45,-0.621948
28.5,-0.14718
28.55,0.195104
28.6,0.669335
28.65,0.917543
28.7,0.849759
28.75,0.817645
28.8,0.734398
28.85,0.404666
28.9,0.44814
28.95,0.562304
29,1.12068
29.05,0.900351
29.1,0.659342
29.15,0.760314
29.2,0.812456
29.25,0.801556
29.3,0.574687
29.35,0.142554
29.4,0.65348
29.45,0.719039
29.5,0.473408
29.55,1.15781
29.6,0.875003
29.65,0.462003
29.7,0.351018
29.75,0.798779
29.8,0.848602
29.85,1.15585
29.9,0.841316
29.95,0.829137
30,1.20497
30.05,1.22417
30.1,1.01111
30.15,1.06512
30.2,1.13445
30.25,1.02283
30.3,1.0614
30.35,0.995545
30.4,1.211
30.45,1.16205
30.5,1.24678
30.55,1.19146
30.6,1.03075
30.65,0.812857
30.7,0.582005
30.75,1.11044
30.8,1.29781
30.85,0.92436
30.9,0.273372
30.95,0.252578
31,-0.0513135
31.05,-0.385753
31.1,-0.0669419
31.15,-0.280016
31.2,0.169141
31.25,0.0756123
31.3,0.359475
31.35,1.09574
31.4,0.718896
31.45,0.274367
31.5,-0.0570379
31.55,0.398712
31.6,1.12233
31.65,1.05496
31.7,1.46824
31.75,1.81942
31.8,1.8378
31.85,1.58253
31.9,2.01949
31.95,1.88184
32,1.87411
32.05,1.5966
32.1,1.41895
32.15,1.4156
32.2,1.11076
32.25,0.699348
32.3,0.987423
32.35,1.36573
32.4,1.41785
32.45,1.74623
32.5,1.4692
32.55,1.63019
32.6,1.50473
32.65,1.33277
32.7,1.30518
32.75,1.3879
32.8,1.36541
32.85,1.56734
32.9,1.41274
32.95,1.36716
33,1.28484
33.05,1.54238
33.1,1.5231
33.15,1.58578
33.2,1.76163
33.25,1.19937
33.3,0.700362
33.35,1.05899
33.4,1.44531
33.45,1.23858
33.5,1.48198
33.55,1.17601
33.6,0.984651
33.65,0.824966
33.7,0.798777
33.75,0.894927
33.8,0.865492
33.85,1.04265
33.9,1.08782
33.95,1.07705
34,0.827066
34.05,0.663789
34.1,0.346047
34.15,0.918729
34.2,1.01111
34.25,1.25557
34.3,1.57918
34.35,2.02189
34.4,1.46269
34.45,1.2839
34.5,0.973443
34.55,0.777725
34.6,1.09257
34.65,0.719668
34.7,0.952044
34.75,0.774474
34.8,1.05428
34.85,0.775518
34.9,1.1009
34.95,0.67598
35,0.919458
35.05,0.442247
35.1,0.572257
35.15,0.893767
35.2,1.24158
35.25,1.08697
35.3,1.16759
35.35,1.10533
35.4,1.06491
35.45,1.24761
35.5,1.04437
35.55,0.44247
35.6,0.58692
35.65,1.18215
35.7,0.633737
35.75,0.932688
35.8,1.1262
35.85,1.7632
35.9,1.90982
35.95,1.9967
36,1.47545
36.05,1.79908
36.1,1.70007
36.15,1.36578
36.2,1.52078
36.25,1.07697
36.3,0.855951
36.35,1.01698
36.4,1.31778
36.45,1.15664
36.5,0.784732
36.55,1.42107
36.6,0.995329
36.65,1.13068
36.7,1.10894
36.75,1.3327
36.8,1.50237
36.85,1.35667
36.9,1.31862
36.95,1.48712
37,1.48127
37.05,1.61969
37.1,1.37662
37.15,1.16205
37.2,0.864799
37.25,0.469253
37.3,0.983977
37.35,1.3053
37.4,1.08893
37.45,0.866404
37.5,0.688602
37.55,0.391729
37.6,0.470553
37.65,0.748178
37.7,0.487937
37.75,0.315381
37.8,0.927818
37.85,1.05429
37.9,0.0168368
37.95,0.00574158
38,0.0611088
38.05,-0.0532551
38.1,0.0371359
38.15,-0.114242
38.2,0.222372
38.25,0.330798
38.3,0.166278
38.35,0.19046
38.4,-0.566551
38.45,-0.576799
38.5,-0.734514
38.55,-0.905956
38.6,-1.17759
38.65,-0.701893
38.7,0.0130026
38.75,0.429231
38.8,0.994414
38.85,1.4755
38.9,1.30401
38.95,1.71523
39,1.13786
39.05,1.16678
39.1,1.01247
39.15,0.950719
39.2,1.04161
39.25,1.40595
39.3,1.20609
39.35,1.05255
39.4,0.778
39.45,1.28512
39.5,1.43579
39.55,1.52292
39.6,1.49143
39.65,1.26656
39.7,0.686967
39.75,0.758815
39.8,1.02794
39.85,1.39641
39.9,1.19769
39.95,0.742465
