tau,x
18.2,-1.04829
18.25,-1.12266
18.3,-0.970779
18.35,-0.978069
18.4,-1.40314
18.45,-1.36564
18.5,-1.74976
18.55,-1.46439
18.6,-1.88892
18.65,-1.43759
18.7,-1.65647
18.75,-1.52786
18.8,-1.75494
18.85,-2.10189
18.9,-2.16972
18.95,-1.77139
19,-1.82955
19.05,-1.2213
19.1,-1.3358
19.15,-1.06822
19.2,-1.19893
19.25,-1.55044
19.3,-1.84903
19.35,-2.20488
19.4,-2.01868
19.45,-1.43582
19.5,-1.33062
19.55,-0.93586
19.6,-0.995684
19.65,-1.34502
19.7,-1.18289
19.75,-1.21681
19.8,-1.12743
19.85,-1.29901
19.9,-1.02587
19.95,-0.997568
20,-0.847345
20.05,-1.24867
20.1,-1.02988
20.15,-1.01514
20.2,-1.31714
20.25,-1.30446
20.3,-1.8422
20.35,-2.22634
20.4,-2.19256
20.45,-1.86911
20.5,-1.69592
20.55,-1.18441
20.6,-1.64575
20.65,-1.30153
20.7,-1.58461
20.75,-1.22333
20.8,-0.863811
20.85,-1.40566
20.9,-0.770457
20.95,-0.767736
21,-0.276081
21.05,0.105568
21.1,0.540014
21.15,1.11479
21.2,0.433577
21.25,0.587888
21.3,1.01729
21.35,0.587477
21.4,0.654893
21.45,1.29185
21.5,1.39065
21.55,1.09986
21.6,0.772817
21.65,0.990264
21.7,0.928083
21.75,0.538535
21.8,0.95017
21.85,0.792723
21.9,0.699442
21.95,0.988991
22,0.678737
22.05,0.92071
22.1,0.809857
22.15,0.787944
22.2,0.769425
22.25,0.801667
22.3,0.552793
22.35,0.533819
22.4,0.856506
22.45,1.01497
22.5,0.792251
22.55,0.644706
22.6,-0.248108
22.65,-0.484036
22.7,-0.109567
22.75,-0.883107
22.8,-1.79959
22.85,-2.00695
22.9,-1.26284
22.95,-1.31264
23,-1.42626
23.05,-1.23602
23.1,-1.23012
23.15,-1.17395
23.2,-1.22021
23.25,-1.18722
23.3,-1.13781
23.35,-0.982827
23.4,-1.60063
23.45,-1.67718
23.5,-2.15314
23.55,-1.62718
23.6,-1.50858
23.65,-1.04113
23.7,-0.913613
23.75,-0.818521
23.8,-0.974503
23.85,-1.19654
23.9,-1.15148
23.95,-0.862895
24,-0.587459
24.05,-0.577086
24.1,-0.751194
24.15,-1.19404
24.2,-1.32129
24.25,-1.12048
24.3,-0.701494
24.35,-0.259356
24.4,-0.348249
24.45,-0.375115
24.5,-0.444801
24.55,-0.615139
24.6,-0.229196
24.65,0.607042
24.7,0.513267
24.75,0.25962
24.8,0.299813
24.85,0.326302
24.9,0.975789
24.95,1.17639
25,1.17987
25.05,0.749862
25.1,0.593852
25.15,0.833907
25.2,1.03933
25.25,0.581247
25.3,0.693694
25.35,0.452647
25.4,0.363306
25.45,0.429589
25.5,0.512479
25.55,0.00845434
25.6,0.539093
25.65,0.467959
25.7,0.987803
25.75,1.05864
25.8,0.661833
25.85,0.20769
25.9,0.096785
25.95,0.117517
26,0.440463
26.05,0.842821
26.1,1.03406
26.15,1.12375
26.2,0.839384
26.25,0.844661
26.3,1.13872
26.35,0.944234
26.4,0.97865
26.45,1.31278
26.5,1.47125
26.55,1.50115
26.6,1.62302
26.65,1.50617
26.7,1.33228
26.75,0.425248
26.8,0.343722
26.85,0.00756235
26.9,-0.152832
26.95,-0.110456
27,-0.223628
27.05,-0.387598
27.1,-0.294864
27.15,-0.0340748
27.2,-0.315609
27.25,-0.149859
27.3,-0.495034
27.35,-0.0442905
27.4,-0.304113
27.45,-0.13942
27.5,0.585964
27.55,0.563798
27.6,0.262662
27.65,0.161737
27.7,-0.188962
27.75,-0.124888
27.8,0.0290513
27.85,-0.289249
27.9,-0.597132
27.95,-0.566304
28,-0.723031
28.05,-0.955023
28.1,-0.819712
28.15,-0.853787
28.2,-0.605012
28.25,-0.679417
28.3,-0.638303
28.35,-1.17961
28.4,-1.33596
28.45,-2.01694
28.5,-2.04513
28.55,-1.80838
28.6,-1.34507
28.65,-1.16703
28.7,-1.51756
28.75,-1.25133
28.8,-1.43648
28.85,-1.16215
28.9,-1.58255
28.95,-1.83721
29,-1.74148
29.05,-1.51486
29.1,-1.81591
29.15,-2.01513
29.2,-2.0845
29.25,-1.56022
29.3,-1.0513
29.35,-1.07627
29.4,-1.11631
29.45,-1.06686
29.5,-1.09546
29.55,-1.03881
29.6,-0.723274
29.65,-0.581357
29.7,-0.699632
29.75,-1.66006
29.8,-1.7994
29.85,-1.62609
29.9,-1.17947
29.95,-0.589547
30,-0.72826
30.05,-0.520032
30.1,-0.648772
30.15,-0.40612
30.2,-0.0467663
30.25,-0.126542
30.3,-0.204826
30.35,-0.540584
30.4,-0.636541
30.45,-0.454817
30.5,-0.185893
30.55,0.161065
30.6,0.150338
30.65,-0.147744
30.7,-0.287202
30.75,-0.439138
30.8,-0.716323
30.85,-0.581172
30.9,-1.03736
30.95,-1.17487
31,-1.49868
31.05,-1.54037
31.1,-1.15688
31.15,-0.924674
31.2,-0.844973
31.25,-0.226082
31.3,-0.640279
31.35,-1.04235
31.4,-0.932799
31.45,-0.430274
31.5,-0.597219
31.55,-0.585332
31.6,-0.272749
31.65,-0.192537
31.7,-0.232087
31.75,-0.565085
31.8,-0.584511
31.85,-0.387172
31.9,-0.158536
31.95,-0.0527109
32,-0.546066
32.05,-0.737867
32.1,-0.785892
32.15,-1.39249
32.2,-1.39914
32.25,-1.0717
32.3,-0.895544
32.35,-1.29446
32.4,-0.791069
32.45,-1.13246
32.5,-1.11985
32.55,-1.08573
32.6,-1.46183
32.65,-1.49169
32.7,-1.31199
32.75,-1.28111
32.8,-1.04771
32.85,-0.598826
32.9,-0.666602
32.95,-0.719013
33,-0.190298
33.05,-0.308958
33.1,-0.707404
33.15,-0.681818
33.2,-1.05799
33.25,-1.08404
33.3,-1.07607
33.35,-1.23351
33.4,-0.942838
33.45,-1.26553
33.5,-1.47861
33.55,-1.32738
33.6,-1.36018
33.65,-1.66293
33.7,-1.4066
33.75,-1.27636
33.8,-1.54089
33.85,-1.5455
33.9,-1.43873
33.95,-1.40186
34,-1.63675
34.05,-1.51187
34.1,-1.16589
34.15,-1.5225
34.2,-1.74077
34.25,-1.47613
34.3,-1.23159
34.35,-1.10565
34.4,-1.38355
34.45,-1.17349
34.5,-0.945532
34.55,-1.31721
34.6,-1.08601
34.65,-1.116
34.7,-1.39283
34.75,-1.78262
34.8,-1.47489
34.85,-1.85328
34.9,-1.77506
34.95,-1.55043
35,-1.49345
35.05,-1.64155
35.1,-1.96698
35.15,-1.56317
35.2,-1.83567
35.25,-1.48852
35.3,-1.11588
35.35,-1.00742
35.4,-0.89995
35.45,-0.80342
35.5,-0.73634
35.55,-0.462817
35.6,-0.838677
35.65,-1.1282
35.7,-0.912005
35.75,-0.98309
35.8,-1.2519
35.85,-1.29513
35.9,-1.2086
35.95,-1.07793
36,-1.31127
36.05,-1.58091
36.1,-1.53438
36.15,-1.61322
36.2,-1.71255
36.25,-1.69368
36.3,-1.34501
36.35,-1.12734
36.4,-1.22838
36.45,-0.994504
36.5,-0.864348
36.55,-1.04952
36.6,-1.37995
36.65,-1.40305
36.7,-1.31397
36.75,-0.859017
36.8,-0.784347
36.85,-0.969344
36.9,-1.18929
36.95,-1.44285
37,-0.959626
37.05,-0.90901
37.1,-1.51845
37.15,-1.24927
37.2,-0.885594
37.25,-0.905779
37.3,-0.833155
37.35,-0.415316
37.4,-0.467138
37.45,-0.815163
37.5,-1.11491
37.55,-1.18829
37.6,-0.946892
37.65,-1.03809
37.7,-0.831224
37.75,-0.837966
37.8,-1.11692
37.85,-1.06828
37.9,-0.892643
37.95,-0.536332
38,-0.593271
38.05,-0.486653
38.1,-0.882122
38.15,-1.02013
38.2,-1.10372
38.25,-1.40687
38.3,-1.27434
38.35,-1.26328
38.4,-1.17468
38.45,-1.44579
38.5,-1.89321
38.55,-2.0491
38.6,-1.60148
38.65,-1.75087
38.7,-1.59153
38.75,-1.73531
38.8,-2.08999
38.85,-1.46087
38.9,-1.04166
38.95,-1.00523
39,-1.50049
39.05,-1.6329
39.1,-1.38332
39.15,-1.24613
39.2,-1.39453
39.25,-1.07747
39.3,-0.796023
39.35,-0.258717
39.4,-0.340039
39.45,-0.360641
39.5,-1.04377
39.55,-0.739223
39.6,-0.628459
39.65,-0.231418
39.7,-0.182758
39.75,-0.369032
39.8,0.121295
39.85,0.126472
39.9,0.622376
39.95,0.886704
