tau,x
7.8,1.43269
7.85,1.42889
7.9,1.42861
7.95,1.42543
8,1.42387
8.05,1.42521
8.1,1.4284
8.15,1.4331
8.2,1.42798
8.25,1.42488
8.3,1.42092
8.35,1.42328
8.4,1.42318
8.45,1.41745
8.5,1.41235
8.55,1.40417
8.6,1.39735
8.65,1.393
8.7,1.39368
8.75,1.39408
8.8,1.39482
8.85,1.39422
8.9,1.39379
8.95,1.38982
9,1.37385
9.05,1.35653
9.1,1.33278
9.15,1.29194
9.2,1.23272
9.25,1.16228
9.3,1.0693
9.35,0.958554
9.4,0.823878
9.45,0.666683
9.5,0.487518
9.55,0.294423
9.6,0.0980652
9.65,-0.0993025
9.7,-0.29324
9.75,-0.469255
9.8,-0.629673
9.85,-0.769373
9.9,-0.888982
9.95,-0.992186
10,-1.07303
10.05,-1.14478
10.1,-1.20177
10.15,-1.24656
10.2,-1.27821
10.25,-1.30153
10.3,-1.31584
10.35,-1.32199
10.4,-1.32394
10.45,-1.31962
10.5,-1.31425
10.55,-1.30647
10.6,-1.30504
10.65,-1.30174
10.7,-1.30176
10.75,-1.29879
10.8,-1.29748
10.85,-1.27867
10.9,-1.27648
10.95,-1.27007
11,-1.27646
11.05,-1.277
11.1,-1.28109
11.15,-1.28918
11.2,-1.30326
11.25,-1.31475
11.3,-1.32027
11.35,-1.33166
11.4,-1.33802
11.45,-1.33637
11.5,-1.34543
11.55,-1.34591
11.6,-1.35807
11.65,-1.37389
11.7,-1.38623
11.75,-1.39438
11.8,-1.39859
11.85,-1.39453
11.9,-1.38582
11.95,-1.37564
12,-1.3635
12.05,-1.35111
12.1,-1.34846
12.15,-1.34336
12.2,-1.33982
12.25,-1.33267
12.3,-1.32961
12.35,-1.33454
12.4,-1.32553
12.45,-1.32232
12.5,-1.3295
12.55,-1.34159
12.6,-1.34407
12.65,-1.3539
12.7,-1.35774
12.75,-1.36477
12.8,-1.37065
12.85,-1.37458
12.9,-1.36745
12.95,-1.36359
13,-1.34622
13.05,-1.32653
13.1,-1.29767
13.15,-1.26708
13.2,-1.23261
13.25,-1.18853
13.3,-1.13053
13.35,-1.07773
13.4,-0.993836
13.45,-0.906158
13.5,-0.807377
13.55,-0.699199
13.6,-0.569593
13.65,-0.432254
13.7,-0.276542
13.75,-0.113016
13.8,0.0467784
13.85,0.202141
13.9,0.362993
13.95,0.507186
14,0.638555
14.05,0.767131
14.1,0.88195
14.15,0.976301
14.2,1.06409
14.25,1.12874
14.3,1.19127
14.35,1.24249
14.4,1.28372
14.45,1.31716
14.5,1.34373
14.55,1.36148
14.6,1.383
14.65,1.3912
14.7,1.39155
14.75,1.39047
14.8,1.38811
14.85,1.37913
14.9,1.36649
14.95,1.34991
15,1.33168
15.05,1.32
15.1,1.31859
15.15,1.31509
15.2,1.30575
15.25,1.27659
15.3,1.26298
15.35,1.25536
15.4,1.24454
15.45,1.2301
15.5,1.1979
15.55,1.17653
15.6,1.18823
15.65,1.18505
15.7,1.18518
15.75,1.1745
15.8,1.20103
15.85,1.19357
15.9,1.19291
15.95,1.20669
16,1.22742
16.05,1.2074
16.1,1.20851
16.15,1.20997
16.2,1.20264
16.25,1.20698
16.3,1.21079
16.35,1.22166
16.4,1.21935
16.45,1.21634
16.5,1.21798
16.55,1.22664
16.6,1.23025
16.65,1.22171
16.7,1.22437
16.75,1.24286
16.8,1.24997
16.85,1.26958
16.9,1.29119
16.95,1.30914
17,1.33346
17.05,1.3551
17.1,1.37535
17.15,1.39428
17.2,1.41019
17.25,1.4181
17.3,1.42698
17.35,1.42419
17.4,1.42347
17.45,1.42391
17.5,1.42239
17.55,1.42234
17.6,1.42023
17.65,1.41323
17.7,1.40033
17.75,1.38844
17.8,1.37186
17.85,1.34913
17.9,1.33246
17.95,1.30105
18,1.27149
18.05,1.23569
18.1,1.1986
18.15,1.14855
18.2,1.10774
18.25,1.05438
18.3,0.999934
18.35,0.925515
18.4,0.848489
18.45,0.751116
18.5,0.641855
18.55,0.513085
18.6,0.380565
18.65,0.226615
18.7,0.085982
18.75,-0.0635061
18.8,-0.214269
18.85,-0.366091
18.9,-0.513524
18.95,-0.648883
19,-0.778511
19.05,-0.880217
19.1,-0.964407
19.15,-1.03211
19.2,-1.09483
19.25,-1.15345
19.3,-1.19504
19.35,-1.23138
19.4,-1.25765
19.45,-1.27412
19.5,-1.28994
19.55,-1.29811
19.6,-1.30533
19.65,-1.31098
19.7,-1.31129
19.75,-1.30874
19.8,-1.30871
19.85,-1.30461
19.9,-1.29519
19.95,-1.2829
20,-1.25801
20.05,-1.2254
20.1,-1.16991
20.15,-1.1024
20.2,-1.01546
20.25,-0.896358
20.3,-0.760322
20.35,-0.596417
20.4,-0.395357
20.45,-0.173803
20.5,0.0531802
20.55,0.275317
20.6,0.486364
20.65,0.670836
20.7,0.825985
20.75,0.963522
20.8,1.07914
20.85,1.15895
20.9,1.2192
20.95,1.26596
21,1.29996
21.05,1.32055
21.1,1.32848
21.15,1.33711
21.2,1.3357
21.25,1.3289
21.3,1.31537
21.35,1.2987
21.4,1.27256
21.45,1.23915
21.5,1.19873
21.55,1.15639
21.6,1.09821
21.65,1.02997
21.7,0.959328
21.75,0.87105
21.8,0.786824
21.85,0.690084
21.9,0.580967
21.95,0.478493
22,0.40794
22.05,0.323949
22.1,0.227052
22.15,0.140398
22.2,0.05395
22.25,-0.0144482
22.3,-0.0848628
22.35,-0.127791
22.4,-0.179392
22.45,-0.22782
22.5,-0.309493
22.55,-0.351389
22.6,-0.387529
22.65,-0.438025
22.7,-0.482029
22.75,-0.514381
22.8,-0.576082
22.85,-0.661827
22.9,-0.741615
22.95,-0.785639
23,-0.838874
23.05,-0.88315
23.1,-0.904005
23.15,-0.947928
23.2,-0.971632
23.25,-1.00762
23.3,-1.03252
23.35,-1.07769
23.4,-1.10223
23.45,-1.11682
23.5,-1.1147
23.55,-1.14991
23.6,-1.17278
23.65,-1.18042
23.7,-1.19382
23.75,-1.20613
23.8,-1.21366
23.85,-1.20718
23.9,-1.21456
23.95,-1.21164
24,-1.21036
24.05,-1.21944
24.1,-1.22339
24.15,-1.24509
24.2,-1.25178
24.25,-1.25804
24.3,-1.26228
24.35,-1.26483
24.4,-1.26309
24.45,-1.26954
24.5,-1.27091
24.55,-1.27207
24.6,-1.26775
24.65,-1.27559
24.7,-1.28083
24.75,-1.28551
24.8,-1.29211
24.85,-1.29098
24.9,-1.28904
24.95,-1.28608
25,-1.28699
25.05,-1.279
25.1,-1.29663
25.15,-1.28349
25.2,-1.27012
25.25,-1.2732
25.3,-1.27793
25.35,-1.283
25.4,-1.27735
25.45,-1.26755
25.5,-1.25892
25.55,-1.27395
25.6,-1.29524
25.65,-1.30369
25.7,-1.30722
25.75,-1.30372
25.8,-1.30651
25.85,-1.31258
25.9,-1.31757
25.95,-1.32807
26,-1.3432
26.05,-1.35369
26.1,-1.36526
26.15,-1.37422
26.2,-1.38574
26.25,-1.39519
26.3,-1.40588
26.35,-1.41928
26.4,-1.43283
26.45,-1.44577
26.5,-1.44468
26.55,-1.44462
26.6,-1.44052
26.65,-1.45582
26.7,-1.4573
26.75,-1.45814
26.8,-1.44872
26.85,-1.44038
26.9,-1.43182
26.95,-1.42008
27,-1.41344
27.05,-1.40424
27.1,-1.39453
27.15,-1.38007
27.2,-1.36752
27.25,-1.35138
27.3,-1.33291
27.35,-1.32385
27.4,-1.30548
27.45,-1.28793
27.5,-1.28312
27.55,-1.27758
27.6,-1.26304
27.65,-1.2588
27.7,-1.24219
27.75,-1.22177
27.8,-1.2116
27.85,-1.20078
27.9,-1.16551
27.95,-1.16166
28,-1.14567
28.05,-1.11017
28.1,-1.06405
28.15,-1.01281
28.2,-0.94442
28.25,-0.857163
28.3,-0.748017
28.35,-0.613705
28.4,-0.461542
28.45,-0.289407
28.5,-0.108548
28.55,0.0766019
28.6,0.253089
28.65,0.422397
28.7,0.568348
28.75,0.69162
28.8,0.795329
28.85,0.87823
28.9,0.954453
28.95,1.02476
29,1.07746
29.05,1.10457
29.1,1.11319
29.15,1.13944
29.2,1.1609
29.25,1.17283
29.3,1.18694
29.35,1.20289
29.4,1.20967
29.45,1.21824
29.5,1.2225
29.55,1.22891
29.6,1.23603
29.65,1.22528
29.7,1.23208
29.75,1.2416
29.8,1.23979
29.85,1.25239
29.9,1.26437
29.95,1.27636
30,1.27563
30.05,1.26086
30.1,1.26295
30.15,1.25452
30.2,1.2562
30.25,1.25712
30.3,1.25473
30.35,1.25076
30.4,1.2447
30.45,1.24431
30.5,1.23006
30.55,1.22239
30.6,1.20607
30.65,1.18837
30.7,1.17974
30.75,1.17541
30.8,1.16659
30.85,1.15445
30.9,1.14488
30.95,1.15321
31,1.12709
31.05,1.13342
31.1,1.11311
31.15,1.12494
31.2,1.13324
31.25,1.13887
31.3,1.1479
31.35,1.14828
31.4,1.16104
31.45,1.18036
31.5,1.19951
31.55,1.20885
31.6,1.23366
31.65,1.24857
31.7,1.27658
31.75,1.30347
31.8,1.31941
31.85,1.33175
31.9,1.34551
31.95,1.35595
32,1.36278
32.05,1.3666
32.1,1.36888
32.15,1.36757
32.2,1.36513
32.25,1.36105
32.3,1.36521
32.35,1.36736
32.4,1.37859
32.45,1.38701
32.5,1.3936
32.55,1.40053
32.6,1.40724
32.65,1.41534
32.7,1.41865
32.75,1.41667
32.8,1.41698
32.85,1.41765
32.9,1.41076
32.95,1.40738
33,1.40142
33.05,1.39551
33.1,1.38604
33.15,1.37663
33.2,1.37004
33.25,1.35876
33.3,1.3446
33.35,1.33407
33.4,1.32009
33.45,1.30793
33.5,1.31004
33.55,1.30605
33.6,1.30715
33.65,1.29956
33.7,1.29611
33.75,1.28896
33.8,1.28664
33.85,1.28681
33.9,1.29227
33.95,1.30012
34,1.30188
34.05,1.29856
34.1,1.30364
34.15,1.30814
34.2,1.30567
34.25,1.31196
34.3,1.31125
34.35,1.32184
34.4,1.32309
34.45,1.32117
34.5,1.32171
34.55,1.32019
34.6,1.32289
34.65,1.32317
34.7,1.32125
34.75,1.30183
34.8,1.2856
34.85,1.27578
34.9,1.27116
34.95,1.26475
35,1.26651
35.05,1.27149
35.1,1.27798
35.15,1.27445
35.2,1.27944
35.25,1.27892
35.3,1.29433
35.35,1.29977
35.4,1.30847
35.45,1.31753
35.5,1.31018
35.55,1.31898
35.6,1.324
35.65,1.33217
35.7,1.34418
35.75,1.35136
35.8,1.36439
35.85,1.37263
35.9,1.37864
35.95,1.38552
36,1.39088
36.05,1.39078
36.1,1.38727
36.15,1.38011
36.2,1.38098
36.25,1.37985
36.3,1.37348
36.35,1.37185
36.4,1.37136
36.45,1.36879
36.5,1.36162
36.55,1.35813
36.6,1.35797
36.65,1.3615
36.7,1.35923
36.75,1.36162
36.8,1.36179
36.85,1.36531
36.9,1.3619
36.95,1.3541
37,1.34414
37.05,1.33048
37.1,1.32332
37.15,1.3114
37.2,1.28912
37.25,1.27713
37.3,1.25301
37.35,1.23315
37.4,1.2126
37.45,1.19437
37.5,1.16452
37.55,1.14015
37.6,1.10729
37.65,1.07271
37.7,1.03524
37.75,0.98087
37.8,0.926767
37.85,0.844189
37.9,0.7763
37.95,0.714306
38,0.649431
38.05,0.558799
38.1,0.505902
38.15,0.431643
38.2,0.356229
38.25,0.26697
38.3,0.225463
38.35,0.198372
38.4,0.214176
38.45,0.239223
38.5,0.286909
38.55,0.369717
38.6,0.38799
38.65,0.486967
38.7,0.546758
38.75,0.652259
38.8,0.75221
38.85,0.854063
38.9,0.942339
38.95,1.02239
39,1.08554
39.05,1.14784
39.1,1.19053
39.15,1.22376
39.2,1.24897
39.25,1.26826
39.3,1.28397
39.35,1.2929
39.4,1.3044
39.45,1.31559
39.5,1.32047
39.55,1.32164
39.6,1.31922
39.65,1.31965
39.7,1.32461
39.75,1.32235
39.8,1.32216
39.85,1.33314
39.9,1.34751
39.95,1.36
