tau,x
27.25,-1.20081
27.3,-1.21453
27.35,-1.17756
27.4,-1.17471
27.45,-1.14143
27.5,-1.1116
27.55,-1.09693
27.6,-1.10253
27.65,-1.10915
27.7,-1.13673
27.75,-1.17352
27.8,-1.15342
27.85,-1.17314
27.9,-1.17944
27.95,-1.20522
28,-1.21118
28.05,-1.21423
28.1,-1.22648
28.15,-1.24193
28.2,-1.24135
28.25,-1.25098
28.3,-1.26467
28.35,-1.28077
28.4,-1.28126
28.45,-1.28784
28.5,-1.28937
28.55,-1.29459
28.6,-1.31362
28.65,-1.31431
28.7,-1.31982
28.75,-1.31967
28.8,-1.31449
28.85,-1.32022
28.9,-1.33288
28.95,-1.34413
29,-1.35815
29.05,-1.3629
29.1,-1.37313
29.15,-1.37876
29.2,-1.38298
29.25,-1.3773
29.3,-1.36631
29.35,-1.3537
29.4,-1.33817
29.45,-1.31731
29.5,-1.29052
29.55,-1.26359
29.6,-1.25902
29.65,-1.22673
29.7,-1.20068
29.75,-1.15765
29.8,-1.1218
29.85,-1.1042
29.9,-1.08689
29.95,-1.06218
30,-1.06668
30.05,-1.05505
30.1,-1.05944
30.15,-1.04917
30.2,-0.992632
30.25,-0.989821
30.3,-1.0058
30.35,-1.04455
30.4,-1.07116
30.45,-1.08196
30.5,-1.07311
30.55,-1.08951
30.6,-1.08768
30.65,-1.10038
30.7,-1.12192
30.75,-1.12893
30.8,-1.15743
30.85,-1.18029
30.9,-1.21236
30.95,-1.23719
31,-1.23451
31.05,-1.25175
31.1,-1.26792
31.15,-1.27065
31.2,-1.2878
31.25,-1.29438
31.3,-1.29498
31.35,-1.30103
31.4,-1.30334
31.45,-1.30971
31.5,-1.31489
31.55,-1.31572
31.6,-1.31336
31.65,-1.31867
31.7,-1.33001
31.75,-1.34229
31.8,-1.34392
31.85,-1.35073
31.9,-1.36087
31.95,-1.36473
32,-1.36651
32.05,-1.36829
32.1,-1.36497
32.15,-1.36884
32.2,-1.36739
32.25,-1.3703
32.3,-1.3789
32.35,-1.38448
32.4,-1.39435
32.45,-1.40303
32.5,-1.41203
32.55,-1.42119
32.6,-1.43543
32.65,-1.43364
32.7,-1.44021
32.75,-1.44618
32.8,-1.45013
32.85,-1.44914
32.9,-1.44482
32.95,-1.44695
33,-1.43832
33.05,-1.44295
33.1,-1.44139
33.15,-1.43458
33.2,-1.42884
33.25,-1.4273
33.3,-1.42098
33.35,-1.41731
33.4,-1.4115
33.45,-1.40386
33.5,-1.39631
33.55,-1.3895
33.6,-1.37721
33.65,-1.35858
33.7,-1.34127
33.75,-1.31867
33.8,-1.29054
33.85,-1.26364
33.9,-1.22798
33.95,-1.19938
34,-1.18247
34.05,-1.1502
34.1,-1.14691
34.15,-1.12208
34.2,-1.07467
34.25,-1.03567
34.3,-1.01969
34.35,-1.01606
34.4,-0.98865
34.45,-0.98995
34.5,-0.997022
34.55,-0.983489
34.6,-0.986767
34.65,-0.984167
34.7,-1.01699
34.75,-1.04119
34.8,-1.06793
34.85,-1.10654
34.9,-1.14272
34.95,-1.1767
35,-1.19446
35.05,-1.22819
35.1,-1.2499
35.15,-1.27301
35.2,-1.31224
35.25,-1.33879
35.3,-1.36337
35.35,-1.38388
35.4,-1.40505
35.45,-1.42472
35.5,-1.43648
35.55,-1.45116
35.6,-1.44949
35.65,-1.4566
35.7,-1.46484
35.75,-1.46609
35.8,-1.462
35.85,-1.46226
35.9,-1.46027
35.95,-1.45093
36,-1.44967
36.05,-1.45193
36.1,-1.45059
36.15,-1.44897
36.2,-1.45468
36.25,-1.45967
36.3,-1.4532
36.35,-1.44624
36.4,-1.44145
36.45,-1.44112
36.5,-1.44267
36.55,-1.44317
36.6,-1.43167
36.65,-1.43612
36.7,-1.43955
36.75,-1.42514
36.8,-1.41839
36.85,-1.41186
36.9,-1.40113
36.95,-1.38428
37,-1.36547
37.05,-1.35092
37.1,-1.3277
37.15,-1.31062
37.2,-1.29414
37.25,-1.27494
37.3,-1.25323
37.35,-1.2354
37.4,-1.22179
37.45,-1.20049
37.5,-1.1995
37.55,-1.1851
37.6,-1.18708
37.65,-1.15834
37.7,-1.15073
37.75,-1.14958
37.8,-1.14773
37.85,-1.14446
37.9,-1.1375
37.95,-1.1455
38,-1.16822
38.05,-1.18016
38.1,-1.20467
38.15,-1.2174
38.2,-1.23348
38.25,-1.24902
38.3,-1.26193
38.35,-1.26695
38.4,-1.27107
38.45,-1.28875
38.5,-1.29789
38.55,-1.30316
38.6,-1.31515
38.65,-1.31867
38.7,-1.32649
38.75,-1.33901
38.8,-1.34821
38.85,-1.34772
38.9,-1.35044
38.95,-1.35347
39,-1.36103
39.05,-1.36722
39.1,-1.37197
39.15,-1.37335
39.2,-1.37959
39.25,-1.38647
39.3,-1.39118
39.35,-1.39436
39.4,-1.39543
39.45,-1.39603
39.5,-1.39387
39.55,-1.39205
39.6,-1.38792
39.65,-1.37995
39.7,-1.37161
39.75,-1.36504
39.8,-1.35825
39.85,-1.3494
39.9,-1.33166
39.95,-1.31716
