tau,x
19.25,1.38351
19.3,1.38431
19.35,1.39139
19.4,1.39942
19.45,1.40736
19.5,1.40947
19.55,1.41977
19.6,1.42339
19.65,1.4326
19.7,1.43724
19.75,1.43717
19.8,1.4303
19.85,1.42992
19.9,1.43381
19.95,1.43097
20,1.43034
20.05,1.42201
20.1,1.41875
20.15,1.40645
20.2,1.39507
20.25,1.38692
20.3,1.38091
20.35,1.36757
20.4,1.36372
20.45,1.35298
20.5,1.3409
20.55,1.33532
20.6,1.33955
20.65,1.33143
20.7,1.32665
20.75,1.32365
20.8,1.32627
20.85,1.32748
20.9,1.3239
20.95,1.31829
21,1.31467
21.05,1.30489
21.1,1.29857
21.15,1.29517
21.2,1.28665
21.25,1.28228
21.3,1.26453
21.35,1.2489
21.4,1.22644
21.45,1.20774
21.5,1.18441
21.55,1.15089
21.6,1.09602
21.65,1.02972
21.7,0.931193
21.75,0.811686
21.8,0.679004
21.85,0.509963
21.9,0.309606
21.95,0.0997244
22,-0.113841
22.05,-0.326647
22.1,-0.523484
22.15,-0.696896
22.2,-0.846927
22.25,-0.970108
22.3,-1.05555
22.35,-1.12651
22.4,-1.16718
22.45,-1.19492
22.5,-1.19653
22.55,-1.18959
22.6,-1.15962
22.65,-1.114
22.7,-1.0456
22.75,-0.960413
22.8,-0.879526
22.85,-0.76998
22.9,-0.641601
22.95,-0.507975
23,-0.372682
23.05,-0.242933
23.1,-0.0892156
23.15,0.0324895
23.2,0.158944
23.25,0.248674
23.3,0.338848
23.35,0.399545
23.4,0.425264
23.45,0.437562
23.5,0.431545
23.55,0.399832
23.6,0.353887
23.65,0.29288
23.7,0.212121
23.75,0.113508
23.8,0.0138213
23.85,-0.105152
23.9,-0.228481
23.95,-0.348499
24,-0.469063
24.05,-0.580829
24.1,-0.694396
24.15,-0.811332
24.2,-0.907902
24.25,-0.984017
24.3,-1.04461
24.35,-1.10971
24.4,-1.1633
24.45,-1.20567
24.5,-1.24236
24.55,-1.27215
24.6,-1.29259
24.65,-1.30564
24.7,-1.3121
24.75,-1.30528
24.8,-1.29397
24.85,-1.26043
24.9,-1.21573
24.95,-1.15232
25,-1.06585
25.05,-0.961694
25.1,-0.837769
25.15,-0.681648
25.2,-0.50489
25.25,-0.313307
25.3,-0.111325
25.35,0.0992502
25.4,0.290383
25.45,0.470155
25.5,0.627473
25.55,0.764052
25.6,0.880102
25.65,0.975898
25.7,1.0473
25.75,1.10645
25.8,1.15274
25.85,1.19089
25.9,1.21488
25.95,1.23693
26,1.25288
26.05,1.26136
26.1,1.27018
26.15,1.27032
26.2,1.28122
26.25,1.29284
26.3,1.30357
26.35,1.3134
26.4,1.32724
26.45,1.32221
26.5,1.32996
26.55,1.3358
26.6,1.34816
26.65,1.35607
26.7,1.35986
26.75,1.36168
26.8,1.35949
26.85,1.35963
26.9,1.35462
26.95,1.35099
27,1.35421
27.05,1.35288
27.1,1.34568
27.15,1.3534
27.2,1.3504
27.25,1.35421
27.3,1.35729
27.35,1.36443
27.4,1.3676
27.45,1.37052
27.5,1.37173
27.55,1.36492
27.6,1.35517
27.65,1.334
27.7,1.31009
27.75,1.27899
27.8,1.22959
27.85,1.16954
27.9,1.09117
27.95,0.999945
28,0.874655
28.05,0.723637
28.1,0.55463
28.15,0.368683
28.2,0.16574
28.25,-0.0394963
28.3,-0.240011
28.35,-0.426488
28.4,-0.591074
28.45,-0.737488
28.5,-0.855588
28.55,-0.953487
28.6,-1.02755
28.65,-1.0822
28.7,-1.13341
28.75,-1.16934
28.8,-1.19457
28.85,-1.21086
28.9,-1.23065
28.95,-1.24388
29,-1.24512
29.05,-1.24792
29.1,-1.25436
29.15,-1.25536
29.2,-1.24522
29.25,-1.23215
29.3,-1.23191
29.35,-1.22395
29.4,-1.20722
29.45,-1.18179
29.5,-1.14309
29.55,-1.09075
29.6,-1.01652
29.65,-0.924768
29.7,-0.804668
29.75,-0.652509
29.8,-0.47811
29.85,-0.274465
29.9,-0.0614739
29.95,0.157218
30,0.370634
30.05,0.561529
30.1,0.733673
30.15,0.882006
30.2,1.00594
30.25,1.11073
30.3,1.19281
30.35,1.25532
30.4,1.30551
30.45,1.33751
30.5,1.35988
30.55,1.37919
30.6,1.3843
30.65,1.38529
30.7,1.38586
30.75,1.38226
30.8,1.37636
30.85,1.37211
30.9,1.36627
30.95,1.35943
31,1.35237
31.05,1.34419
31.1,1.34082
31.15,1.3392
31.2,1.33124
31.25,1.32292
31.3,1.31657
31.35,1.30493
31.4,1.28878
31.45,1.26213
31.5,1.22376
31.55,1.17
31.6,1.09831
31.65,1.01282
31.7,0.905875
31.75,0.763972
31.8,0.600459
31.85,0.413414
31.9,0.206962
31.95,-0.00672076
32,-0.2213
32.05,-0.4242
32.1,-0.609112
32.15,-0.774284
32.2,-0.916464
32.25,-1.03485
32.3,-1.1329
32.35,-1.20508
32.4,-1.26711
32.45,-1.31073
32.5,-1.35175
32.55,-1.38383
32.6,-1.40169
32.65,-1.41847
32.7,-1.43051
32.75,-1.43971
32.8,-1.45038
32.85,-1.44709
32.9,-1.44967
32.95,-1.45696
33,-1.44775
33.05,-1.44603
33.1,-1.44304
33.15,-1.43773
33.2,-1.42759
33.25,-1.42505
33.3,-1.42158
33.35,-1.4103
33.4,-1.39625
33.45,-1.37946
33.5,-1.34889
33.55,-1.3174
33.6,-1.2717
33.65,-1.2165
33.7,-1.1397
33.75,-1.03956
33.8,-0.919298
33.85,-0.769068
33.9,-0.599438
33.95,-0.399824
34,-0.177055
34.05,0.0522839
34.1,0.278464
34.15,0.493118
34.2,0.686102
34.25,0.850434
34.3,0.994127
34.35,1.10643
34.4,1.19035
34.45,1.25666
34.5,1.31111
34.55,1.3359
34.6,1.36067
34.65,1.38709
34.7,1.39688
34.75,1.40223
34.8,1.40323
34.85,1.39978
34.9,1.39269
34.95,1.38952
35,1.37513
35.05,1.35738
35.1,1.34382
35.15,1.32466
35.2,1.3071
35.25,1.30884
35.3,1.3096
35.35,1.3058
35.4,1.30112
35.45,1.2992
35.5,1.30922
35.55,1.29645
35.6,1.29413
35.65,1.30551
35.7,1.30708
35.75,1.30248
35.8,1.3055
35.85,1.31511
35.9,1.32254
35.95,1.33533
36,1.34194
36.05,1.35576
36.1,1.366
36.15,1.37161
36.2,1.3736
36.25,1.36969
36.3,1.36526
36.35,1.3594
36.4,1.35601
36.45,1.35306
36.5,1.34899
36.55,1.34877
36.6,1.34667
36.65,1.33934
36.7,1.33937
36.75,1.33087
36.8,1.32353
36.85,1.32016
36.9,1.30759
36.95,1.31676
37,1.31368
37.05,1.30927
37.1,1.30299
37.15,1.31362
37.2,1.31406
37.25,1.3153
37.3,1.32404
37.35,1.33204
37.4,1.33699
37.45,1.34186
37.5,1.34825
37.55,1.35506
37.6,1.36571
37.65,1.37311
37.7,1.39021
37.75,1.4077
37.8,1.41426
37.85,1.42254
37.9,1.43126
37.95,1.43873
38,1.44509
38.05,1.44327
38.1,1.44873
38.15,1.45168
38.2,1.45137
38.25,1.44941
38.3,1.45809
38.35,1.44976
38.4,1.44456
38.45,1.44136
38.5,1.43924
38.55,1.42993
38.6,1.42449
38.65,1.42031
38.7,1.411
38.75,1.40003
38.8,1.38808
38.85,1.37946
38.9,1.37417
38.95,1.36204
39,1.3477
39.05,1.33321
39.1,1.32774
39.15,1.32093
39.2,1.3044
39.25,1.28911
39.3,1.2729
39.35,1.28766
39.4,1.26577
39.45,1.27917
39.5,1.27201
39.55,1.27231
39.6,1.27888
39.65,1.27474
39.7,1.2823
39.75,1.2868
39.8,1.29868
39.85,1.32353
39.9,1.3275
39.95,1.34026
