tau,x
8.65,-1.29845
8.7,-1.3148
8.75,-1.33045
8.8,-1.35063
8.85,-1.36897
8.9,-1.38655
8.95,-1.40158
9,-1.40636
9.05,-1.41091
9.1,-1.42069
9.15,-1.41923
9.2,-1.4241
9.25,-1.42218
9.3,-1.42044
9.35,-1.41154
9.4,-1.40577
9.45,-1.39698
9.5,-1.38574
9.55,-1.38319
9.6,-1.37439
9.65,-1.36898
9.7,-1.35549
9.75,-1.34509
9.8,-1.34631
9.85,-1.33835
9.9,-1.33181
9.95,-1.32235
10,-1.31222
10.05,-1.31179
10.1,-1.30475
10.15,-1.30178
10.2,-1.28746
10.25,-1.27175
10.3,-1.26068
10.35,-1.24475
10.4,-1.22906
10.45,-1.21934
10.5,-1.18853
10.55,-1.15901
10.6,-1.14001
10.65,-1.12496
10.7,-1.09913
10.75,-1.07588
10.8,-1.04004
10.85,-0.992915
10.9,-0.93757
10.95,-0.903057
11,-0.838088
11.05,-0.795173
11.1,-0.738466
11.15,-0.664256
11.2,-0.617975
11.25,-0.564127
11.3,-0.532085
11.35,-0.497986
11.4,-0.472496
11.45,-0.44153
11.5,-0.436131
11.55,-0.444813
11.6,-0.434778
11.65,-0.396827
11.7,-0.405418
11.75,-0.4353
11.8,-0.466722
11.85,-0.500703
11.9,-0.557823
11.95,-0.657418
12,-0.715986
12.05,-0.761119
12.1,-0.783718
12.15,-0.8339
12.2,-0.880124
12.25,-0.945364
12.3,-0.992132
12.35,-1.02334
12.4,-1.08324
12.45,-1.11682
12.5,-1.1329
12.55,-1.15028
12.6,-1.17034
12.65,-1.17786
12.7,-1.19472
12.75,-1.21641
12.8,-1.2267
12.85,-1.22547
12.9,-1.2286
12.95,-1.24964
13,-1.2691
13.05,-1.26164
13.1,-1.25943
13.15,-1.26219
13.2,-1.25134
13.25,-1.25966
13.3,-1.25325
13.35,-1.24352
13.4,-1.25008
13.45,-1.2506
13.5,-1.25239
13.55,-1.25617
13.6,-1.26635
13.65,-1.2577
13.7,-1.25899
13.75,-1.27238
13.8,-1.27787
13.85,-1.27497
13.9,-1.29003
13.95,-1.29725
14,-1.30573
14.05,-1.31449
14.1,-1.32588
14.15,-1.33982
14.2,-1.34322
14.25,-1.34944
14.3,-1.3603
14.35,-1.37565
14.4,-1.38907
14.45,-1.40171
14.5,-1.40986
14.55,-1.41914
14.6,-1.42484
14.65,-1.42691
14.7,-1.42902
14.75,-1.42737
14.8,-1.42203
14.85,-1.41816
14.9,-1.4141
14.95,-1.4123
15,-1.40013
15.05,-1.38786
15.1,-1.38007
15.15,-1.37102
15.2,-1.35584
15.25,-1.34484
15.3,-1.32671
15.35,-1.31355
15.4,-1.31212
15.45,-1.30342
15.5,-1.29729
15.55,-1.28682
15.6,-1.26923
15.65,-1.25547
15.7,-1.25262
15.75,-1.24941
15.8,-1.2404
15.85,-1.22419
15.9,-1.20104
15.95,-1.20497
16,-1.20246
16.05,-1.21343
16.1,-1.22392
16.15,-1.22196
16.2,-1.23
16.25,-1.2248
16.3,-1.23755
16.35,-1.25039
16.4,-1.25735
16.45,-1.26648
16.5,-1.27851
16.55,-1.27959
16.6,-1.28554
16.65,-1.28794
16.7,-1.29648
16.75,-1.30242
16.8,-1.31919
16.85,-1.329
16.9,-1.33273
16.95,-1.33164
17,-1.33512
17.05,-1.33994
17.1,-1.33738
17.15,-1.33792
17.2,-1.33661
17.25,-1.33807
17.3,-1.34689
17.35,-1.35812
17.4,-1.36699
17.45,-1.38308
17.5,-1.39482
17.55,-1.40828
17.6,-1.42221
17.65,-1.42863
17.7,-1.43541
17.75,-1.43168
17.8,-1.4341
17.85,-1.43808
17.9,-1.44026
17.95,-1.43809
18,-1.43712
18.05,-1.43684
18.1,-1.43348
18.15,-1.42808
18.2,-1.41847
18.25,-1.40974
18.3,-1.40143
18.35,-1.38997
18.4,-1.3649
18.45,-1.33566
18.5,-1.29797
18.55,-1.25195
18.6,-1.1931
18.65,-1.11904
18.7,-1.0255
18.75,-0.916953
18.8,-0.784265
18.85,-0.637806
18.9,-0.480156
18.95,-0.304204
19,-0.131363
19.05,0.0415835
19.1,0.213746
19.15,0.367463
19.2,0.507693
19.25,0.632427
19.3,0.748137
19.35,0.846749
19.4,0.934816
19.45,1.01598
19.5,1.07618
19.55,1.13139
19.6,1.1617
19.65,1.19835
19.7,1.22561
19.75,1.24911
19.8,1.26327
19.85,1.28554
19.9,1.30393
19.95,1.3192
20,1.33219
20.05,1.3389
20.1,1.34891
20.15,1.35723
20.2,1.368
20.25,1.3784
20.3,1.37956
20.35,1.37331
20.4,1.36615
20.45,1.35457
20.5,1.34366
20.55,1.32535
20.6,1.32204
20.65,1.3172
20.7,1.30372
20.75,1.3016
20.8,1.28337
20.85,1.27704
20.9,1.25538
20.95,1.24111
21,1.23355
21.05,1.21014
21.1,1.19168
21.15,1.18573
21.2,1.17205
21.25,1.16213
21.3,1.14841
21.35,1.11781
21.4,1.08915
21.45,1.05224
21.5,1.04698
21.55,1.00848
21.6,0.982499
21.65,0.941135
21.7,0.905702
21.75,0.856539
21.8,0.814607
21.85,0.802602
21.9,0.787893
21.95,0.782332
22,0.758589
22.05,0.728276
22.1,0.684722
22.15,0.684017
22.2,0.688117
22.25,0.709963
22.3,0.680167
22.35,0.672134
22.4,0.641399
22.45,0.611659
22.5,0.569914
22.55,0.502903
22.6,0.419481
22.65,0.301972
22.7,0.176759
22.75,0.0371143
22.8,-0.104249
22.85,-0.270987
22.9,-0.428566
22.95,-0.593997
23,-0.737823
23.05,-0.871179
23.1,-0.984813
23.15,-1.07791
23.2,-1.15103
23.25,-1.20815
23.3,-1.24973
23.35,-1.28004
23.4,-1.29671
23.45,-1.3053
23.5,-1.30842
23.55,-1.30864
23.6,-1.30392
23.65,-1.30053
23.7,-1.29303
23.75,-1.28641
23.8,-1.29407
23.85,-1.29499
23.9,-1.29351
23.95,-1.30327
24,-1.29713
24.05,-1.28927
24.1,-1.28647
24.15,-1.29905
24.2,-1.29421
24.25,-1.28474
24.3,-1.28817
24.35,-1.28001
24.4,-1.27664
24.45,-1.27734
24.5,-1.26824
24.55,-1.26436
24.6,-1.27192
24.65,-1.27043
24.7,-1.2674
24.75,-1.27757
24.8,-1.28189
24.85,-1.28747
24.9,-1.29094
24.95,-1.2915
25,-1.2928
25.05,-1.30086
25.1,-1.29694
25.15,-1.29906
25.2,-1.29487
25.25,-1.28899
25.3,-1.29079
25.35,-1.29219
25.4,-1.29157
25.45,-1.28915
25.5,-1.28582
25.55,-1.30549
25.6,-1.30514
25.65,-1.29218
25.7,-1.30225
25.75,-1.3059
25.8,-1.30596
25.85,-1.30711
25.9,-1.31122
25.95,-1.31701
26,-1.3116
26.05,-1.314
26.1,-1.3139
26.15,-1.31643
26.2,-1.31191
26.25,-1.30374
26.3,-1.29106
26.35,-1.27837
26.4,-1.25679
26.45,-1.22836
26.5,-1.19227
26.55,-1.14844
26.6,-1.08998
26.65,-1.01214
26.7,-0.911447
26.75,-0.790455
26.8,-0.648428
26.85,-0.483288
26.9,-0.298481
26.95,-0.100235
27,0.103421
27.05,0.304825
27.1,0.493827
27.15,0.662464
27.2,0.807943
27.25,0.926289
27.3,1.01787
27.35,1.08917
27.4,1.1353
27.45,1.16793
27.5,1.18426
27.55,1.18251
27.6,1.16692
27.65,1.13353
27.7,1.08153
27.75,1.01214
27.8,0.92131
27.85,0.808193
27.9,0.673205
27.95,0.520592
28,0.351904
28.05,0.173601
28.1,-0.00638728
28.15,-0.186269
28.2,-0.359979
28.25,-0.508634
28.3,-0.64046
28.35,-0.754887
28.4,-0.853262
28.45,-0.933107
28.5,-1.00365
28.55,-1.05931
28.6,-1.11738
28.65,-1.15748
28.7,-1.19624
28.75,-1.22557
28.8,-1.24639
28.85,-1.27431
28.9,-1.29648
28.95,-1.31441
29,-1.3309
29.05,-1.3393
29.1,-1.3438
29.15,-1.34105
29.2,-1.33317
29.25,-1.31328
29.3,-1.28909
29.35,-1.2711
29.4,-1.24795
29.45,-1.22152
29.5,-1.18688
29.55,-1.16105
29.6,-1.12938
29.65,-1.12388
29.7,-1.10533
29.75,-1.08021
29.8,-1.04476
29.85,-1.02539
29.9,-1.02213
29.95,-1.00258
30,-0.998252
30.05,-1.00448
30.1,-0.993789
30.15,-0.987073
30.2,-0.975669
30.25,-0.953457
30.3,-0.895805
30.35,-0.837079
30.4,-0.765157
30.45,-0.664668
30.5,-0.538182
30.55,-0.386586
30.6,-0.219166
30.65,-0.0475053
30.7,0.138659
30.75,0.321976
30.8,0.490663
30.85,0.643935
30.9,0.774754
30.95,0.881484
31,0.966686
31.05,1.03743
31.1,1.09518
31.15,1.13143
31.2,1.16121
31.25,1.19263
31.3,1.21841
31.35,1.24258
31.4,1.25847
31.45,1.27057
31.5,1.28367
31.55,1.29194
31.6,1.30295
31.65,1.30934
31.7,1.31244
31.75,1.31459
31.8,1.30694
31.85,1.29106
31.9,1.26603
31.95,1.22227
32,1.16759
32.05,1.09632
32.1,0.998648
32.15,0.872478
32.2,0.73461
32.25,0.569904
32.3,0.382541
32.35,0.174903
32.4,-0.0388646
32.45,-0.250182
32.5,-0.449987
32.55,-0.636315
32.6,-0.798357
32.65,-0.932066
32.7,-1.03886
32.75,-1.13275
32.8,-1.20308
32.85,-1.25089
32.9,-1.28663
32.95,-1.31173
33,-1.33137
33.05,-1.34557
33.1,-1.35692
33.15,-1.36256
33.2,-1.36398
33.25,-1.36345
33.3,-1.36086
33.35,-1.35559
33.4,-1.35255
33.45,-1.34629
33.5,-1.34207
33.55,-1.33861
33.6,-1.33255
33.65,-1.33101
33.7,-1.32949
33.75,-1.3381
33.8,-1.33333
33.85,-1.33086
33.9,-1.33755
33.95,-1.34192
34,-1.34602
34.05,-1.34907
34.1,-1.35144
34.15,-1.35157
34.2,-1.36035
34.25,-1.36946
34.3,-1.37432
34.35,-1.37859
34.4,-1.38175
34.45,-1.38281
34.5,-1.38553
34.55,-1.39036
34.6,-1.39758
34.65,-1.40551
34.7,-1.41395
34.75,-1.42276
34.8,-1.42918
34.85,-1.43705
34.9,-1.44118
34.95,-1.4415
35,-1.43314
35.05,-1.43587
35.1,-1.44157
35.15,-1.4482
35.2,-1.44719
35.25,-1.45206
35.3,-1.4575
35.35,-1.45768
35.4,-1.46091
35.45,-1.45311
35.5,-1.44165
35.55,-1.42901
35.6,-1.42251
35.65,-1.41015
35.7,-1.3954
35.75,-1.39018
35.8,-1.38191
35.85,-1.37606
35.9,-1.37194
35.95,-1.36578
36,-1.35853
36.05,-1.35124
36.1,-1.35314
36.15,-1.34505
36.2,-1.34815
36.25,-1.34808
36.3,-1.34681
36.35,-1.3434
36.4,-1.34695
36.45,-1.34975
36.5,-1.34885
36.55,-1.34585
36.6,-1.3386
36.65,-1.31477
36.7,-1.29169
36.75,-1.25587
36.8,-1.19801
36.85,-1.12724
36.9,-1.03898
36.95,-0.929223
37,-0.793344
37.05,-0.632213
37.1,-0.446161
37.15,-0.241618
37.2,-0.0329782
37.25,0.174169
37.3,0.370503
37.35,0.543155
37.4,0.698453
37.45,0.823982
37.5,0.929647
37.55,1.01029
37.6,1.07262
37.65,1.11843
37.7,1.15284
37.75,1.17352
37.8,1.19555
37.85,1.20573
37.9,1.22348
37.95,1.22309
38,1.23166
38.05,1.23248
38.1,1.22863
38.15,1.21168
38.2,1.21571
38.25,1.19307
38.3,1.18143
38.35,1.15472
38.4,1.12168
38.45,1.08123
38.5,1.05267
38.55,0.995212
38.6,0.929243
38.65,0.84521
38.7,0.740142
38.75,0.609107
38.8,0.462419
38.85,0.299037
38.9,0.120047
38.95,-0.0670121
39,-0.255045
39.05,-0.432967
39.1,-0.588307
39.15,-0.726497
39.2,-0.844096
39.25,-0.935574
39.3,-1.01882
39.35,-1.07804
39.4,-1.1309
39.45,-1.19053
39.5,-1.20687
39.55,-1.21649
39.6,-1.22523
39.65,-1.22598
39.7,-1.24706
39.75,-1.25728
39.8,-1.2615
39.85,-1.27001
39.9,-1.27031
39.95,-1.28095
