tau,x
14.55,1.37469
14.6,0.871168
14.65,1.20626
14.7,1.20375
14.75,1.27764
14.8,1.06264
14.85,0.494247
14.9,0.39306
14.95,0.185408
15,0.43834
15.05,0.260891
15.1,0.140644
15.15,0.388506
15.2,0.318613
15.25,0.260012
15.3,0.115278
15.35,-0.18318
15.4,-0.674281
15.45,-1.01372
15.5,-1.1825
15.55,-1.05575
15.6,-1.03465
15.65,-1.39831
15.7,-1.45749
15.75,-1.59173
15.8,-1.58476
15.85,-1.26163
15.9,-1.52924
15.95,-1.50192
16,-1.52093
16.05,-1.14805
16.1,-1.14039
16.15,-1.49078
16.2,-1.11954
16.25,-1.18792
16.3,-0.757594
16.35,-0.980636
16.4,-1.02827
16.45,-1.03754
16.5,-0.975061
16.55,-0.980452
16.6,-1.1886
16.65,-0.876712
16.7,-0.940512
16.75,-1.02781
16.8,-0.44013
16.85,-1.0358
16.9,-0.901809
16.95,-1.28229
17,-1.2851
17.05,-1.26921
17.1,-1.11084
17.15,-0.697963
17.2,-0.286928
17.25,-0.644394
17.3,-0.675797
17.35,-0.719949
17.4,-0.355404
17.45,-0.696012
17.5,-0.795479
17.55,-0.770921
17.6,-0.55957
17.65,-0.441291
17.7,-0.130856
17.75,0.137977
17.8,0.797438
17.85,0.805359
17.9,1.12634
17.95,1.00575
18,1.26848
18.05,1.07341
18.1,1.06078
18.15,1.14482
18.2,1.37354
18.25,1.62781
18.3,1.41914
18.35,1.1265
18.4,1.45901
18.45,1.28576
18.5,1.25273
18.55,1.45465
18.6,1.31961
18.65,1.76323
18.7,1.53296
18.75,1.26777
18.8,0.853101
18.85,1.10302
18.9,1.08596
18.95,1.70014
19,1.25579
19.05,1.38687
19.1,1.34645
19.15,1.19495
19.2,1.67378
19.25,1.3079
19.3,0.972348
19.35,0.551549
19.4,0.594372
19.45,0.609211
19.5,1.2313
19.55,1.13866
19.6,1.59143
19.65,2.0086
19.7,2.13571
19.75,1.98705
19.8,1.85952
19.85,1.82228
19.9,1.682
19.95,1.82552
20,1.38354
20.05,1.27743
20.1,1.63694
20.15,1.62727
20.2,1.54598
20.25,1.74691
20.3,1.55104
20.35,1.45754
20.4,1.52372
20.45,1.1672
20.5,0.700171
20.55,1.05879
20.6,0.835841
20.65,0.980529
20.7,0.650384
20.75,1.31579
20.8,1.52082
20.85,1.70607
20.9,1.48648
20.95,1.04884
21,0.822313
21.05,1.65367
21.1,1.46607
21.15,0.728778
21.2,0.149523
21.25,0.176943
21.3,0.389014
21.35,0.609133
21.4,0.516672
21.45,1.0109
21.5,1.40483
21.55,1.34846
21.6,0.921397
21.65,1.06863
21.7,1.58403
21.75,1.0703
21.8,1.23094
21.85,1.03536
21.9,0.567646
21.95,0.0512843
22,-0.211102
22.05,-0.419171
22.1,-0.680624
22.15,-0.969446
22.2,-1.23549
22.25,-1.19075
22.3,-1.37277
22.35,-1.69706
22.4,-1.84633
22.45,-2.12248
22.5,-1.43156
22.55,-1.05866
22.6,-0.862995
22.65,-0.564395
22.7,-0.706884
22.75,-1.16787
22.8,-0.855134
22.85,-0.862277
22.9,-0.492653
22.95,-0.650813
23,0.230823
23.05,0.147455
23.1,-0.0655693
23.15,-0.0617182
23.2,0.25114
23.25,0.837258
23.3,1.26441
23.35,0.877105
23.4,0.427798
23.45,0.330234
23.5,0.175464
23.55,-0.260157
23.6,0.00676035
23.65,0.174837
23.7,0.149419
23.75,0.17654
23.8,-0.128375
23.85,0.421642
23.9,0.436942
23.95,0.0464402
24,0.0194373
24.05,-0.00961593
24.1,-0.372166
24.15,-0.390346
24.2,-0.599786
24.25,-0.581008
24.3,-0.873514
24.35,-0.642943
24.4,-0.677402
24.45,-1.35959
24.5,-1.10304
24.55,-1.50818
24.6,-1.81367
24.65,-1.14417
24.7,-0.981854
24.75,-1.47016
24.8,-1.0982
24.85,-1.22198
24.9,-1.48518
24.95,-1.78195
25,-1.49485
25.05,-1.05701
25.1,-0.892836
25.15,-0.818718
25.2,-0.209745
25.25,-0.0833253
25.3,-0.265015
25.35,-0.347023
25.4,0.261621
25.45,0.650686
25.5,0.869584
25.55,0.588165
25.6,1.12828
25.65,1.28026
25.7,0.997917
25.75,0.945925
25.8,1.03797
25.85,0.919943
25.9,1.08488
25.95,0.801468
26,0.923837
26.05,0.409376
26.1,0.752739
26.15,0.779566
26.2,0.903374
26.25,0.980575
26.3,1.19191
26.35,1.15928
26.4,0.73349
26.45,1.43537
26.5,1.73646
26.55,1.02329
26.6,1.35537
26.65,1.50331
26.7,1.57391
26.75,1.48587
26.8,1.59241
26.85,1.35951
26.9,1.21441
26.95,1.32009
27,1.31564
27.05,0.964466
27.1,0.80082
27.15,0.726853
27.2,1.02054
27.25,1.38367
27.3,1.48312
27.35,1.45937
27.4,1.66188
27.45,1.62259
27.5,1.39038
27.55,1.24636
27.6,1.30702
27.65,1.2407
27.7,1.76936
27.75,1.30502
27.8,1.45093
27.85,1.56299
27.9,1.25883
27.95,0.496038
28,0.760558
28.05,0.692358
28.1,1.00111
28.15,0.517244
28.2,-0.0253525
28.25,-0.154552
28.3,-0.461094
28.35,-0.708608
28.4,-0.300576
28.45,-0.851405
28.5,-0.897412
28.55,-1.30402
28.6,-1.07829
28.65,-1.09737
28.7,-1.19978
28.75,-0.958011
28.8,-0.969986
28.85,-1.32526
28.9,-0.593131
28.95,-0.515604
29,-0.533842
29.05,-0.586259
29.1,-0.106426
29.15,-0.868623
29.2,-1.26931
29.25,-1.20163
29.3,-1.03525
29.35,-1.39563
29.4,-1.25542
29.45,-0.87424
29.5,-1.0524
29.55,-1.44962
29.6,-1.15193
29.65,-1.32347
29.7,-1.49753
29.75,-1.17099
29.8,-1.06359
29.85,-0.460851
29.9,0.295197
29.95,0.245982
30,0.544948
30.05,0.701911
30.1,1.15232
30.15,0.905534
30.2,1.0544
30.25,1.70216
30.3,1.33968
30.35,1.00437
30.4,1.43805
30.45,1.47902
30.5,1.5707
30.55,1.98437
30.6,1.81771
30.65,1.51879
30.7,1.02163
30.75,1.24727
30.8,1.32449
30.85,1.75495
30.9,1.67159
30.95,1.29196
31,1.44151
31.05,1.03509
31.1,0.865821
31.15,0.927073
31.2,0.692048
31.25,0.494186
31.3,1.01541
31.35,1.30113
31.4,1.58585
31.45,2.00754
31.5,1.89484
31.55,1.84505
31.6,1.28417
31.65,0.784146
31.7,1.06906
31.75,0.562988
31.8,0.233176
31.85,0.188446
31.9,0.0342529
31.95,-0.111225
32,-0.188272
32.05,-0.21982
32.1,-0.854388
32.15,-0.976194
32.2,-1.17864
32.25,-1.19098
32.3,-1.56352
32.35,-1.32942
32.4,-1.53357
32.45,-1.33267
32.5,-1.43074
32.55,-1.73015
32.6,-1.68166
32.65,-1.54534
32.7,-1.6256
32.75,-1.50318
32.8,-1.87149
32.85,-1.916
32.9,-1.85898
32.95,-1.50672
33,-1.5184
33.05,-1.43628
33.1,-1.53287
33.15,-1.27929
33.2,-1.37766
33.25,-1.4863
33.3,-1.69941
33.35,-2.02219
33.4,-2.22994
33.45,-2.00234
33.5,-1.89349
33.55,-1.44301
33.6,-1.51735
33.65,-1.63259
33.7,-1.34822
33.75,-1.24343
33.8,-0.598743
33.85,-0.824398
33.9,-0.553536
33.95,-0.703794
34,-0.0160293
34.05,-0.194289
34.1,-0.113701
34.15,0.571388
34.2,0.99616
34.25,0.926154
34.3,1.20228
34.35,1.42164
34.4,1.68285
34.45,1.91771
34.5,2.25048
34.55,2.13273
34.6,2.22375
34.65,2.26998
34.7,2.29755
34.75,1.84661
34.8,1.68307
34.85,1.72959
34.9,1.64918
34.95,1.47013
35,1.3536
35.05,0.859083
35.1,1.10958
35.15,1.26097
35.2,0.908163
35.25,1.48186
35.3,1.57908
35.35,1.64521
35.4,1.25459
35.45,1.27726
35.5,1.00813
35.55,0.560123
35.6,0.388487
35.65,0.0235165
35.7,0.422982
35.75,0.822336
35.8,1.26563
35.85,1.18151
35.9,1.39507
35.95,1.49403
36,1.83518
36.05,1.62612
36.1,1.40111
36.15,1.29867
36.2,1.76309
36.25,1.24134
36.3,1.06581
36.35,1.10828
36.4,1.09941
36.45,1.89939
36.5,1.69315
36.55,1.46583
36.6,0.750397
36.65,0.680228
36.7,0.495242
36.75,0.687403
36.8,1.3579
36.85,1.01924
36.9,0.703972
36.95,0.733044
37,0.6934
37.05,0.892219
37.1,1.11293
37.15,1.3239
37.2,1.0593
37.25,1.07513
37.3,0.999084
37.35,0.789735
37.4,0.748639
37.45,1.23264
37.5,1.41893
37.55,1.63594
37.6,1.28182
37.65,1.24861
37.7,1.16078
37.75,1.20571
37.8,1.58481
37.85,1.74517
37.9,1.33353
37.95,1.61955
38,2.14799
38.05,1.79311
38.1,1.82029
38.15,1.44088
38.2,1.48261
38.25,1.67682
38.3,1.56063
38.35,1.77172
38.4,1.82164
38.45,2.1521
38.5,1.56567
38.55,1.50467
38.6,1.29448
38.65,1.50148
38.7,1.16215
38.75,0.945267
38.8,1.40836
38.85,1.45459
38.9,1.45667
38.95,1.6507
39,1.67426
39.05,1.48508
39.1,1.29681
39.15,0.796965
39.2,1.18631
39.25,1.47761
39.3,1.51947
39.35,0.915597
39.4,0.787542
39.45,0.399599
39.5,0.0137915
39.55,-0.0440615
39.6,-0.00392581
39.65,0.192054
39.7,0.215762
39.75,0.213414
39.8,0.743773
39.85,1.6001
39.9,1.76563
39.95,1.57205
