tau,x
10.85,0.0031927
10.9,0.0718234
10.95,0.169672
11,0.0695471
11.05,0.0545275
11.1,-0.303218
11.15,-0.422903
11.2,-0.355456
11.25,-0.798721
11.3,-0.517999
11.35,-0.359907
11.4,0.0498818
11.45,-0.215458
11.5,0.0845006
11.55,-0.183707
11.6,-0.192684
11.65,-0.153497
11.7,0.176731
11.75,0.401014
11.8,0.328719
11.85,0.062061
11.9,0.744533
11.95,0.72744
12,0.421309
12.05,-0.0664553
12.1,-0.262631
12.15,-0.987036
12.2,-0.966864
12.25,-0.82409
12.3,-1.18563
12.35,-1.28159
12.4,-0.906303
12.45,-0.793043
12.5,-0.578759
12.55,-0.866795
12.6,-0.526527
12.65,-0.697228
12.7,-0.41567
12.75,-0.344034
12.8,-0.706439
12.85,-1.10938
12.9,-1.25914
12.95,-1.04737
13,-1.03453
13.05,-1.09424
13.1,-1.14953
13.15,-0.96111
13.2,-0.831105
13.25,-0.843763
13.3,-0.925665
13.35,-0.871757
13.4,-0.52849
13.45,-0.66379
13.5,-0.587964
13.55,-1.11445
13.6,-0.810695
13.65,-0.308422
13.7,-0.256173
13.75,-0.311325
13.8,0.105888
13.85,-0.284462
13.9,-0.694221
13.95,-1.34238
14,-1.51583
14.05,-1.93846
14.1,-1.34228
14.15,-1.62837
14.2,-0.946679
14.25,-1.13607
14.3,-1.00889
14.35,-1.05535
14.4,-1.07976
14.45,-1.073
14.5,-1.38962
14.55,-2.05126
14.6,-1.9815
14.65,-1.46603
14.7,-1.51618
14.75,-1.32856
14.8,-0.97902
14.85,-1.1623
14.9,-1.48159
14.95,-1.72296
15,-2.00973
15.05,-1.60414
15.1,-1.22381
15.15,-1.121
15.2,-0.430783
15.25,-1.07101
15.3,-1.166
15.35,-1.28741
15.4,-1.76282
15.45,-1.19051
15.5,-1.01364
15.55,-0.6989
15.6,-0.859605
15.65,-1.03515
15.7,-0.676486
15.75,-0.652053
15.8,-0.679785
15.85,-0.0848996
15.9,-0.00972524
15.95,-0.269073
16,-0.238682
16.05,-0.87988
16.1,-1.26167
16.15,-0.94973
16.2,-1.17082
16.25,-1.05423
16.3,-0.892015
16.35,-1.07693
16.4,-0.889439
16.45,-0.573051
16.5,-0.509153
16.55,-0.45449
16.6,-0.502013
16.65,-0.97517
16.7,-1.52412
16.75,-1.39608
16.8,-0.796425
16.85,-1.00008
16.9,-1.16656
16.95,-1.16482
17,-1.48589
17.05,-1.53295
17.1,-1.11628
17.15,-1.2286
17.2,-0.929498
17.25,-0.58747
17.3,-1.17931
17.35,-1.38241
17.4,-1.34022
17.45,-1.10451
17.5,-1.51068
17.55,-1.48484
17.6,-1.85487
17.65,-1.68158
17.7,-1.75029
17.75,-1.81753
17.8,-1.74366
17.85,-1.35198
17.9,-1.40224
17.95,-1.66978
18,-1.92593
18.05,-1.41242
18.1,-0.904727
18.15,-1.16294
18.2,-1.59847
18.25,-1.95637
18.3,-1.91321
18.35,-1.75746
18.4,-1.92206
18.45,-1.30634
18.5,-1.50994
18.55,-1.45946
18.6,-1.597
18.65,-1.43252
18.7,-1.21283
18.75,-0.600224
18.8,-0.383893
18.85,-0.452196
18.9,-0.531219
18.95,0.0798161
19,0.148746
19.05,0.148863
19.1,0.310341
19.15,0.606438
19.2,0.408869
19.25,0.529893
19.3,0.482221
19.35,0.905395
19.4,0.959551
19.45,0.765652
19.5,0.572551
19.55,0.949206
19.6,0.381136
19.65,0.429856
19.7,0.270346
19.75,0.17546
19.8,0.0807315
19.85,0.363226
19.9,0.676648
19.95,0.905147
20,1.16714
20.05,1.55626
20.1,1.97421
20.15,2.25836
20.2,2.05541
20.25,1.84168
20.3,1.14689
20.35,1.49994
20.4,1.09738
20.45,1.03899
20.5,1.19701
20.55,1.30674
20.6,1.53605
20.65,1.26236
20.7,1.01987
20.75,0.918509
20.8,0.562083
20.85,0.539418
20.9,0.432207
20.95,0.37665
21,0.520165
21.05,0.66066
21.1,1.03549
21.15,0.672617
21.2,0.314718
21.25,1.06607
21.3,0.9857
21.35,0.747559
21.4,1.17609
21.45,1.35878
21.5,1.29326
21.55,0.976971
21.6,0.950246
21.65,0.73001
21.7,0.265224
21.75,-0.184853
21.8,-0.516606
21.85,-0.0180393
21.9,-0.0554187
21.95,-0.17018
22,-0.158419
22.05,-0.416273
22.1,0.237612
22.15,-0.10483
22.2,-0.0784937
22.25,0.412317
22.3,0.285752
22.35,0.186129
22.4,0.758759
22.45,1.072
22.5,1.0667
22.55,0.665173
22.6,1.12047
22.65,0.766972
22.7,0.0774647
22.75,0.0438371
22.8,-0.00925878
22.85,-0.421193
22.9,0.308732
22.95,-0.249871
23,-0.533416
23.05,-0.989028
23.1,-1.25519
23.15,-1.43057
23.2,-1.25541
23.25,-1.34723
23.3,-1.56547
23.35,-1.97158
23.4,-1.40021
23.45,-1.06169
23.5,-0.959489
23.55,-0.837874
23.6,-0.746761
23.65,-1.14598
23.7,-1.18016
23.75,-1.23039
23.8,-1.24967
23.85,-1.2029
23.9,-0.905885
23.95,-1.0095
24,-1.04404
24.05,-0.918669
24.1,-0.744808
24.15,-0.635867
24.2,-1.0384
24.25,-1.15259
24.3,-1.16514
24.35,-1.07428
24.4,-0.448479
24.45,-0.488215
24.5,-0.756679
24.55,-0.646105
24.6,-0.886729
24.65,-0.873032
24.7,-0.649505
24.75,-0.657839
24.8,-1.02174
24.85,-1.54033
24.9,-1.46959
24.95,-1.26817
25,-0.98896
25.05,-0.796131
25.1,-0.90276
25.15,-0.955136
25.2,-0.91607
25.25,-1.15476
25.3,-1.1287
25.35,-1.46558
25.4,-1.27683
25.45,-1.17589
25.5,-0.884374
25.55,-0.791058
25.6,-0.671305
25.65,-0.911247
25.7,-0.793602
25.75,-0.450099
25.8,-0.954957
25.85,-0.846716
25.9,-1.16193
25.95,-0.941694
26,-1.1017
26.05,-1.76264
26.1,-1.41766
26.15,-1.10496
26.2,-1.02397
26.25,-1.17742
26.3,-1.07785
26.35,-0.835011
26.4,-0.904385
26.45,-0.938324
26.5,-1.06717
26.55,-1.2532
26.6,-1.30843
26.65,-1.39822
26.7,-1.16994
26.75,-0.502284
26.8,-0.820912
26.85,-0.677977
26.9,-0.802639
26.95,-0.239533
27,0.304546
27.05,0.0959236
27.1,0.458724
27.15,0.671924
27.2,1.27271
27.25,1.18543
27.3,1.32414
27.35,1.11179
27.4,1.15045
27.45,0.960225
27.5,1.39908
27.55,1.80241
27.6,1.30661
27.65,1.37967
27.7,0.901774
27.75,0.525657
27.8,0.867454
27.85,0.735999
27.9,0.781684
27.95,0.827145
28,0.212832
28.05,0.449212
28.1,-0.314176
28.15,-0.503791
28.2,-0.442187
28.25,-0.65108
28.3,-1.09006
28.35,-0.826839
28.4,-0.556979
28.45,-0.567844
28.5,-0.848953
28.55,-0.54106
28.6,-0.230206
28.65,-0.684592
28.7,-0.362311
28.75,-0.687752
28.8,-0.96847
28.85,-1.46389
28.9,-1.14632
28.95,-1.23654
29,-1.6074
29.05,-1.69369
29.1,-1.35766
29.15,-1.42316
29.2,-1.33858
29.25,-1.36066
29.3,-1.417
29.35,-1.38258
29.4,-1.5268
29.45,-1.42394
29.5,-1.05562
29.55,-0.898647
29.6,-0.292062
29.65,0.0871107
29.7,0.157761
29.75,0.564054
29.8,-0.223692
29.85,0.485039
29.9,0.511669
29.95,0.277614
30,-0.376525
30.05,-0.626496
30.1,-0.953308
30.15,-1.01015
30.2,-1.23866
30.25,-1.20128
30.3,-1.06656
30.35,-0.743004
30.4,-1.01847
30.45,-1.18887
30.5,-1.08254
30.55,-0.896362
30.6,-0.250715
30.65,0.13213
30.7,0.131739
30.75,0.2596
30.8,0.55952
30.85,0.796176
30.9,0.641778
30.95,1.32295
31,1.0764
31.05,0.980659
31.1,1.05455
31.15,0.541209
31.2,0.587988
31.25,0.644559
31.3,0.898356
31.35,0.873351
31.4,0.429558
31.45,0.605365
31.5,0.979843
31.55,0.873717
31.6,1.07004
31.65,1.11895
31.7,1.35213
31.75,1.49113
31.8,1.62296
31.85,1.84313
31.9,1.67889
31.95,1.45562
32,1.28309
32.05,1.01673
32.1,0.575946
32.15,0.397488
32.2,0.592226
32.25,0.764809
32.3,0.911099
32.35,0.644055
32.4,0.152061
32.45,-0.191855
32.5,-0.561503
32.55,-0.859478
32.6,-1.22825
32.65,-1.22408
32.7,-1.25391
32.75,-1.30316
32.8,-1.32554
32.85,-1.22056
32.9,-1.26475
32.95,-1.01886
33,-1.10031
33.05,-1.34571
33.1,-1.04499
33.15,-1.66721
33.2,-1.71503
33.25,-1.67259
33.3,-1.66376
33.35,-1.17258
33.4,-1.66828
33.45,-1.04713
33.5,-1.10141
33.55,-0.938856
33.6,-0.721045
33.65,-0.697946
33.7,-1.14243
33.75,-0.837037
33.8,-1.16742
33.85,-0.75829
33.9,-1.00977
33.95,-0.810256
34,-0.912022
34.05,-1.24923
34.1,-1.14785
34.15,-1.49857
34.2,-1.91173
34.25,-1.6527
34.3,-1.52925
34.35,-1.57833
34.4,-1.27172
34.45,-1.08284
34.5,-1.18091
34.55,-1.32623
34.6,-1.68845
34.65,-1.64753
34.7,-1.53708
34.75,-0.997966
34.8,-1.24709
34.85,-1.47903
34.9,-1.58826
34.95,-1.76233
35,-2.00385
35.05,-1.96707
35.1,-1.60442
35.15,-1.3694
35.2,-1.76936
35.25,-1.83384
35.3,-1.72834
35.35,-1.86767
35.4,-1.91858
35.45,-1.7541
35.5,-1.74525
35.55,-1.92486
35.6,-1.57961
35.65,-1.6019
35.7,-1.84995
35.75,-1.70765
35.8,-1.35074
35.85,-0.982713
35.9,-0.798165
35.95,-0.596359
36,-0.66518
36.05,-0.750268
36.1,-0.59135
36.15,-1.19968
36.2,-1.49259
36.25,-0.912853
36.3,-1.22752
36.35,-0.976422
36.4,-1.18094
36.45,-1.14034
36.5,-1.19867
36.55,-1.72083
36.6,-1.32903
36.65,-1.48976
36.7,-1.59147
36.75,-1.11187
36.8,-1.28125
36.85,-1.16705
36.9,-1.06381
36.95,-1.45613
37,-1.29308
37.05,-1.1276
37.1,-0.661724
37.15,-0.083664
37.2,-0.0261789
37.25,0.272752
37.3,0.950967
37.35,0.851218
37.4,1.01278
37.45,0.75132
37.5,0.941528
37.55,0.608199
37.6,1.27687
37.65,1.31314
37.7,1.19812
37.75,1.30748
37.8,1.19567
37.85,0.844751
37.9,0.799529
37.95,1.08329
38,1.0435
38.05,0.545333
38.1,0.165363
38.15,0.60953
38.2,0.18227
38.25,0.347167
38.3,0.912933
38.35,1.3078
38.4,1.18756
38.45,1.16338
38.5,1.16365
38.55,0.741443
38.6,0.923936
38.65,0.431031
38.7,0.550685
38.75,0.838776
38.8,0.817117
38.85,0.422898
38.9,0.361018
38.95,0.208941
39,0.0583446
39.05,-0.823567
39.1,-1.11623
39.15,-1.28852
39.2,-0.657347
39.25,-0.844607
39.3,-0.523607
39.35,-0.651138
39.4,-0.96413
39.45,-1.17228
39.5,-1.18642
39.55,-1.24501
39.6,-1.20531
39.65,-1.15964
39.7,-0.981074
39.75,-0.467164
39.8,-0.773124
39.85,-1.21642
39.9,-0.971686
39.95,-1.06088
