tau,x
6.4,-1.2226
6.45,-1.21651
6.5,-1.22326
6.55,-1.21116
6.6,-1.21152
6.65,-1.21354
6.7,-1.22023
6.75,-1.20791
6.8,-1.20261
6.85,-1.19338
6.9,-1.2055
6.95,-1.22406
7,-1.23757
7.05,-1.24789
7.1,-1.24847
7.15,-1.2478
7.2,-1.25691
7.25,-1.26145
7.3,-1.25562
7.35,-1.2614
7.4,-1.27798
7.45,-1.29887
7.5,-1.30972
7.55,-1.30426
7.6,-1.29747
7.65,-1.29473
7.7,-1.2898
7.75,-1.28269
7.8,-1.27874
7.85,-1.27646
7.9,-1.27083
7.95,-1.26213
8,-1.24609
8.05,-1.22899
8.1,-1.20198
8.15,-1.17034
8.2,-1.14692
8.25,-1.10931
8.3,-1.07377
8.35,-1.01355
8.4,-0.964561
8.45,-0.901133
8.5,-0.820538
8.55,-0.741158
8.6,-0.64519
8.65,-0.538575
8.7,-0.422895
8.75,-0.299808
8.8,-0.166727
8.85,-0.042467
8.9,0.117156
8.95,0.260307
9,0.39174
9.05,0.509907
9.1,0.649472
9.15,0.763307
9.2,0.871155
9.25,0.968141
9.3,1.03495
9.35,1.10817
9.4,1.16774
9.45,1.21855
9.5,1.26852
9.55,1.30661
9.6,1.34314
9.65,1.37076
9.7,1.3857
9.75,1.39775
9.8,1.40934
9.85,1.41657
9.9,1.42417
9.95,1.42465
10,1.43014
10.05,1.42891
10.1,1.42104
10.15,1.41554
10.2,1.40787
10.25,1.39606
10.3,1.38183
10.35,1.37583
10.4,1.36807
10.45,1.36631
10.5,1.35926
10.55,1.35049
10.6,1.33964
10.65,1.33534
10.7,1.33513
10.75,1.33306
10.8,1.32525
10.85,1.32627
10.9,1.32189
10.95,1.32067
11,1.32815
11.05,1.33183
11.1,1.33852
11.15,1.32894
11.2,1.33007
11.25,1.33873
11.3,1.3292
11.35,1.31465
11.4,1.32155
11.45,1.31593
11.5,1.32125
11.55,1.32895
11.6,1.32496
11.65,1.32752
11.7,1.32882
11.75,1.33478
11.8,1.34006
11.85,1.3398
11.9,1.33275
11.95,1.32769
12,1.32209
12.05,1.31412
12.1,1.31049
12.15,1.31045
12.2,1.31346
12.25,1.30681
12.3,1.29836
12.35,1.2963
12.4,1.29234
12.45,1.28925
12.5,1.29631
12.55,1.30016
12.6,1.31298
12.65,1.31608
12.7,1.30676
12.75,1.30984
12.8,1.31594
12.85,1.33059
12.9,1.33735
12.95,1.34702
13,1.35287
13.05,1.36236
13.1,1.37406
13.15,1.39141
13.2,1.40352
13.25,1.4088
13.3,1.41264
13.35,1.41615
13.4,1.41196
13.45,1.41059
13.5,1.40598
13.55,1.40231
13.6,1.39541
13.65,1.38813
13.7,1.37672
13.75,1.3664
13.8,1.35531
13.85,1.34765
13.9,1.33479
13.95,1.31703
14,1.32234
14.05,1.31286
14.1,1.30016
14.15,1.29373
14.2,1.27973
14.25,1.26754
14.3,1.27502
14.35,1.27231
14.4,1.28087
14.45,1.28497
14.5,1.29238
14.55,1.30098
14.6,1.30499
14.65,1.30939
14.7,1.31464
14.75,1.32794
14.8,1.32703
14.85,1.32734
14.9,1.32059
14.95,1.31934
15,1.31963
15.05,1.31623
15.1,1.31702
15.15,1.32023
15.2,1.32361
15.25,1.31696
15.3,1.31029
15.35,1.29952
15.4,1.29808
15.45,1.29393
15.5,1.29033
15.55,1.28179
15.6,1.27195
15.65,1.27114
15.7,1.25505
15.75,1.25401
15.8,1.24328
15.85,1.24605
15.9,1.23072
15.95,1.23018
16,1.2272
16.05,1.21679
16.1,1.20463
16.15,1.19461
16.2,1.19093
16.25,1.19455
16.3,1.20459
16.35,1.22234
16.4,1.22746
16.45,1.23803
16.5,1.21985
16.55,1.23451
16.6,1.23923
16.65,1.2413
16.7,1.24548
16.75,1.24204
16.8,1.24886
16.85,1.27064
16.9,1.26543
16.95,1.27784
17,1.27293
17.05,1.28638
17.1,1.28587
17.15,1.2937
17.2,1.28502
17.25,1.28916
17.3,1.28071
17.35,1.27055
17.4,1.27138
17.45,1.27543
17.5,1.27421
17.55,1.26906
17.6,1.26696
17.65,1.27886
17.7,1.28532
17.75,1.2873
17.8,1.28076
17.85,1.29809
17.9,1.31002
17.95,1.3194
18,1.32588
18.05,1.3414
18.1,1.34672
18.15,1.3578
18.2,1.37132
18.25,1.38381
18.3,1.39628
18.35,1.40727
18.4,1.40945
18.45,1.40895
18.5,1.40764
18.55,1.39955
18.6,1.38653
18.65,1.37513
18.7,1.37325
18.75,1.35908
18.8,1.34618
18.85,1.3439
18.9,1.33939
18.95,1.32975
19,1.33039
19.05,1.32263
19.1,1.31811
19.15,1.33238
19.2,1.33963
19.25,1.34361
19.3,1.35552
19.35,1.37175
19.4,1.38583
19.45,1.39643
19.5,1.40569
19.55,1.40973
19.6,1.4118
19.65,1.41338
19.7,1.41835
19.75,1.42214
19.8,1.42331
19.85,1.42091
19.9,1.42326
19.95,1.42345
20,1.4275
20.05,1.42628
20.1,1.42714
20.15,1.42838
20.2,1.42928
20.25,1.42173
20.3,1.41793
20.35,1.41557
20.4,1.40953
20.45,1.40128
20.5,1.39353
20.55,1.3835
20.6,1.37805
20.65,1.3735
20.7,1.36392
20.75,1.3585
20.8,1.35015
20.85,1.34315
20.9,1.34188
20.95,1.33771
21,1.32859
21.05,1.32291
21.1,1.31953
21.15,1.31711
21.2,1.31165
21.25,1.29996
21.3,1.29953
21.35,1.29663
21.4,1.28753
21.45,1.27997
21.5,1.28514
21.55,1.28562
21.6,1.28514
21.65,1.27615
21.7,1.27798
21.75,1.28138
21.8,1.29808
21.85,1.29561
21.9,1.30367
21.95,1.30807
22,1.32196
22.05,1.32043
22.1,1.32062
22.15,1.31725
22.2,1.31866
22.25,1.31796
22.3,1.32436
22.35,1.32438
22.4,1.3348
22.45,1.33724
22.5,1.33321
22.55,1.3328
22.6,1.33857
22.65,1.34306
22.7,1.36081
22.75,1.36355
22.8,1.3747
22.85,1.38667
22.9,1.39761
22.95,1.41145
23,1.4213
23.05,1.43042
23.1,1.4418
23.15,1.44369
23.2,1.44674
23.25,1.44262
23.3,1.44337
23.35,1.4409
23.4,1.44672
23.45,1.45846
23.5,1.45333
23.55,1.44933
23.6,1.44868
23.65,1.44888
23.7,1.44912
23.75,1.45067
23.8,1.44613
23.85,1.44473
23.9,1.43631
23.95,1.43284
24,1.42231
24.05,1.41557
24.1,1.40556
24.15,1.39409
24.2,1.38253
24.25,1.36493
24.3,1.3566
24.35,1.34468
24.4,1.34527
24.45,1.33668
24.5,1.32142
24.55,1.31621
24.6,1.31328
24.65,1.30965
24.7,1.30449
24.75,1.29982
24.8,1.29345
24.85,1.27863
24.9,1.27221
24.95,1.26876
25,1.25403
25.05,1.25266
25.1,1.26658
25.15,1.25071
25.2,1.26223
25.25,1.26329
25.3,1.26775
25.35,1.26491
25.4,1.28181
25.45,1.28563
25.5,1.29228
25.55,1.29582
25.6,1.31621
25.65,1.31427
25.7,1.32231
25.75,1.33609
25.8,1.34661
25.85,1.35762
25.9,1.37249
25.95,1.3873
26,1.39423
26.05,1.40472
26.1,1.41234
26.15,1.42062
26.2,1.43003
26.25,1.43522
26.3,1.43394
26.35,1.42764
26.4,1.42959
26.45,1.42789
26.5,1.41717
26.55,1.40806
26.6,1.3996
26.65,1.38887
26.7,1.38207
26.75,1.37505
26.8,1.3724
26.85,1.36681
26.9,1.36764
26.95,1.36898
27,1.36435
27.05,1.37013
27.1,1.3786
27.15,1.38857
27.2,1.38883
27.25,1.39722
27.3,1.40297
27.35,1.39821
27.4,1.39356
27.45,1.38196
27.5,1.37459
27.55,1.35736
27.6,1.33264
27.65,1.30879
27.7,1.28552
27.75,1.25908
27.8,1.22698
27.85,1.18828
27.9,1.13358
27.95,1.07202
28,1.00082
28.05,0.918227
28.1,0.817228
28.15,0.69491
28.2,0.551423
28.25,0.387222
28.3,0.211416
28.35,0.0267265
28.4,-0.15418
28.45,-0.322806
28.5,-0.47787
28.55,-0.613046
28.6,-0.72425
28.65,-0.805954
28.7,-0.869354
28.75,-0.912475
28.8,-0.945724
28.85,-0.97432
28.9,-1.0015
28.95,-0.997517
29,-0.985387
29.05,-0.974739
29.1,-0.9541
29.15,-0.928857
29.2,-0.852863
29.25,-0.810166
29.3,-0.782731
29.35,-0.711812
29.4,-0.649896
29.45,-0.565035
29.5,-0.484507
29.55,-0.385391
29.6,-0.290311
29.65,-0.187539
29.7,-0.0809838
29.75,0.0358175
29.8,0.151597
29.85,0.279666
29.9,0.39407
29.95,0.504007
30,0.601834
30.05,0.701889
30.1,0.789051
30.15,0.861134
30.2,0.940359
30.25,0.97486
30.3,1.01631
30.35,1.04851
30.4,1.07254
30.45,1.08879
30.5,1.09113
30.55,1.08899
30.6,1.06485
30.65,1.02903
30.7,0.979818
30.75,0.914248
30.8,0.826834
30.85,0.724977
30.9,0.606137
30.95,0.469228
31,0.315124
31.05,0.154961
31.1,-0.00923637
31.15,-0.171285
31.2,-0.317273
31.25,-0.459523
31.3,-0.587295
31.35,-0.697275
31.4,-0.793213
31.45,-0.873245
31.5,-0.948125
31.55,-1.00764
31.6,-1.0603
31.65,-1.08918
31.7,-1.1133
31.75,-1.13244
31.8,-1.15759
31.85,-1.16766
31.9,-1.1872
31.95,-1.21578
32,-1.23261
32.05,-1.23865
32.1,-1.24763
32.15,-1.24883
32.2,-1.25233
32.25,-1.25416
32.3,-1.25525
32.35,-1.24623
32.4,-1.24922
32.45,-1.26144
32.5,-1.26697
32.55,-1.28637
32.6,-1.30576
32.65,-1.30548
32.7,-1.31471
32.75,-1.32412
32.8,-1.33082
32.85,-1.3354
32.9,-1.34546
32.95,-1.3532
33,-1.35572
33.05,-1.35808
33.1,-1.35254
33.15,-1.32954
33.2,-1.30645
33.25,-1.26866
33.3,-1.20714
33.35,-1.13785
33.4,-1.04363
33.45,-0.938023
33.5,-0.798625
33.55,-0.638651
33.6,-0.463605
33.65,-0.283369
33.7,-0.0866006
33.75,0.0873118
33.8,0.252407
33.85,0.420407
33.9,0.533455
33.95,0.605987
34,0.663359
34.05,0.693982
34.1,0.705082
34.15,0.667405
34.2,0.606933
34.25,0.528606
34.3,0.424205
34.35,0.303937
34.4,0.174186
34.45,0.0371808
34.5,-0.0994842
34.55,-0.234323
34.6,-0.367705
34.65,-0.491696
34.7,-0.610705
34.75,-0.700365
34.8,-0.805342
34.85,-0.89232
34.9,-0.9661
34.95,-1.01809
35,-1.0702
35.05,-1.10459
35.1,-1.1275
35.15,-1.16066
35.2,-1.1827
35.25,-1.20863
35.3,-1.23005
35.35,-1.23503
35.4,-1.26066
35.45,-1.26854
35.5,-1.27404
35.55,-1.28447
35.6,-1.28401
35.65,-1.30443
35.7,-1.31689
35.75,-1.32209
35.8,-1.32944
35.85,-1.33422
35.9,-1.34711
35.95,-1.35943
36,-1.37306
36.05,-1.3872
36.1,-1.39936
36.15,-1.41051
36.2,-1.41509
36.25,-1.41937
36.3,-1.42232
36.35,-1.42324
36.4,-1.4225
36.45,-1.41797
36.5,-1.41924
36.55,-1.41554
36.6,-1.41106
36.65,-1.40321
36.7,-1.3952
36.75,-1.38833
36.8,-1.38022
36.85,-1.37567
36.9,-1.37892
36.95,-1.38341
37,-1.38781
37.05,-1.38923
37.1,-1.39573
37.15,-1.40387
37.2,-1.41388
37.25,-1.42302
37.3,-1.43293
37.35,-1.43437
37.4,-1.43745
37.45,-1.44368
37.5,-1.43801
37.55,-1.43583
37.6,-1.43345
37.65,-1.42978
37.7,-1.41938
37.75,-1.41078
37.8,-1.40423
37.85,-1.39515
37.9,-1.3836
37.95,-1.37611
38,-1.36943
38.05,-1.35994
38.1,-1.35106
38.15,-1.33959
38.2,-1.33006
38.25,-1.31385
38.3,-1.29992
38.35,-1.28709
38.4,-1.27204
38.45,-1.27891
38.5,-1.27961
38.55,-1.27265
38.6,-1.26928
38.65,-1.2623
38.7,-1.24658
38.75,-1.25388
38.8,-1.24625
38.85,-1.24214
38.9,-1.23446
38.95,-1.23134
39,-1.21947
39.05,-1.21755
39.1,-1.22636
39.15,-1.23608
39.2,-1.24685
39.25,-1.26816
39.3,-1.26548
39.35,-1.274
39.4,-1.27736
39.45,-1.29059
39.5,-1.29406
39.55,-1.30283
39.6,-1.32432
39.65,-1.31966
39.7,-1.33792
39.75,-1.34825
39.8,-1.35678
39.85,-1.36745
39.9,-1.37639
39.95,-1.38289
