tau,x
15.85,1.01511
15.9,1.20777
15.95,1.07837
16,0.899539
16.05,0.72196
16.1,1.04706
16.15,1.03634
16.2,0.749222
16.25,0.451234
16.3,0.0343312
16.35,0.120537
16.4,0.688663
16.45,0.587413
16.5,0.394704
16.55,0.575241
16.6,1.0444
16.65,1.27043
16.7,1.28735
16.75,0.823435
16.8,0.581991
16.85,0.552233
16.9,1.1233
16.95,0.745829
17,1.37648
17.05,1.31741
17.1,1.2936
17.15,0.833795
17.2,0.835612
17.25,1.13557
17.3,0.851683
17.35,0.849129
17.4,1.07121
17.45,1.01
17.5,0.856124
17.55,1.02762
17.6,0.825962
17.65,0.790514
17.7,0.865477
17.75,0.877564
17.8,0.871174
17.85,0.822994
17.9,0.315898
17.95,0.658118
18,0.727983
18.05,0.933883
18.1,1.25006
18.15,1.33764
18.2,1.9906
18.25,1.92351
18.3,0.833654
18.35,1.19205
18.4,1.74053
18.45,1.14296
18.5,1.49157
18.55,1.53996
18.6,2.02767
18.65,1.58984
18.7,1.58393
18.75,1.47063
18.8,1.42979
18.85,1.01807
18.9,0.919553
18.95,0.848618
19,0.71666
19.05,0.420188
19.1,0.407563
19.15,0.414896
19.2,0.890183
19.25,1.47324
19.3,1.19616
19.35,1.56938
19.4,1.74669
19.45,1.38227
19.5,1.57856
19.55,1.55822
19.6,1.32062
19.65,1.38407
19.7,1.24152
19.75,1.63281
19.8,1.5913
19.85,1.7683
19.9,1.17377
19.95,1.38737
20,1.47367
20.05,1.47707
20.1,1.64203
20.15,1.30902
20.2,1.2221
20.25,1.31776
20.3,1.54282
20.35,1.82001
20.4,1.28672
20.45,1.37534
20.5,1.12736
20.55,1.3077
20.6,1.26763
20.65,1.7054
20.7,1.4897
20.75,0.771912
20.8,1.13743
20.85,0.979016
20.9,0.92077
20.95,0.801239
21,1.05425
21.05,1.12481
21.1,0.85955
21.15,0.802294
21.2,1.22016
21.25,0.871917
21.3,1.447
21.35,1.51148
21.4,0.742278
21.45,0.648042
21.5,0.767526
21.55,0.496423
21.6,0.95817
21.65,0.89607
21.7,0.650792
21.75,0.738244
21.8,0.650845
21.85,0.189267
21.9,0.333715
21.95,1.01074
22,1.58194
22.05,1.04649
22.1,1.61734
22.15,1.94039
22.2,1.39209
22.25,1.6053
22.3,1.72335
22.35,1.1447
22.4,1.26853
22.45,0.750069
22.5,1.05677
22.55,1.27828
22.6,1.01557
22.65,0.82409
22.7,1.13773
22.75,0.969424
22.8,1.2286
22.85,1.58273
22.9,1.42841
22.95,1.8438
23,2.06206
23.05,1.56253
23.1,1.51948
23.15,1.68858
23.2,2.06047
23.25,2.16193
23.3,1.77149
23.35,1.77189
23.4,1.439
23.45,1.67113
23.5,1.66971
23.55,2.44098
23.6,1.72917
23.65,1.69665
23.7,1.56609
23.75,1.60277
23.8,2.07605
23.85,1.95092
23.9,1.80492
23.95,1.9839
24,1.69802
24.05,1.59506
24.1,1.46683
24.15,1.53312
24.2,1.64502
24.25,1.28841
24.3,1.00756
24.35,1.04834
24.4,0.881386
24.45,0.61566
24.5,0.633767
24.55,0.673268
24.6,1.05338
24.65,1.32231
24.7,1.14573
24.75,1.17841
24.8,1.2136
24.85,1.13078
24.9,1.0679
24.95,1.27977
25,1.27695
25.05,0.933455
25.1,0.911656
25.15,1.10845
25.2,1.09969
25.25,1.05219
25.3,0.620996
25.35,0.374008
25.4,0.449112
25.45,0.361884
25.5,1.04555
25.55,0.65769
25.6,0.408555
25.65,0.691557
25.7,0.847941
25.75,0.922599
25.8,1.01066
25.85,1.8223
25.9,1.45101
25.95,1.42112
26,1.57103
26.05,1.66585
26.1,1.9597
26.15,1.97459
26.2,1.7892
26.25,1.9548
26.3,1.52282
26.35,1.78719
26.4,1.80638
26.45,2.12299
26.5,1.67127
26.55,1.52725
26.6,1.27748
26.65,0.986411
26.7,0.9922
26.75,1.25354
26.8,1.09875
26.85,1.12104
26.9,0.924307
26.95,1.08088
27,1.29285
27.05,1.58697
27.1,1.44122
27.15,1.26583
27.2,1.36229
27.25,1.28703
27.3,1.56472
27.35,1.62143
27.4,1.64949
27.45,1.83786
27.5,1.85612
27.55,1.65567
27.6,1.06455
27.65,0.962516
27.7,0.622846
27.75,0.92006
27.8,0.730645
27.85,1.08537
27.9,1.20245
27.95,0.954695
28,0.943629
28.05,1.09371
28.1,0.875725
28.15,0.852265
28.2,0.411428
28.25,0.458817
28.3,0.199926
28.35,0.0997938
28.4,-0.142409
28.45,0.210219
28.5,-0.854963
28.55,-1.58511
28.6,-1.75072
28.65,-1.39989
28.7,-0.804491
28.75,-0.628154
28.8,-0.0715895
28.85,-0.0494962
28.9,-0.18939
28.95,-0.511377
29,-0.594911
29.05,-0.457497
29.1,-0.158877
29.15,-0.69727
29.2,-0.812439
29.25,-0.286444
29.3,0.0553167
29.35,-0.464391
29.4,-0.522483
29.45,-0.511281
29.5,-0.290097
29.55,-0.304498
29.6,0.345145
29.65,-0.0383797
29.7,-0.606185
29.75,-0.3454
29.8,-0.486053
29.85,0.0653899
29.9,0.646357
29.95,0.464749
30,0.834018
30.05,0.807169
30.1,0.27426
30.15,0.100978
30.2,0.361842
30.25,0.675299
30.3,0.863495
30.35,0.705407
30.4,0.688958
30.45,0.665529
30.5,1.07512
30.55,1.44297
30.6,1.52932
30.65,1.09579
30.7,0.734618
30.75,0.8349
30.8,1.17985
30.85,0.886294
30.9,1.13363
30.95,0.8912
31,0.365011
31.05,-0.0253801
31.1,-0.627001
31.15,-0.419229
31.2,-0.915104
31.25,-0.765984
31.3,-0.403138
31.35,-0.579586
31.4,-0.0880781
31.45,-0.389522
31.5,-0.551564
31.55,-0.400444
31.6,-1.15086
31.65,-0.969428
31.7,-1.21113
31.75,-1.10811
31.8,-1.15801
31.85,-1.27466
31.9,-1.0789
31.95,-0.92342
32,-0.52115
32.05,-0.188615
32.1,-0.335437
32.15,-0.288272
32.2,-0.65019
32.25,-0.813714
32.3,-0.349867
32.35,-0.301116
32.4,-0.275267
32.45,-0.456433
32.5,-0.713047
32.55,-0.687106
32.6,-0.51556
32.65,-0.528402
32.7,-0.67136
32.75,-1.02097
32.8,-1.38992
32.85,-1.23784
32.9,-1.42768
32.95,-1.26374
33,-1.70028
33.05,-1.71826
33.1,-1.70863
33.15,-1.87744
33.2,-1.44195
33.25,-1.31795
33.3,-1.4307
33.35,-1.29656
33.4,-1.42702
33.45,-1.10909
33.5,-0.9903
33.55,-0.543123
33.6,-0.517677
33.65,-0.178598
33.7,-0.106165
33.75,0.327987
33.8,0.448336
33.85,0.989951
33.9,1.01564
33.95,1.24431
34,1.53757
34.05,1.09415
34.1,1.00008
34.15,0.725757
34.2,0.163743
34.25,0.164484
34.3,0.183638
34.35,0.0317199
34.4,-0.107848
34.45,-0.173182
34.5,-0.565661
34.55,-0.231887
34.6,-0.242188
34.65,-0.180235
34.7,-0.123331
34.75,-0.537834
34.8,-0.0237421
34.85,-0.168775
34.9,-0.809544
34.95,-0.637829
35,-0.885278
35.05,-0.938002
35.1,-0.645952
35.15,-1.00886
35.2,-0.922519
35.25,-0.732452
35.3,-1.15982
35.35,-1.40827
35.4,-1.11019
35.45,-1.44781
35.5,-1.40171
35.55,-0.935723
35.6,-0.821388
35.65,-0.902453
35.7,-0.996699
35.75,-0.757965
35.8,-0.659357
35.85,-0.860451
35.9,-0.974422
35.95,-0.732013
36,-1.18642
36.05,-1.46935
36.1,-1.4904
36.15,-1.74165
36.2,-2.29941
36.25,-1.97681
36.3,-1.67156
36.35,-1.65345
36.4,-1.66629
36.45,-1.82828
36.5,-1.35509
36.55,-1.12154
36.6,-1.11554
36.65,-1.11684
36.7,-1.51986
36.75,-1.608
36.8,-1.50835
36.85,-1.60659
36.9,-1.04324
36.95,-0.952109
37,-1.0018
37.05,-1.13149
37.1,-1.3888
37.15,-1.53542
37.2,-1.48551
37.25,-1.5445
37.3,-1.30353
37.35,-1.72136
37.4,-1.66333
37.45,-1.62182
37.5,-2.22858
37.55,-2.11485
37.6,-1.50626
37.65,-1.24886
37.7,-0.975711
37.75,-1.11661
37.8,-1.19108
37.85,-1.04964
37.9,-1.48382
37.95,-1.18518
38,-1.2263
38.05,-0.985249
38.1,-1.64442
38.15,-1.50177
38.2,-1.33398
38.25,-1.68208
38.3,-1.72847
38.35,-1.22639
38.4,-0.564568
38.45,-0.551091
38.5,-0.525465
38.55,-0.497292
38.6,-0.485738
38.65,-0.172765
38.7,-0.388513
38.75,-0.410171
38.8,-0.818966
38.85,-0.888955
38.9,-0.385116
38.95,0.231226
39,-0.191834
39.05,-0.249643
39.1,-0.409979
39.15,-0.782588
39.2,-1.35675
39.25,-1.55922
39.3,-0.932004
39.35,-1.20088
39.4,-0.929013
39.45,-1.20109
39.5,-0.486695
39.55,-1.04809
39.6,-1.29634
39.65,-1.15699
39.7,-0.902328
39.75,-1.3464
39.8,-1.14676
39.85,-1.59792
39.9,-1.74986
39.95,-1.8319
