tau,x
26.2,-1.20587
26.25,-1.23709
26.3,-1.365
26.35,-1.48517
26.4,-1.5347
26.45,-1.86755
26.5,-2.10064
26.55,-2.16944
26.6,-1.98413
26.65,-1.81634
26.7,-1.33667
26.75,-0.795217
26.8,-0.82792
26.85,-0.99134
26.9,-1.44913
26.95,-1.50395
27,-1.25417
27.05,-1.10975
27.1,-1.37954
27.15,-1.05761
27.2,-1.089
27.25,-1.34902
27.3,-1.48383
27.35,-1.52463
27.4,-1.43042
27.45,-1.30475
27.5,-1.3861
27.55,-1.35896
27.6,-1.07105
27.65,-1.22246
27.7,-1.29644
27.75,-1.06909
27.8,-1.00173
27.85,-1.28983
27.9,-0.993468
27.95,-1.16798
28,-1.3824
28.05,-1.07606
28.1,-1.26316
28.15,-1.4362
28.2,-1.35392
28.25,-1.60337
28.3,-1.56394
28.35,-1.38138
28.4,-1.8341
28.45,-2.05775
28.5,-1.97342
28.55,-1.40573
28.6,-1.93054
28.65,-1.76695
28.7,-1.58238
28.75,-1.11404
28.8,-1.01605
28.85,-0.813004
28.9,-0.931899
28.95,-1.18824
29,-1.29898
29.05,-0.83354
29.1,-0.68587
29.15,-1.0801
29.2,-0.655744
29.25,-0.490511
29.3,0.0274498
29.35,0.294066
29.4,0.854482
29.45,0.786286
29.5,0.868211
29.55,0.912771
29.6,1.13447
29.65,1.12078
29.7,1.50018
29.75,0.9262
29.8,1.11902
29.85,0.671102
29.9,0.575646
29.95,0.703298
30,0.81623
30.05,0.686649
30.1,1.04664
30.15,1.35665
30.2,1.12432
30.25,0.984006
30.3,1.0297
30.35,1.23397
30.4,1.41441
30.45,1.43575
30.5,1.06752
30.55,1.03044
30.6,0.700864
30.65,1.31316
30.7,0.47556
30.75,0.623665
30.8,0.933819
30.85,0.831744
30.9,0.746561
30.95,0.547119
31,0.521108
31.05,0.565639
31.1,0.447753
31.15,0.337512
31.2,0.256427
31.25,0.0224747
31.3,0.206323
31.35,-0.0783658
31.4,-0.169674
31.45,-0.165974
31.5,-0.432882
31.55,-0.17749
31.6,0.11398
31.65,0.517059
31.7,0.589949
31.75,0.663721
31.8,0.479946
31.85,0.488249
31.9,0.52686
31.95,0.680882
32,0.839853
32.05,0.909415
32.1,0.803854
32.15,0.616854
32.2,0.428628
32.25,0.523255
32.3,0.475782
32.35,0.494646
32.4,0.2594
32.45,0.828844
32.5,0.628523
32.55,0.448674
32.6,0.117819
32.65,0.716964
32.7,0.581348
32.75,0.180458
32.8,0.33844
32.85,0.208133
32.9,0.307328
32.95,0.321661
33,0.527394
33.05,1.02845
33.1,1.24798
33.15,1.89121
33.2,1.89242
33.25,1.70641
33.3,1.74861
33.35,1.67163
33.4,1.42355
33.45,0.99336
33.5,1.08046
33.55,1.65802
33.6,1.81569
33.65,1.51988
33.7,1.84896
33.75,1.68758
33.8,1.52379
33.85,1.41698
33.9,1.38394
33.95,1.56776
34,1.14193
34.05,0.823327
34.1,0.98484
34.15,0.610193
34.2,0.605096
34.25,0.55278
34.3,0.00342651
34.35,0.831322
34.4,0.591635
34.45,1.00184
34.5,1.32975
34.55,0.87525
34.6,1.23603
34.65,1.29065
34.7,1.30496
34.75,1.22787
34.8,0.794661
34.85,0.435246
34.9,0.246458
34.95,0.506957
35,0.402295
35.05,0.626391
35.1,0.863981
35.15,0.977332
35.2,1.5076
35.25,1.47198
35.3,1.2242
35.35,0.853411
35.4,0.894656
35.45,0.67477
35.5,0.845597
35.55,0.597958
35.6,0.817788
35.65,1.05202
35.7,0.948941
35.75,0.840998
35.8,0.771777
35.85,1.03384
35.9,1.2211
35.95,1.52092
36,1.25499
36.05,1.42327
36.1,1.22715
36.15,1.23138
36.2,1.01336
36.25,0.639264
36.3,0.921078
36.35,1.32794
36.4,1.17761
36.45,1.23582
36.5,1.02352
36.55,1.47559
36.6,0.798712
36.65,0.55796
36.7,0.140707
36.75,0.134397
36.8,0.318979
36.85,-0.187245
36.9,-0.155055
36.95,-0.0978168
37,0.319423
37.05,-0.145815
37.1,0.0295176
37.15,-0.218608
37.2,-0.449463
37.25,-0.505515
37.3,-0.959285
37.35,-1.2041
37.4,-1.04852
37.45,-1.08747
37.5,-0.779833
37.55,-0.556829
37.6,-0.425261
37.65,0.0925311
37.7,-0.0181773
37.75,0.15906
37.8,-0.0663737
37.85,-0.285648
37.9,-0.593901
37.95,-0.722899
38,-1.15642
38.05,-0.991613
38.1,-1.11023
38.15,-1.34173
38.2,-1.69336
38.25,-1.0619
38.3,-1.61843
38.35,-1.08188
38.4,-1.30944
38.45,-1.13856
38.5,-1.51322
38.55,-1.47223
38.6,-1.02305
38.65,-0.739954
38.7,-0.942244
38.75,-0.81786
38.8,-0.672582
38.85,-0.624267
38.9,-0.594401
38.95,-1.10374
39,-1.11443
39.05,-1.04463
39.1,-1.14682
39.15,-1.05383
39.2,-1.26698
39.25,-1.46384
39.3,-1.23421
39.35,-1.30617
39.4,-1.03756
39.45,-1.41924
39.5,-1.62428
39.55,-1.71378
39.6,-1.76948
39.65,-1.69733
39.7,-0.938424
39.75,-1.37427
39.8,-1.04621
39.85,-1.42609
39.9,-1.5939
39.95,-2.06155
