tau,x
12.95,-1.74273
13,-1.28703
13.05,-1.31081
13.1,-1.15575
13.15,-1.11616
13.2,-1.20051
13.25,-1.48406
13.3,-1.51635
13.35,-1.47817
13.4,-1.96446
13.45,-1.34755
13.5,-1.52087
13.55,-2.18578
13.6,-2.19276
13.65,-1.82479
13.7,-1.38989
13.75,-0.851494
13.8,-0.730429
13.85,-0.438403
13.9,-0.546639
13.95,-0.79924
14,-0.794314
14.05,-0.990884
14.1,-1.34415
14.15,-1.22391
14.2,-1.10752
14.25,-0.886402
14.3,-1.2542
14.35,-1.17059
14.4,-1.11016
14.45,-1.47169
14.5,-1.73947
14.55,-1.58458
14.6,-1.7375
14.65,-2.21627
14.7,-1.86044
14.75,-1.98085
14.8,-1.48839
14.85,-0.786447
14.9,-0.593699
14.95,-0.927119
15,-0.684638
15.05,-0.809753
15.1,-1.28816
15.15,-1.71319
15.2,-1.33622
15.25,-0.958355
15.3,-1.25251
15.35,-0.820998
15.4,-0.946776
15.45,-1.16528
15.5,-0.937161
15.55,-0.363427
15.6,-0.69878
15.65,-0.906256
15.7,-1.16703
15.75,-0.949639
15.8,-1.12447
15.85,-0.97377
15.9,-1.3034
15.95,-1.09632
16,-1.09067
16.05,-1.3175
16.1,-1.08486
16.15,-0.873277
16.2,-0.878701
16.25,-1.2581
16.3,-1.40958
16.35,-1.41588
16.4,-0.916958
16.45,-0.602099
16.5,-0.92891
16.55,-0.580399
16.6,-0.236256
16.65,-0.371085
16.7,-0.148917
16.75,-0.478292
16.8,-0.939229
16.85,-1.08804
16.9,-1.33697
16.95,-1.63184
17,-1.93386
17.05,-1.1484
17.1,-1.21633
17.15,-0.934447
17.2,-0.947632
17.25,-1.38276
17.3,-0.867572
17.35,-1.25773
17.4,-1.48171
17.45,-1.20584
17.5,-1.03507
17.55,-1.23403
17.6,-1.697
17.65,-1.69401
17.7,-1.09873
17.75,-1.54635
17.8,-1.33918
17.85,-1.05217
17.9,-1.33901
17.95,-1.38014
18,-0.934514
18.05,-0.809033
18.1,-1.20388
18.15,-0.881174
18.2,-1.01789
18.25,-0.617361
18.3,-0.539644
18.35,-0.471161
18.4,-1.10956
18.45,-1.25121
18.5,-1.13544
18.55,-1.4049
18.6,-1.09477
18.65,-0.584437
18.7,-0.537134
18.75,-0.214027
18.8,-0.568225
18.85,-1.07276
18.9,-0.89902
18.95,-0.911934
19,-0.667315
19.05,-0.53042
19.1,-0.374552
19.15,-0.601075
19.2,-0.391715
19.25,0.189458
19.3,0.370144
19.35,0.245949
19.4,0.0347086
19.45,0.124342
19.5,-0.466264
19.55,-0.871391
19.6,-0.84554
19.65,-1.09842
19.7,-1.4261
19.75,-1.52824
19.8,-1.13188
19.85,-1.30699
19.9,-1.42319
19.95,-1.65335
20,-1.88205
20.05,-1.65443
20.1,-1.693
20.15,-1.428
20.2,-1.48051
20.25,-1.45359
20.3,-1.07659
20.35,-1.00975
20.4,-1.24394
20.45,-1.35323
20.5,-1.78055
20.55,-1.80782
20.6,-2.14182
20.65,-1.69768
20.7,-1.85478
20.75,-1.7034
20.8,-1.57341
20.85,-1.31597
20.9,-1.42735
20.95,-1.93684
21,-1.82956
21.05,-0.897842
21.1,-0.487779
21.15,-0.0445625
21.2,-0.575431
21.25,-0.225879
21.3,-0.38101
21.35,-0.319124
21.4,-0.535412
21.45,-0.330936
21.5,-0.318813
21.55,-0.288915
21.6,-0.387898
21.65,-0.284695
21.7,-0.26934
21.75,-0.0361549
21.8,1.01948
21.85,0.484829
21.9,0.957843
21.95,0.899205
22,1.48002
22.05,1.70922
22.1,2.01074
22.15,2.17988
22.2,1.90214
22.25,2.07715
22.3,1.84925
22.35,1.06944
22.4,0.839471
22.45,0.968669
22.5,1.20639
22.55,0.802951
22.6,1.19533
22.65,1.05906
22.7,0.804811
22.75,1.21148
22.8,0.407277
22.85,0.359455
22.9,0.675541
22.95,0.557218
23,0.578706
23.05,0.0466065
23.1,-0.0505624
23.15,0.152977
23.2,0.386293
23.25,0.559859
23.3,0.56432
23.35,1.39476
23.4,1.03684
23.45,0.960612
23.5,1.2551
23.55,1.2073
23.6,1.44675
23.65,1.21555
23.7,0.831505
23.75,0.636901
23.8,0.815926
23.85,0.63889
23.9,0.426447
23.95,0.608268
24,0.731176
24.05,0.924248
24.1,1.39556
24.15,1.49836
24.2,0.98729
24.25,0.793686
24.3,0.90493
24.35,1.30226
24.4,1.02492
24.45,0.918561
24.5,0.494103
24.55,0.652007
24.6,0.211652
24.65,0.136726
24.7,0.206803
24.75,0.606248
24.8,1.07619
24.85,1.32385
24.9,1.72595
24.95,1.84049
25,2.11999
25.05,2.3659
25.1,2.25089
25.15,1.92659
25.2,1.78857
25.25,1.51975
25.3,1.72485
25.35,1.51195
25.4,1.54426
25.45,1.56239
25.5,1.34879
25.55,1.20126
25.6,1.17439
25.65,0.770529
25.7,0.385928
25.75,0.059925
25.8,-0.167364
25.85,-0.427347
25.9,-0.751722
25.95,-0.834947
26,-0.654674
26.05,-0.882994
26.1,-0.960498
26.15,-1.40106
26.2,-1.66709
26.25,-1.46218
26.3,-1.30915
26.35,-0.849311
26.4,-1.04774
26.45,-1.43427
26.5,-1.16647
26.55,-1.24696
26.6,-1.32836
26.65,-1.04526
26.7,-1.00624
26.75,-1.35561
26.8,-1.37519
26.85,-1.77238
26.9,-1.33721
26.95,-1.30885
27,-1.7061
27.05,-1.55286
27.1,-1.54115
27.15,-1.76866
27.2,-1.61172
27.25,-1.65944
27.3,-1.20246
27.35,-0.620531
27.4,-0.436454
27.45,-0.84332
27.5,-0.86519
27.55,-0.992193
27.6,-0.74636
27.65,-1.41652
27.7,-1.22891
27.75,-1.43282
27.8,-1.81897
27.85,-1.76142
27.9,-0.943655
27.95,-1.09934
28,-0.976308
28.05,-0.996951
28.1,-1.09855
28.15,-1.23942
28.2,-1.38428
28.25,-0.900958
28.3,-0.792184
28.35,-1.16556
28.4,-1.03925
28.45,-1.34144
28.5,-1.33306
28.55,-1.48567
28.6,-1.62006
28.65,-1.54018
28.7,-1.27022
28.75,-1.09344
28.8,-0.662812
28.85,-0.410672
28.9,0.144905
28.95,0.182023
29,0.265086
29.05,0.457007
29.1,0.495409
29.15,0.537545
29.2,0.634465
29.25,1.72645
29.3,2.12624
29.35,1.75879
29.4,1.4949
29.45,1.64674
29.5,2.25739
29.55,1.88494
29.6,1.4949
29.65,1.23839
29.7,0.796598
29.75,0.654336
29.8,0.511189
29.85,0.635614
29.9,0.202541
29.95,0.62022
30,1.14444
30.05,1.15996
30.1,1.49174
30.15,1.6029
30.2,1.77052
30.25,1.54024
30.3,1.71786
30.35,1.68892
30.4,1.71221
30.45,1.56088
30.5,1.91061
30.55,1.4911
30.6,1.00934
30.65,1.20553
30.7,1.49303
30.75,1.08266
30.8,1.46056
30.85,1.79825
30.9,1.64244
30.95,1.35047
31,1.05746
31.05,1.16134
31.1,0.947284
31.15,0.83282
31.2,1.36371
31.25,0.960935
31.3,1.1528
31.35,1.34365
31.4,1.48751
31.45,1.41773
31.5,0.85695
31.55,1.15038
31.6,1.15425
31.65,1.20765
31.7,0.822113
31.75,0.753655
31.8,0.839887
31.85,0.421765
31.9,0.731703
31.95,0.666006
32,0.579061
32.05,0.759409
32.1,1.60185
32.15,1.63145
32.2,1.42127
32.25,2.0356
32.3,1.45588
32.35,1.56356
32.4,0.850231
32.45,0.903104
32.5,1.41702
32.55,1.48908
32.6,1.33578
32.65,1.16049
32.7,1.45041
32.75,1.53387
32.8,1.63751
32.85,2.05583
32.9,2.2431
32.95,1.78854
33,1.74028
33.05,1.8876
33.1,1.8327
33.15,1.82116
33.2,1.89892
33.25,2.04878
33.3,1.12824
33.35,0.668782
33.4,0.962063
33.45,1.43214
33.5,1.27458
33.55,2.0244
33.6,1.94959
33.65,2.13275
33.7,2.16826
33.75,1.65687
33.8,1.80106
33.85,1.50938
33.9,1.25698
33.95,1.8664
34,1.79689
34.05,1.71591
34.1,1.6106
34.15,1.31073
34.2,1.54107
34.25,1.7507
34.3,2.09351
34.35,1.47288
34.4,1.43966
34.45,1.22008
34.5,0.765724
34.55,1.00899
34.6,0.984047
34.65,0.751653
34.7,0.874443
34.75,0.885002
34.8,0.954189
34.85,0.949456
34.9,0.848279
34.95,1.16834
35,1.06529
35.05,0.598873
35.1,0.269935
35.15,-0.542641
35.2,-0.344856
35.25,-0.951295
35.3,-0.747624
35.35,-1.19558
35.4,-1.23605
35.45,-1.12658
35.5,-0.777332
35.55,-1.17287
35.6,-0.225878
35.65,0.341116
35.7,0.212331
35.75,0.0326368
35.8,0.348517
35.85,0.480941
35.9,0.562861
35.95,0.0886326
36,0.231005
36.05,-0.305278
36.1,-0.611929
36.15,-0.677847
36.2,-0.66851
36.25,-1.32668
36.3,-0.937592
36.35,-0.535018
36.4,-0.58813
36.45,-0.33746
36.5,-0.0271809
36.55,-0.281864
36.6,-0.489436
36.65,-0.230185
36.7,-0.406196
36.75,0.123587
36.8,0.109919
36.85,-0.229094
36.9,-0.13056
36.95,0.248041
37,0.167142
37.05,0.0339186
37.1,0.176146
37.15,0.428967
37.2,0.599192
37.25,0.734307
37.3,0.863909
37.35,1.24498
37.4,1.4196
37.45,1.19532
37.5,0.767511
37.55,1.06647
37.6,1.40421
37.65,1.4634
37.7,1.39355
37.75,1.51784
37.8,1.54721
37.85,1.60334
37.9,1.42913
37.95,1.32174
38,1.68822
38.05,2.01969
38.1,2.29044
38.15,1.80329
38.2,2.05345
38.25,1.99755
38.3,1.42385
38.35,0.726469
38.4,1.0939
38.45,1.22071
38.5,1.59978
38.55,1.32332
38.6,1.4629
38.65,1.39187
38.7,1.68016
38.75,1.8667
38.8,1.70364
38.85,1.4937
38.9,1.07904
38.95,1.39402
39,0.980435
39.05,0.618071
39.1,0.516805
39.15,0.269427
39.2,-0.0462809
39.25,0.0752968
39.3,0.485459
39.35,0.351996
39.4,0.0330047
39.45,0.439303
39.5,0.314331
39.55,0.0149178
39.6,0.226429
39.65,0.104126
39.7,0.104311
39.75,0.315976
39.8,0.383004
39.85,-0.160145
39.9,-0.864907
39.95,-0.969829
